date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-06-12,3588,6264393,6264.393,10.63,58900343
2024-06-13,3588,6556393,6556.393,11.13,58900343
2024-06-14,3588,6628393,6628.393,11.25,58900343
2024-06-17,3588,6615393,6615.393,11.23,58900343
2024-06-18,3588,6499393,6499.393,11.03,58900343
2024-06-19,3588,6466393,6466.393,10.97,58900343
2024-06-20,3588,7391393,7391.393,12.54,58900343
2024-06-21,3588,5725393,5725.393,9.72,58900343
2024-06-24,3588,5231393,5231.393,8.88,58900343
2024-06-25,3588,5181393,5181.393,8.79,58900343
2024-06-26,3588,4973393,4973.393,8.44,58900343
2024-06-27,3588,4919393,4919.393,8.35,58900343
2024-06-28,3588,4975393,4975.393,8.44,58900343
2024-07-01,3588,4836393,4836.393,8.21,58900343
2024-07-02,3588,4751393,4751.393,8.06,58900343
2024-07-03,3588,4918393,4918.393,8.35,58900343
2024-07-04,3588,4998393,4998.393,8.48,58900343
2024-07-05,3588,5773393,5773.393,9.8,58900343
2024-07-08,3588,5646209,5646.209,9.58,58900343
2024-07-09,3588,5300209,5300.209,8.99,58900343
2024-07-10,3588,5390209,5390.209,9.15,58900343
2024-07-11,3588,5289949,5289.949,8.98,58900343
2024-07-12,3588,4792870,4792.87,8.13,58900343
2024-07-15,3588,4896870,4896.87,8.31,58900343
2024-07-16,3588,5651870,5651.87,9.59,58900343
2024-07-17,3588,5622870,5622.87,9.54,58900343
2024-07-18,3588,5786870,5786.87,9.82,58900343
2024-07-19,3588,5082111,5082.111,8.62,58900343
2024-07-22,3588,4877111,4877.111,8.28,58900343
2024-07-23,3588,4621111,4621.111,7.84,58900343
2024-07-26,3588,4730812,4730.812,8.03,58900343
2024-07-29,3588,4788812,4788.812,8.13,58900343
2024-07-30,3588,4929812,4929.812,8.36,58900343
2024-07-31,3588,4936251,4936.251,8.38,58900343
2024-08-01,3588,4986251,4986.251,8.46,58900343
2024-08-02,3588,4650251,4650.251,7.89,58900343
2024-08-05,3588,4782430,4782.43,8.11,58900343
2024-08-06,3588,5361356,5361.356,9.1,58900343
2024-08-07,3588,5280458,5280.458,8.96,58900343
2024-08-08,3588,5243071,5243.071,8.9,58900343
2024-08-09,3588,5288306,5288.306,8.97,58900343
2024-08-12,3588,5347306,5347.306,9.07,58900343
2024-08-13,3588,5349306,5349.306,9.08,58900343
2024-08-14,3588,5353306,5353.306,9.08,58900343
2024-08-15,3588,5406306,5406.306,9.17,58900343
2024-08-16,3588,5396306,5396.306,9.16,58900343
2024-08-19,3588,5429306,5429.306,9.21,58900343
2024-08-20,3588,5440306,5440.306,9.23,58900343
2024-08-21,3588,5458910,5458.91,9.26,58900343
2024-08-22,3588,5485910,5485.91,9.31,58900343
2024-08-23,3588,5441910,5441.91,9.23,58900343
2024-08-26,3588,5447910,5447.91,9.24,58900343
2024-08-27,3588,5407625,5407.625,9.0,60029100
2024-08-28,3588,5451625,5451.625,9.08,60029100
2024-08-29,3588,5460635,5460.635,9.09,60029100
2024-08-30,3588,5362635,5362.635,8.93,60029100
2024-09-02,3588,5273635,5273.635,8.78,60029100
2024-09-03,3588,5244645,5244.645,8.73,60029100
2024-09-04,3588,5166646,5166.646,8.6,60029100
2024-09-05,3588,5212646,5212.646,8.68,60029100
2024-09-06,3588,5287106,5287.106,8.8,60029100
2024-09-09,3588,5322308,5322.308,8.86,60029100
2024-09-10,3588,5139659,5139.659,8.56,60029100
2024-09-11,3588,5019659,5019.659,8.36,60029100
2024-09-12,3588,5131686,5131.686,8.54,60029100
2024-09-13,3588,5193686,5193.686,8.65,60029100
2024-09-16,3588,5226965,5226.965,8.7,60029100
2024-09-18,3588,5128460,5128.46,8.54,60029100
2024-09-19,3588,5167155,5167.155,8.6,60029100
2024-09-20,3588,4855294,4855.294,8.08,60029100
2024-09-23,3588,3874294,3874.294,6.45,60029100
2024-09-24,3588,4028018,4028.018,6.71,60029100
2024-09-25,3588,4301238,4301.238,7.16,60029100
2024-09-26,3588,3209238,3209.238,5.34,60029100
2024-09-27,3588,2788505,2788.505,4.64,60029100
2024-09-30,3588,2978523,2978.523,4.96,60029100
2024-10-01,3588,2460504,2460.504,4.09,60029100
2024-10-04,3588,2667285,2667.285,4.44,60029100
2024-10-07,3588,2472827,2472.827,4.11,60029100
2024-10-08,3588,2797827,2797.827,4.66,60029100
2024-10-09,3588,2973827,2973.827,4.95,60029100
2024-10-11,3588,3268827,3268.827,5.44,60029100
2024-10-14,3588,3414108,3414.108,5.68,60029100
2024-10-15,3588,3121210,3121.21,5.19,60029100
2024-10-16,3588,3101025,3101.025,5.16,60029100
2024-10-17,3588,3080608,3080.608,5.13,60029100
2024-10-18,3588,2620608,2620.608,4.36,60029100
2024-10-21,3588,3159608,3159.608,5.26,60029100
2024-10-22,3588,2634770,2634.77,4.38,60029100
2024-10-23,3588,2630770,2630.77,4.38,60029100
2024-10-24,3588,2685148,2685.148,4.47,60029100
2024-10-25,3588,2631418,2631.418,4.38,60029100
2024-10-28,3588,2633901,2633.901,4.38,60029100
2024-10-29,3588,2662679,2662.679,4.43,60029100
2024-10-30,3588,2624872,2624.872,4.37,60029100
2024-11-01,3588,2685872,2685.872,4.47,60029100
2024-11-04,3588,2684872,2684.872,4.47,60029100
2024-11-05,3588,2702371,2702.371,4.5,60029100
2024-11-06,3588,2783109,2783.109,4.6,60442100
2024-11-07,3588,2831109,2831.109,4.68,60442100
2024-11-08,3588,2337966,2337.966,3.86,60442100
2024-11-11,3588,2436099,2436.099,4.03,60442100
