date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2026-01-15,7795,0,0.0,0.0,78828500
2026-01-16,7795,872140,872.14,1.1,78828500
2026-01-19,7795,1031140,1031.14,1.3,78828500
2026-01-20,7795,1045237,1045.237,1.32,78828500
2026-01-21,7795,1021140,1021.14,1.29,78828500
2026-01-22,7795,1256140,1256.14,1.59,78828500
2026-01-23,7795,1239140,1239.14,1.57,78828500
2026-01-26,7795,938154,938.154,1.19,78828500
2026-01-27,7795,1127154,1127.154,1.42,78828500
2026-01-28,7795,1253154,1253.154,1.58,78828500
2026-01-29,7795,1535254,1535.254,1.94,78828500
2026-01-30,7795,1190354,1190.354,1.51,78828500
2026-02-02,7795,808378,808.378,1.02,78828500
2026-02-03,7795,904416,904.416,1.14,78828500
2026-02-04,7795,891416,891.416,1.13,78828500
2026-02-05,7795,916416,916.416,1.16,78828500
2026-02-06,7795,780416,780.416,0.99,78828500
2026-02-09,7795,810416,810.416,1.02,78828500
2026-02-10,7795,858616,858.616,1.08,78828500
2026-02-11,7795,1035678,1035.678,1.31,78828500
2026-02-12,7795,1035678,1035.678,1.31,78828500
2026-02-13,7795,1035678,1035.678,1.31,78828500
2026-02-23,7795,1141478,1141.478,1.44,78828500
2026-02-24,7795,1629488,1629.488,2.06,78828500
2026-02-25,7795,1962488,1962.488,2.48,78828500
2026-02-26,7795,2334488,2334.488,2.96,78828500
2026-03-02,7795,2862488,2862.488,3.63,78828500
2026-03-03,7795,3052488,3052.488,3.87,78828500
2026-03-04,7795,3174588,3174.588,4.02,78828500
2026-03-05,7795,3481588,3481.588,4.41,78828500
2026-03-06,7795,3804638,3804.638,4.82,78828500
2026-03-09,7795,3647638,3647.638,4.62,78828500
2026-03-10,7795,3884788,3884.788,4.92,78828500
2026-03-11,7795,3875188,3875.188,4.91,78828500
2026-03-12,7795,3773238,3773.238,4.78,78828500
2026-03-13,7795,3956855,3956.855,5.01,78828500
2026-03-16,7795,4026822,4026.822,5.1,78828500
2026-03-17,7795,3768922,3768.922,4.78,78828500
2026-03-18,7795,3896012,3896.012,4.94,78828500
2026-03-19,7795,3972368,3972.368,5.03,78828500
2026-03-20,7795,4372268,4372.268,5.54,78828500
2026-03-23,7795,4306268,4306.268,5.46,78828500
2026-03-24,7795,4222268,4222.268,5.35,78828500
2026-03-25,7795,4394268,4394.268,5.57,78828500
