date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2025-04-25,6234,11273532,11273.532,11.23,100386398
2025-04-28,6234,11276532,11276.532,11.23,100386398
2025-04-29,6234,11265532,11265.532,11.22,100386398
2025-04-30,6234,11053532,11053.532,11.01,100386398
2025-05-02,6234,11089532,11089.532,11.04,100386398
2025-05-05,6234,11116647,11116.647,11.07,100386398
2025-05-06,6234,11356647,11356.647,11.31,100386398
2025-05-07,6234,11355647,11355.647,11.31,100386398
2025-05-08,6234,11361972,11361.972,11.31,100386398
2025-05-09,6234,11220972,11220.972,11.17,100386398
2025-05-12,6234,11137972,11137.972,11.09,100386398
2025-05-13,6234,11225972,11225.972,11.18,100386398
2025-05-14,6234,11212972,11212.972,11.16,100386398
2025-05-15,6234,11212972,11212.972,11.16,100386398
2025-05-16,6234,11217972,11217.972,11.17,100386398
2025-05-19,6234,11212972,11212.972,11.16,100386398
2025-05-20,6234,11260972,11260.972,11.21,100386398
2025-05-21,6234,11151972,11151.972,11.1,100386398
2025-05-22,6234,11122972,11122.972,11.08,100386398
2025-05-23,6234,11149972,11149.972,11.1,100386398
2025-05-26,6234,11148972,11148.972,11.1,100386398
2025-05-27,6234,11140972,11140.972,11.09,100386398
2025-05-28,6234,11181972,11181.972,11.13,100386398
2025-05-29,6234,11180972,11180.972,11.13,100386398
2025-06-02,6234,11149972,11149.972,11.1,100386398
2025-06-03,6234,11157972,11157.972,11.11,100386398
2025-06-04,6234,11292972,11292.972,11.24,100386398
2025-06-05,6234,11262972,11262.972,11.21,100386398
2025-06-06,6234,11297972,11297.972,11.25,100386398
2025-06-09,6234,11261972,11261.972,11.21,100386398
2025-06-10,6234,11330972,11330.972,11.28,100386398
2025-06-11,6234,11466972,11466.972,11.42,100386398
2025-06-12,6234,11500972,11500.972,11.45,100386398
2025-06-13,6234,11458972,11458.972,11.41,100386398
2025-06-16,6234,11444972,11444.972,11.4,100386398
2025-06-17,6234,11445972,11445.972,11.4,100386398
2025-06-18,6234,11496972,11496.972,11.45,100386398
2025-06-19,6234,11642972,11642.972,11.59,100386398
2025-06-20,6234,11674972,11674.972,11.63,100386398
2025-06-23,6234,11516972,11516.972,11.47,100386398
2025-06-24,6234,11566972,11566.972,11.52,100386398
2025-06-25,6234,11384972,11384.972,11.34,100386398
2025-06-26,6234,11665972,11665.972,11.62,100386398
2025-06-27,6234,11650972,11650.972,11.6,100386398
2025-06-30,6234,11561972,11561.972,11.51,100386398
2025-07-01,6234,11590972,11590.972,11.54,100386398
2025-07-02,6234,11605972,11605.972,11.56,100386398
2025-07-03,6234,11796972,11796.972,11.75,100386398
2025-07-04,6234,11413972,11413.972,11.37,100386398
2025-07-07,6234,10984972,10984.972,10.94,100386398
2025-07-08,6234,11008972,11008.972,10.96,100386398
2025-07-09,6234,10845972,10845.972,10.8,100386398
2025-07-10,6234,10831972,10831.972,10.79,100386398
2025-07-11,6234,10722972,10722.972,10.68,100386398
2025-07-14,6234,10725972,10725.972,10.68,100386398
2025-07-15,6234,10678972,10678.972,10.63,100386398
2025-07-16,6234,10750972,10750.972,10.7,100386398
2025-07-17,6234,10876972,10876.972,10.83,100386398
2025-07-18,6234,10754972,10754.972,10.71,100386398
2025-07-21,6234,10831972,10831.972,10.79,100386398
2025-07-22,6234,10841972,10841.972,10.8,100386398
2025-07-23,6234,10962972,10962.972,10.92,100386398
2025-07-24,6234,11040972,11040.972,10.99,100386398
2025-07-25,6234,11044972,11044.972,11.0,100386398
2025-07-28,6234,10723972,10723.972,10.68,100386398
2025-07-29,6234,11400972,11400.972,11.35,100386398
2025-07-30,6234,11086972,11086.972,11.04,100386398
2025-07-31,6234,10384972,10384.972,10.34,100386398
2025-08-01,6234,10702972,10702.972,10.66,100386398
2025-08-04,6234,10341972,10341.972,10.3,100386398
2025-08-05,6234,11348972,11348.972,11.3,100386398
2025-08-06,6234,10860255,10860.255,10.81,100386398
2025-08-07,6234,10671255,10671.255,10.63,100386398
2025-08-08,6234,10762255,10762.255,10.72,100386398
2025-08-11,6234,11306972,11306.972,11.26,100386398
2025-08-12,6234,11210972,11210.972,11.16,100386398
2025-08-13,6234,11173972,11173.972,11.13,100386398
2025-08-14,6234,10660972,10660.972,10.61,100386398
2025-08-15,6234,10873972,10873.972,10.83,100386398
2025-08-18,6234,10858072,10858.072,10.81,100386398
2025-08-19,6234,10460072,10460.072,10.41,100386398
2025-08-20,6234,10777072,10777.072,10.73,100386398
2025-08-21,6234,11109072,11109.072,11.06,100386398
2025-08-22,6234,10986072,10986.072,10.94,100386398
2025-08-25,6234,10906072,10906.072,10.86,100386398
2025-08-26,6234,10750072,10750.072,10.7,100386398
2025-08-27,6234,10901172,10901.172,10.85,100386398
2025-08-28,6234,10926172,10926.172,10.88,100386398
2025-08-29,6234,10345172,10345.172,10.3,100386398
2025-09-01,6234,10301172,10301.172,10.26,100386398
2025-09-02,6234,10383172,10383.172,10.34,100386398
2025-09-03,6234,10499172,10499.172,10.45,100386398
2025-09-04,6234,10576172,10576.172,10.53,100386398
2025-09-05,6234,10672172,10672.172,10.63,100386398
2025-09-08,6234,10829172,10829.172,10.78,100386398
2025-09-09,6234,10842172,10842.172,10.8,100386398
2025-09-10,6234,11015172,11015.172,10.97,100386398
2025-09-11,6234,10905172,10905.172,10.86,100386398
2025-09-12,6234,11042172,11042.172,10.99,100386398
2025-09-15,6234,11264172,11264.172,11.22,100386398
2025-09-16,6234,11402172,11402.172,11.35,100386398
2025-09-17,6234,11365172,11365.172,11.32,100386398
2025-09-18,6234,11355172,11355.172,11.31,100386398
