date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2025-04-25,6257,103914127,103914.127,22.36,464578783
2025-04-28,6257,104683124,104683.124,22.53,464578783
2025-04-29,6257,105304127,105304.127,22.66,464578783
2025-04-30,6257,106286238,106286.238,22.87,464578783
2025-05-02,6257,105984124,105984.124,22.81,464578783
2025-05-05,6257,105869490,105869.49,22.78,464578783
2025-05-06,6257,106104124,106104.124,22.83,464578783
2025-05-07,6257,107425181,107425.181,23.12,464578783
2025-05-08,6257,108153729,108153.729,22.34,483912325
2025-05-09,6257,108158753,108158.753,22.35,483912325
2025-05-12,6257,108357795,108357.795,22.39,483912325
2025-05-13,6257,108406765,108406.765,22.4,483912325
2025-05-14,6257,108094290,108094.29,22.33,483912325
2025-05-15,6257,108276402,108276.402,22.37,483912325
2025-05-16,6257,108220631,108220.631,22.36,483912325
2025-05-19,6257,108667877,108667.877,22.45,483912325
2025-05-20,6257,108773582,108773.582,22.47,483912325
2025-05-21,6257,110299284,110299.284,22.79,483912325
2025-05-22,6257,110586252,110586.252,22.85,483912325
2025-05-23,6257,110813371,110813.371,22.89,483912325
2025-05-26,6257,111625100,111625.1,23.06,483912325
2025-05-27,6257,111991106,111991.106,23.14,483912325
2025-05-28,6257,112834902,112834.902,23.31,483912325
2025-05-29,6257,113800390,113800.39,23.51,483912325
2025-06-02,6257,113644582,113644.582,23.48,483912325
2025-06-03,6257,112008258,112008.258,23.14,483912325
2025-06-04,6257,111983211,111983.211,23.14,483912325
2025-06-05,6257,112275280,112275.28,23.2,483912325
2025-06-06,6257,113641540,113641.54,23.48,483912325
2025-06-09,6257,114884381,114884.381,23.74,483912325
2025-06-10,6257,115545242,115545.242,23.87,483912325
2025-06-11,6257,116091771,116091.771,23.99,483912325
2025-06-12,6257,116219871,116219.871,24.01,483912325
2025-06-13,6257,116582635,116582.635,24.09,483912325
2025-06-16,6257,116686522,116686.522,24.11,483912325
2025-06-17,6257,115205127,115205.127,23.8,483912325
2025-06-18,6257,114446025,114446.025,23.65,483912325
2025-06-19,6257,114303315,114303.315,23.62,483912325
2025-06-20,6257,111550315,111550.315,23.05,483912325
2025-06-23,6257,111841865,111841.865,23.11,483912325
2025-06-24,6257,112338092,112338.092,23.21,483912325
2025-06-25,6257,112742191,112742.191,23.29,483912325
2025-06-26,6257,109343093,109343.093,22.59,483912325
2025-06-27,6257,107934656,107934.656,22.3,483912325
2025-06-30,6257,103679188,103679.188,21.42,483912325
2025-07-01,6257,103479240,103479.24,21.38,483912325
2025-07-02,6257,101075275,101075.275,20.88,483912325
2025-07-03,6257,98044589,98044.589,20.26,483912325
2025-07-04,6257,93184511,93184.511,19.25,483912325
2025-07-07,6257,91133378,91133.378,18.83,483912325
2025-07-08,6257,91857316,91857.316,18.98,483912325
2025-07-09,6257,94758155,94758.155,19.58,483912325
2025-07-10,6257,95374461,95374.461,19.7,483912325
2025-07-11,6257,96521257,96521.257,19.94,483912325
2025-07-14,6257,98934342,98934.342,20.44,483912325
2025-07-15,6257,101375529,101375.529,20.94,483912325
2025-07-16,6257,102478231,102478.231,21.17,483912325
2025-07-17,6257,103849070,103849.07,21.46,483912325
2025-07-18,6257,103933070,103933.07,21.47,483912325
2025-07-21,6257,105150393,105150.393,21.72,483912325
2025-07-22,6257,106334393,106334.393,21.97,483912325
2025-07-23,6257,108334405,108334.405,22.38,483912325
2025-07-24,6257,107690219,107690.219,22.25,483912325
2025-07-25,6257,109108219,109108.219,22.54,483912325
2025-07-28,6257,110509219,110509.219,22.83,483912325
2025-07-29,6257,110702219,110702.219,22.87,483912325
2025-07-30,6257,111225662,111225.662,22.98,483912325
2025-07-31,6257,109395308,109395.308,22.6,483912325
