date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-29,6173,3516121,3516.121,2.04,172000000
2024-05-30,6173,3468121,3468.121,2.01,172000000
2024-05-31,6173,3905121,3905.121,2.27,172000000
2024-06-03,6173,4048121,4048.121,2.35,172000000
2024-06-04,6173,4028121,4028.121,2.34,172000000
2024-06-05,6173,4098121,4098.121,2.38,172000000
2024-06-06,6173,3983121,3983.121,2.31,172000000
2024-06-07,6173,4240121,4240.121,2.46,172000000
2024-06-11,6173,4167121,4167.121,2.42,172000000
2024-06-12,6173,4206121,4206.121,2.44,172000000
2024-06-13,6173,4299121,4299.121,2.49,172000000
2024-06-14,6173,4132121,4132.121,2.4,172000000
2024-06-17,6173,4342121,4342.121,2.52,172000000
2024-06-18,6173,4310121,4310.121,2.5,172000000
2024-06-19,6173,4001121,4001.121,2.32,172000000
2024-06-20,6173,4502121,4502.121,2.61,172000000
2024-06-21,6173,3774121,3774.121,2.19,172000000
2024-06-24,6173,3825121,3825.121,2.22,172000000
2024-06-25,6173,2854991,2854.991,1.65,172000000
2024-06-26,6173,2971991,2971.991,1.72,172000000
2024-06-27,6173,3304991,3304.991,1.92,172000000
2024-06-28,6173,3390991,3390.991,1.97,172000000
2024-07-01,6173,3080991,3080.991,1.79,172000000
2024-07-02,6173,3062991,3062.991,1.78,172000000
2024-07-03,6173,3145991,3145.991,1.82,172000000
2024-07-04,6173,3044991,3044.991,1.77,172000000
2024-07-05,6173,2747991,2747.991,1.59,172000000
2024-07-08,6173,2760991,2760.991,1.6,172000000
2024-07-09,6173,2448991,2448.991,1.42,172000000
2024-07-10,6173,2458991,2458.991,1.42,172000000
2024-07-11,6173,3112991,3112.991,1.8,172000000
2024-07-12,6173,3275991,3275.991,1.9,172000000
2024-07-15,6173,3085991,3085.991,1.79,172000000
2024-07-16,6173,3290991,3290.991,1.91,172000000
2024-07-17,6173,2553207,2553.207,1.48,172000000
2024-07-18,6173,2776207,2776.207,1.61,172000000
2024-07-19,6173,2590207,2590.207,1.5,172000000
2024-07-22,6173,2626207,2626.207,1.52,172000000
2024-07-23,6173,2699207,2699.207,1.56,172000000
2024-07-26,6173,2774207,2774.207,1.61,172000000
2024-07-29,6173,2630207,2630.207,1.52,172000000
2024-07-30,6173,2611207,2611.207,1.51,172000000
2024-07-31,6173,2449207,2449.207,1.42,172000000
2024-08-01,6173,2545207,2545.207,1.47,172000000
2024-08-02,6173,2565207,2565.207,1.49,172000000
2024-08-05,6173,2481207,2481.207,1.44,172000000
2024-08-06,6173,2578207,2578.207,1.49,172000000
2024-08-07,6173,2704709,2704.709,1.57,172000000
2024-08-08,6173,2625417,2625.417,1.52,172000000
2024-08-09,6173,2756275,2756.275,1.6,172000000
2024-08-12,6173,2767275,2767.275,1.6,172000000
2024-08-13,6173,2865275,2865.275,1.66,172000000
2024-08-14,6173,2915275,2915.275,1.69,172000000
2024-08-15,6173,3002275,3002.275,1.74,172000000
2024-08-16,6173,3075275,3075.275,1.78,172000000
2024-08-19,6173,3016275,3016.275,1.75,172000000
2024-08-20,6173,3187275,3187.275,1.85,172000000
2024-08-21,6173,3274275,3274.275,1.9,172000000
2024-08-22,6173,3242275,3242.275,1.88,172000000
2024-08-23,6173,3210275,3210.275,1.86,172000000
2024-08-26,6173,3315275,3315.275,1.92,172000000
2024-08-27,6173,3324275,3324.275,1.93,172000000
2024-08-28,6173,3383275,3383.275,1.96,172000000
2024-08-29,6173,3466275,3466.275,2.01,172000000
2024-08-30,6173,3437275,3437.275,1.99,172000000
2024-09-02,6173,3380275,3380.275,1.96,172000000
2024-09-03,6173,3309275,3309.275,1.92,172000000
2024-09-04,6173,3236275,3236.275,1.88,172000000
2024-09-05,6173,3218275,3218.275,1.87,172000000
2024-09-06,6173,3235275,3235.275,1.88,172000000
2024-09-09,6173,3260275,3260.275,1.89,172000000
2024-09-10,6173,3124275,3124.275,1.81,172000000
2024-09-11,6173,3134275,3134.275,1.82,172000000
2024-09-12,6173,3344275,3344.275,1.94,172000000
2024-09-13,6173,3267275,3267.275,1.89,172000000
2024-09-16,6173,3233275,3233.275,1.87,172000000
2024-09-18,6173,3161275,3161.275,1.83,172000000
2024-09-19,6173,3165275,3165.275,1.84,172000000
2024-09-20,6173,3332275,3332.275,1.93,172000000
2024-09-23,6173,3359275,3359.275,1.95,172000000
2024-09-24,6173,3329275,3329.275,1.93,172000000
2024-09-25,6173,3468275,3468.275,2.01,172000000
2024-09-26,6173,3549275,3549.275,2.06,172000000
2024-09-27,6173,3502275,3502.275,2.03,172000000
2024-09-30,6173,3455275,3455.275,2.0,172000000
2024-10-01,6173,3558275,3558.275,2.06,172000000
2024-10-04,6173,3523275,3523.275,2.04,172000000
2024-10-07,6173,3482275,3482.275,2.02,172000000
2024-10-08,6173,3742275,3742.275,2.17,172000000
2024-10-09,6173,3590275,3590.275,2.08,172000000
2024-10-11,6173,3492275,3492.275,2.03,172000000
2024-10-14,6173,3525275,3525.275,2.04,172000000
2024-10-15,6173,3642275,3642.275,2.11,172000000
2024-10-16,6173,3671275,3671.275,2.13,172000000
2024-10-17,6173,3702275,3702.275,2.15,172000000
2024-10-18,6173,3622275,3622.275,2.1,172000000
2024-10-21,6173,3759275,3759.275,2.18,172000000
2024-10-22,6173,3799275,3799.275,2.2,172000000
