date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-06-17,6509,9844443,9844.443,5.67,173490326
2024-06-18,6509,9535443,9535.443,5.49,173490326
2024-06-19,6509,9556443,9556.443,5.5,173490326
2024-06-20,6509,9938443,9938.443,5.72,173490326
2024-06-21,6509,10219443,10219.443,5.89,173490326
2024-06-24,6509,10613411,10613.411,6.11,173490326
2024-06-25,6509,10802411,10802.411,6.22,173490326
2024-06-26,6509,10833411,10833.411,6.24,173490326
2024-06-27,6509,10912411,10912.411,6.28,173490326
2024-06-28,6509,10938411,10938.411,6.3,173490326
2024-07-01,6509,11171411,11171.411,6.43,173490326
2024-07-02,6509,11375411,11375.411,6.55,173490326
2024-07-03,6509,11592411,11592.411,6.68,173490326
2024-07-04,6509,11822181,11822.181,6.81,173490326
2024-07-05,6509,12556181,12556.181,7.23,173490326
2024-07-08,6509,12839181,12839.181,7.4,173490326
2024-07-09,6509,13723181,13723.181,7.91,173490326
2024-07-10,6509,14151181,14151.181,8.15,173490326
2024-07-11,6509,13787181,13787.181,7.94,173490326
2024-07-12,6509,13855181,13855.181,7.98,173490326
2024-07-15,6509,14130181,14130.181,8.14,173490326
2024-07-16,6509,14297181,14297.181,8.24,173490326
2024-07-17,6509,14134181,14134.181,8.14,173490326
2024-07-18,6509,14513181,14513.181,8.36,173490326
2024-07-19,6509,14409853,14409.853,8.3,173490326
2024-07-22,6509,14404853,14404.853,8.3,173490326
2024-07-23,6509,14317853,14317.853,8.25,173490326
2024-07-26,6509,13760853,13760.853,7.93,173490326
2024-07-29,6509,13687853,13687.853,7.88,173490326
2024-07-30,6509,14044853,14044.853,8.09,173490326
2024-07-31,6509,14000133,14000.133,8.06,173490326
2024-08-01,6509,13870133,13870.133,7.99,173490326
2024-08-02,6509,13852133,13852.133,7.98,173490326
2024-08-05,6509,13980133,13980.133,8.05,173490326
2024-08-06,6509,13975133,13975.133,8.05,173490326
2024-08-07,6509,13859133,13859.133,7.98,173490326
2024-08-08,6509,13743695,13743.695,7.92,173490326
2024-08-09,6509,13663695,13663.695,7.87,173490326
2024-08-12,6509,13783783,13783.783,7.94,173490326
2024-08-13,6509,13755783,13755.783,7.92,173490326
2024-08-14,6509,13731783,13731.783,7.91,173490326
2024-08-15,6509,13768783,13768.783,7.93,173490326
2024-08-16,6509,13640783,13640.783,7.86,173490326
2024-08-19,6509,13680783,13680.783,7.88,173490326
2024-08-20,6509,13688783,13688.783,7.89,173490326
2024-08-21,6509,13869175,13869.175,7.99,173490326
2024-08-22,6509,13669175,13669.175,7.87,173490326
2024-08-23,6509,13372175,13372.175,7.7,173490326
2024-08-26,6509,13471175,13471.175,7.76,173490326
2024-08-27,6509,13570175,13570.175,7.82,173490326
2024-08-28,6509,13522175,13522.175,7.79,173490326
2024-08-29,6509,13501175,13501.175,7.78,173490326
2024-08-30,6509,13627175,13627.175,7.85,173490326
2024-09-02,6509,13524175,13524.175,7.79,173490326
2024-09-03,6509,13606175,13606.175,7.84,173490326
2024-09-04,6509,13342175,13342.175,7.69,173490326
2024-09-05,6509,13169175,13169.175,7.59,173490326
2024-09-06,6509,13155108,13155.108,7.58,173490326
2024-09-09,6509,13073349,13073.349,7.53,173490326
2024-09-10,6509,12981308,12981.308,7.48,173490326
2024-09-11,6509,13006308,13006.308,7.49,173490326
2024-09-12,6509,13004308,13004.308,7.49,173490326
2024-09-13,6509,13049659,13049.659,7.52,173490326
2024-09-16,6509,13189659,13189.659,7.6,173490326
2024-09-18,6509,13026659,13026.659,7.5,173490326
2024-09-19,6509,13913127,13913.127,6.97,199490326
2024-09-20,6509,13902137,13902.137,6.96,199490326
2024-09-23,6509,14036137,14036.137,7.03,199490326
2024-09-24,6509,13872137,13872.137,6.95,199490326
2024-09-25,6509,13929512,13929.512,6.98,199490326
2024-09-26,6509,13834512,13834.512,6.93,199490326
2024-09-27,6509,13920223,13920.223,6.97,199490326
2024-09-30,6509,14279330,14279.33,7.15,199490326
2024-10-01,6509,14181330,14181.33,7.1,199490326
2024-10-04,6509,13937330,13937.33,6.98,199490326
2024-10-07,6509,13853780,13853.78,6.94,199490326
2024-10-08,6509,13858780,13858.78,6.94,199490326
2024-10-09,6509,13544780,13544.78,6.78,199490326
2024-10-11,6509,13360780,13360.78,6.69,199490326
2024-10-14,6509,13326780,13326.78,6.68,199490326
2024-10-15,6509,13819780,13819.78,6.92,199490326
2024-10-16,6509,13781677,13781.677,6.9,199490326
2024-10-17,6509,14128677,14128.677,7.08,199490326
2024-10-18,6509,14250802,14250.802,7.14,199490326
2024-10-21,6509,14609802,14609.802,7.32,199490326
2024-10-22,6509,15139789,15139.789,7.58,199490326
2024-10-23,6509,16190789,16190.789,8.11,199490326
2024-10-24,6509,16655789,16655.789,8.34,199490326
