date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-13,3028,16485273,16485.273,7.08,232692011
2024-05-14,3028,16435273,16435.273,7.06,232692011
2024-05-15,3028,16397273,16397.273,7.04,232692011
2024-05-16,3028,16466273,16466.273,7.07,232692011
2024-05-17,3028,16519273,16519.273,7.09,232692011
2024-05-20,3028,16522273,16522.273,7.1,232692011
2024-05-21,3028,16752273,16752.273,7.19,232692011
2024-05-22,3028,16768273,16768.273,7.2,232692011
2024-05-23,3028,16226273,16226.273,6.97,232692011
2024-05-24,3028,16199273,16199.273,6.96,232692011
2024-05-27,3028,16210273,16210.273,6.96,232692011
2024-05-28,3028,16518273,16518.273,7.09,232692011
2024-05-29,3028,16657273,16657.273,7.15,232692011
2024-05-30,3028,16550273,16550.273,7.11,232692011
2024-05-31,3028,16468273,16468.273,7.07,232692011
2024-06-03,3028,16473273,16473.273,7.07,232692011
2024-06-04,3028,16520273,16520.273,7.09,232692011
2024-06-05,3028,16573273,16573.273,7.12,232692011
2024-06-06,3028,18138565,18138.565,7.74,234127697
2024-06-07,3028,18099565,18099.565,7.73,234127697
2024-06-11,3028,17955565,17955.565,7.66,234127697
2024-06-12,3028,17945434,17945.434,7.66,234127697
2024-06-13,3028,17889434,17889.434,7.64,234127697
2024-06-14,3028,17913434,17913.434,7.65,234127697
2024-06-17,3028,17882434,17882.434,7.63,234127697
2024-06-18,3028,17854434,17854.434,7.62,234127697
2024-06-19,3028,17744434,17744.434,7.57,234127697
2024-06-20,3028,17750434,17750.434,7.58,234127697
2024-06-21,3028,17748434,17748.434,7.58,234127697
2024-06-24,3028,17689434,17689.434,7.55,234127697
2024-06-25,3028,17587434,17587.434,7.51,234127697
2024-06-26,3028,17599434,17599.434,7.51,234127697
2024-06-27,3028,17539434,17539.434,7.49,234127697
2024-06-28,3028,17544434,17544.434,7.49,234127697
2024-07-01,3028,17511434,17511.434,7.47,234127697
2024-07-02,3028,17435434,17435.434,7.44,234127697
2024-07-03,3028,17399434,17399.434,7.43,234127697
2024-07-04,3028,17277434,17277.434,7.37,234127697
2024-07-05,3028,17410434,17410.434,7.43,234127697
2024-07-08,3028,17374434,17374.434,7.42,234127697
2024-07-09,3028,17258434,17258.434,7.37,234127697
2024-07-10,3028,17303434,17303.434,7.39,234127697
2024-07-11,3028,17583434,17583.434,7.51,234127697
2024-07-12,3028,17620434,17620.434,7.52,234127697
2024-07-15,3028,17455434,17455.434,7.45,234127697
2024-07-16,3028,17432434,17432.434,7.44,234127697
2024-07-17,3028,17397434,17397.434,7.43,234127697
2024-07-18,3028,17389434,17389.434,7.42,234127697
2024-07-19,3028,17256434,17256.434,7.37,234127697
2024-07-22,3028,17251434,17251.434,7.36,234127697
2024-07-23,3028,17203434,17203.434,7.34,234127697
2024-07-26,3028,17297434,17297.434,7.38,234127697
2024-07-29,3028,17217434,17217.434,7.35,234127697
2024-07-30,3028,17218434,17218.434,7.35,234127697
2024-07-31,3028,17067434,17067.434,7.28,234127697
2024-08-01,3028,17070434,17070.434,7.29,234127697
2024-08-02,3028,16992434,16992.434,7.25,234127697
2024-08-05,3028,16810434,16810.434,7.18,234127697
2024-08-06,3028,16832434,16832.434,7.18,234127697
2024-08-07,3028,16694434,16694.434,7.13,234127697
2024-08-08,3028,16660434,16660.434,7.11,234127697
2024-08-09,3028,16460434,16460.434,7.03,234127697
2024-08-12,3028,16059288,16059.288,6.85,234127697
2024-08-13,3028,15957288,15957.288,6.81,234127697
2024-08-14,3028,15771288,15771.288,6.73,234127697
2024-08-15,3028,15530288,15530.288,6.63,234127697
2024-08-16,3028,15241288,15241.288,6.5,234127697
2024-08-19,3028,15098288,15098.288,6.44,234127697
2024-08-20,3028,14874288,14874.288,6.35,234127697
2024-08-21,3028,14624744,14624.744,6.24,234127697
2024-08-22,3028,14392901,14392.901,6.14,234127697
2024-08-23,3028,14184901,14184.901,6.05,234127697
2024-08-26,3028,14247901,14247.901,6.08,234127697
2024-08-27,3028,14177901,14177.901,6.05,234127697
2024-08-28,3028,14113901,14113.901,6.02,234127697
2024-08-29,3028,14040901,14040.901,5.99,234127697
2024-08-30,3028,14127901,14127.901,6.03,234127697
2024-09-02,3028,14062901,14062.901,6.0,234127697
2024-09-03,3028,14059901,14059.901,6.0,234127697
2024-09-04,3028,13936902,13936.902,5.95,234127697
