date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-22,1598,8846663,8846.663,5.54,159609754
2024-05-23,1598,8720663,8720.663,5.46,159609754
2024-05-24,1598,8752663,8752.663,5.48,159609754
2024-05-27,1598,8717997,8717.997,5.46,159609754
2024-05-28,1598,8647997,8647.997,5.41,159609754
2024-05-29,1598,8631997,8631.997,5.4,159609754
2024-05-30,1598,8585997,8585.997,5.37,159609754
2024-05-31,1598,8544184,8544.184,5.35,159609754
2024-06-03,1598,8580184,8580.184,5.37,159609754
2024-06-04,1598,8546184,8546.184,5.35,159609754
2024-06-05,1598,8546184,8546.184,5.35,159609754
2024-06-06,1598,8512184,8512.184,5.33,159609754
2024-06-07,1598,8551184,8551.184,5.35,159609754
2024-06-11,1598,8466184,8466.184,5.3,159609754
2024-06-12,1598,8416850,8416.85,5.27,159609754
2024-06-13,1598,8532850,8532.85,5.34,159609754
2024-06-14,1598,8428850,8428.85,5.28,159609754
2024-06-17,1598,8530850,8530.85,5.34,159609754
2024-06-18,1598,8494850,8494.85,5.32,159609754
2024-06-19,1598,8480850,8480.85,5.31,159609754
2024-06-20,1598,8654850,8654.85,5.42,159609754
2024-06-21,1598,8827850,8827.85,5.53,159609754
2024-06-24,1598,8723850,8723.85,5.46,159609754
2024-06-25,1598,8726850,8726.85,5.46,159609754
2024-06-26,1598,8704850,8704.85,5.45,159609754
2024-06-27,1598,8685850,8685.85,5.44,159609754
2024-06-28,1598,8723850,8723.85,5.46,159609754
2024-07-01,1598,8746850,8746.85,5.48,159609754
2024-07-02,1598,8557850,8557.85,5.36,159609754
2024-07-03,1598,8615850,8615.85,5.39,159609754
2024-07-04,1598,8657850,8657.85,5.42,159609754
2024-07-05,1598,8899850,8899.85,5.57,159609754
2024-07-08,1598,9033850,9033.85,5.65,159609754
2024-07-09,1598,9051850,9051.85,5.67,159609754
2024-07-10,1598,9052850,9052.85,5.67,159609754
2024-07-11,1598,9333850,9333.85,5.84,159609754
2024-07-12,1598,9495850,9495.85,5.94,159609754
2024-07-15,1598,9420850,9420.85,5.9,159609754
2024-07-16,1598,9441733,9441.733,5.91,159609754
2024-07-17,1598,9543733,9543.733,5.97,159609754
2024-07-18,1598,9510733,9510.733,5.95,159609754
2024-07-19,1598,9333733,9333.733,5.84,159609754
2024-07-22,1598,9420733,9420.733,5.9,159609754
2024-07-23,1598,9448733,9448.733,5.91,159609754
2024-07-26,1598,9420733,9420.733,5.9,159609754
2024-07-29,1598,9459733,9459.733,5.92,159609754
2024-07-30,1598,9490733,9490.733,5.94,159609754
2024-07-31,1598,9501733,9501.733,5.95,159609754
2024-08-01,1598,9699733,9699.733,6.07,159609754
2024-08-02,1598,9628083,9628.083,6.03,159609754
2024-08-05,1598,9248083,9248.083,5.79,159609754
2024-08-06,1598,9226083,9226.083,5.78,159609754
2024-08-07,1598,9263083,9263.083,5.8,159609754
2024-08-08,1598,9284433,9284.433,5.81,159609754
2024-08-09,1598,9311433,9311.433,5.83,159609754
2024-08-12,1598,9237010,9237.01,5.78,159609754
2024-08-13,1598,9233010,9233.01,5.78,159609754
2024-08-14,1598,9224010,9224.01,5.77,159609754
2024-08-15,1598,9193010,9193.01,5.75,159609754
2024-08-16,1598,9196010,9196.01,5.76,159609754
2024-08-19,1598,9141010,9141.01,5.72,159609754
2024-08-20,1598,9127010,9127.01,5.71,159609754
2024-08-21,1598,9126010,9126.01,5.71,159609754
2024-08-22,1598,9097010,9097.01,5.69,159609754
2024-08-23,1598,9086010,9086.01,5.69,159609754
2024-08-26,1598,9097010,9097.01,5.69,159609754
2024-08-27,1598,9064741,9064.741,5.67,159609754
2024-08-28,1598,9095741,9095.741,5.69,159609754
2024-08-29,1598,9572755,9572.755,5.72,167142092
2024-08-30,1598,9541755,9541.755,5.7,167142092
2024-09-02,1598,9461755,9461.755,5.66,167142092
2024-09-03,1598,9434755,9434.755,5.64,167142092
2024-09-04,1598,9354405,9354.405,5.59,167142092
2024-09-05,1598,9339305,9339.305,5.58,167142092
2024-09-06,1598,9351305,9351.305,5.59,167142092
2024-09-09,1598,9317955,9317.955,5.57,167142092
2024-09-10,1598,9272955,9272.955,5.54,167142092
2024-09-11,1598,9201105,9201.105,5.5,167142092
2024-09-12,1598,9207105,9207.105,5.5,167142092
2024-09-13,1598,9218105,9218.105,5.51,167142092
2024-09-16,1598,9262105,9262.105,5.54,167142092
2024-09-18,1598,9264105,9264.105,5.54,167142092
2024-09-19,1598,9310105,9310.105,5.57,167142092
2024-09-20,1598,9356105,9356.105,5.59,167142092
2024-09-23,1598,9404105,9404.105,5.62,167142092
2024-09-24,1598,9416105,9416.105,5.63,167142092
2024-09-25,1598,9469905,9469.905,5.66,167142092
2024-09-26,1598,9448905,9448.905,5.65,167142092
2024-09-27,1598,9519905,9519.905,5.69,167142092
2024-09-30,1598,9595897,9595.897,5.74,167142092
2024-10-01,1598,9650897,9650.897,5.77,167142092
2024-10-04,1598,9645097,9645.097,5.77,167142092
2024-10-07,1598,9680097,9680.097,5.79,167142092
2024-10-08,1598,9711097,9711.097,5.81,167142092
2024-10-09,1598,9655097,9655.097,5.77,167142092
2024-10-11,1598,9638075,9638.075,5.76,167142092
2024-10-14,1598,9623075,9623.075,5.75,167142092
2024-10-15,1598,9594075,9594.075,5.74,167142092
2024-10-16,1598,9535375,9535.375,5.7,167142092
2024-10-17,1598,9518375,9518.375,5.69,167142092
2024-10-18,1598,9493375,9493.375,5.67,167142092
2024-10-21,1598,9498375,9498.375,5.68,167142092
2024-10-22,1598,9503375,9503.375,5.68,167142092
2024-10-23,1598,9468375,9468.375,5.66,167142092
2024-10-24,1598,9440375,9440.375,5.64,167142092
2024-10-25,1598,9412375,9412.375,5.63,167142092
2024-10-28,1598,9388375,9388.375,5.61,167142092
2024-10-29,1598,9312375,9312.375,5.57,167142092
2024-10-30,1598,9277375,9277.375,5.55,167142092
2024-11-01,1598,9215372,9215.372,5.51,167142092
2024-11-04,1598,9157372,9157.372,5.47,167142092
2024-11-05,1598,9168372,9168.372,5.48,167142092
2024-11-06,1598,9166372,9166.372,5.48,167142092
2024-11-07,1598,9205372,9205.372,5.5,167142092
2024-11-08,1598,9207966,9207.966,5.5,167142092
2024-11-11,1598,9294673,9294.673,5.56,167142092
2024-11-12,1598,9272673,9272.673,5.54,167142092
2024-11-13,1598,9228673,9228.673,5.52,167142092
2024-11-14,1598,9148673,9148.673,5.47,167142092
2024-11-15,1598,9160673,9160.673,5.48,167142092
2024-11-18,1598,9142673,9142.673,5.47,167142092
2024-11-19,1598,9171673,9171.673,5.48,167142092
2024-11-20,1598,9169352,9169.352,5.48,167142092
2024-11-21,1598,9146352,9146.352,5.47,167142092
2024-11-22,1598,9127352,9127.352,5.46,167142092
2024-11-25,1598,9131352,9131.352,5.46,167142092
2024-11-26,1598,9122352,9122.352,5.45,167142092
2024-11-27,1598,9124352,9124.352,5.45,167142092
2024-11-28,1598,9093352,9093.352,5.44,167142092
2024-11-29,1598,9062352,9062.352,5.42,167142092
2024-12-02,1598,9048352,9048.352,5.41,167142092
2024-12-03,1598,9025352,9025.352,5.39,167142092
2024-12-04,1598,9002352,9002.352,5.38,167142092
2024-12-05,1598,8988352,8988.352,5.37,167142092
2024-12-06,1598,8994352,8994.352,5.38,167142092
2024-12-09,1598,8969352,8969.352,5.36,167142092
2024-12-10,1598,8948352,8948.352,5.35,167142092
2024-12-11,1598,8971352,8971.352,5.36,167142092
2024-12-12,1598,8982352,8982.352,5.37,167142092
2024-12-13,1598,8805352,8805.352,5.26,167142092
2024-12-16,1598,8788352,8788.352,5.25,167142092
2024-12-17,1598,8766352,8766.352,5.24,167142092
2024-12-18,1598,8720352,8720.352,5.21,167142092
2024-12-19,1598,8680352,8680.352,5.19,167142092
2024-12-20,1598,8606940,8606.94,5.14,167142092
2024-12-23,1598,8695940,8695.94,5.2,167142092
2024-12-24,1598,8685940,8685.94,5.19,167142092
2024-12-25,1598,8679940,8679.94,5.19,167142092
2024-12-26,1598,8663940,8663.94,5.18,167142092
2024-12-27,1598,8619940,8619.94,5.15,167142092
2024-12-30,1598,8547240,8547.24,5.11,167142092
2024-12-31,1598,8489892,8489.892,5.07,167142092
2025-01-02,1598,8491892,8491.892,5.08,167142092
2025-01-03,1598,8523892,8523.892,5.09,167142092
2025-01-06,1598,8552892,8552.892,5.11,167142092
2025-01-07,1598,8569892,8569.892,5.12,167142092
2025-01-08,1598,8688892,8688.892,5.19,167142092
2025-01-09,1598,8653892,8653.892,5.17,167142092
2025-01-10,1598,8610892,8610.892,5.15,167142092
2025-01-13,1598,8811892,8811.892,5.27,167142092
2025-01-14,1598,8779892,8779.892,5.25,167142092
2025-01-15,1598,8686086,8686.086,5.19,167142092
2025-01-16,1598,8699736,8699.736,5.2,167142092
2025-01-17,1598,8708736,8708.736,5.21,167142092
2025-01-20,1598,8701354,8701.354,5.2,167142092
2025-01-21,1598,8816354,8816.354,5.27,167142092
2025-01-22,1598,8941354,8941.354,5.34,167142092
