date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-06-17,5328,2770783,2770.783,1.6,172710724
2024-06-18,5328,2713783,2713.783,1.57,172710724
2024-06-19,5328,2404783,2404.783,1.39,172710724
2024-06-20,5328,2711783,2711.783,1.57,172710724
2024-06-21,5328,3086783,3086.783,1.78,172710724
2024-06-24,5328,2089783,2089.783,1.2,172710724
2024-06-25,5328,2817783,2817.783,1.63,172710724
2024-06-26,5328,2164783,2164.783,1.25,172710724
2024-06-27,5328,2563783,2563.783,1.48,172710724
2024-06-28,5328,2665783,2665.783,1.54,172710724
2024-07-01,5328,2327783,2327.783,1.34,172710724
2024-07-02,5328,1813783,1813.783,1.05,172710724
2024-07-03,5328,2710783,2710.783,1.56,172710724
2024-07-04,5328,2905783,2905.783,1.68,172710724
2024-07-05,5328,4478783,4478.783,2.59,172710724
2024-07-08,5328,3302783,3302.783,1.91,172710724
2024-07-09,5328,2664783,2664.783,1.54,172710724
2024-07-10,5328,2446783,2446.783,1.41,172710724
2024-07-11,5328,1943783,1943.783,1.12,172710724
2024-07-12,5328,2479783,2479.783,1.43,172710724
2024-07-15,5328,1323783,1323.783,0.76,172710724
2024-07-16,5328,2282783,2282.783,1.32,172710724
2024-07-17,5328,2163783,2163.783,1.25,172710724
2024-07-18,5328,2612783,2612.783,1.51,172710724
2024-07-19,5328,2782783,2782.783,1.61,172710724
2024-07-22,5328,3118783,3118.783,1.8,172710724
2024-07-23,5328,2761783,2761.783,1.59,172710724
2024-07-26,5328,2766783,2766.783,1.6,172710724
2024-07-29,5328,2257783,2257.783,1.3,172710724
2024-07-30,5328,2631783,2631.783,1.52,172710724
2024-07-31,5328,2533783,2533.783,1.46,172710724
2024-08-01,5328,2566783,2566.783,1.48,172710724
2024-08-02,5328,2521783,2521.783,1.46,172710724
2024-08-05,5328,2424783,2424.783,1.4,172710724
2024-08-06,5328,2357783,2357.783,1.36,172710724
2024-08-07,5328,2397783,2397.783,1.38,172710724
2024-08-08,5328,2228783,2228.783,1.29,172710724
2024-08-09,5328,2170783,2170.783,1.25,172710724
2024-08-12,5328,2167783,2167.783,1.25,172710724
2024-08-13,5328,2236783,2236.783,1.29,172710724
2024-08-14,5328,2123783,2123.783,1.22,172710724
2024-08-15,5328,2276783,2276.783,1.31,172710724
2024-08-16,5328,2176783,2176.783,1.26,172710724
2024-08-19,5328,2270783,2270.783,1.31,172710724
2024-08-20,5328,2361783,2361.783,1.36,172710724
2024-08-21,5328,2218783,2218.783,1.28,172710724
2024-08-22,5328,2260783,2260.783,1.3,172710724
2024-08-23,5328,2119783,2119.783,1.22,172710724
2024-08-26,5328,2299783,2299.783,1.33,172710724
2024-08-27,5328,2492783,2492.783,1.44,172710724
2024-08-28,5328,2661783,2661.783,1.54,172710724
2024-08-29,5328,2648783,2648.783,1.53,172710724
2024-08-30,5328,2809783,2809.783,1.62,172710724
2024-09-02,5328,3101783,3101.783,1.79,172710724
2024-09-03,5328,3162783,3162.783,1.83,172710724
2024-09-04,5328,2877783,2877.783,1.66,172710724
2024-09-05,5328,2856783,2856.783,1.65,172710724
2024-09-06,5328,2931783,2931.783,1.69,172710724
2024-09-09,5328,2934783,2934.783,1.69,172710724
2024-09-10,5328,2962783,2962.783,1.71,172710724
2024-09-11,5328,2943783,2943.783,1.7,172710724
2024-09-12,5328,3138783,3138.783,1.81,172710724
2024-09-13,5328,3400783,3400.783,1.96,172710724
2024-09-16,5328,3442783,3442.783,1.99,172710724
2024-09-18,5328,3217783,3217.783,1.86,172710724
2024-09-19,5328,3260783,3260.783,1.88,172710724
2024-09-20,5328,3318783,3318.783,1.92,172710724
2024-09-23,5328,3548783,3548.783,2.05,172710724
2024-09-24,5328,3494783,3494.783,2.02,172710724
2024-09-25,5328,3776783,3776.783,2.18,172710724
2024-09-26,5328,3964783,3964.783,2.29,172710724
2024-09-27,5328,4282783,4282.783,2.47,172710724
2024-09-30,5328,4329783,4329.783,2.5,172710724
2024-10-01,5328,4252783,4252.783,2.46,172710724
2024-10-04,5328,4381783,4381.783,2.53,172710724
2024-10-07,5328,4709783,4709.783,2.72,172710724
2024-10-08,5328,5012783,5012.783,2.9,172710724
2024-10-09,5328,4906783,4906.783,2.84,172710724
2024-10-11,5328,4757783,4757.783,2.75,172710724
2024-10-14,5328,5081783,5081.783,2.94,172710724
2024-10-15,5328,5143783,5143.783,2.97,172710724
2024-10-16,5328,5173783,5173.783,2.99,172710724
2024-10-17,5328,5331783,5331.783,3.08,172710724
2024-10-18,5328,5193783,5193.783,3.0,172710724
2024-10-21,5328,5729783,5729.783,3.31,172710724
2024-10-22,5328,5947783,5947.783,3.44,172710724
2024-10-23,5328,5906783,5906.783,3.42,172710724
2024-10-24,5328,6054783,6054.783,3.5,172710724
2024-10-25,5328,5525783,5525.783,3.19,172710724
2024-10-28,5328,5637783,5637.783,3.26,172710724
2024-10-29,5328,5584783,5584.783,3.23,172710724
2024-10-30,5328,5367783,5367.783,3.1,172710724
2024-11-01,5328,5405783,5405.783,3.12,172710724
2024-11-04,5328,5296783,5296.783,3.06,172710724
2024-11-05,5328,5290783,5290.783,3.06,172710724
2024-11-06,5328,5289783,5289.783,3.06,172710724
2024-11-07,5328,5535783,5535.783,3.2,172710724
2024-11-08,5328,5214783,5214.783,3.01,172710724
2024-11-11,5328,5190783,5190.783,3.0,172710724
2024-11-12,5328,4920783,4920.783,2.84,172710724
2024-11-13,5328,5043783,5043.783,2.92,172710724
2024-11-14,5328,4883783,4883.783,2.82,172710724
2024-11-15,5328,4923783,4923.783,2.85,172710724
2024-11-18,5328,4798782,4798.782,2.77,172710724
2024-11-19,5328,4762782,4762.782,2.75,172710724
2024-11-20,5328,4757782,4757.782,2.75,172710724
2024-11-21,5328,4841782,4841.782,2.8,172710724
2024-11-22,5328,4950782,4950.782,2.86,172710724
2024-11-25,5328,5234782,5234.782,3.03,172710724
2024-11-26,5328,5212782,5212.782,3.01,172710724
2024-11-27,5328,4942782,4942.782,2.86,172710724
2024-11-28,5328,5159782,5159.782,2.98,172710724
2024-11-29,5328,5829782,5829.782,3.37,172710724
2024-12-02,5328,2495788,2495.788,1.44,172710724
2024-12-03,5328,3627788,3627.788,2.1,172710724
2024-12-04,5328,4685788,4685.788,2.71,172710724
2024-12-05,5328,4637788,4637.788,2.68,172710724
2024-12-06,5328,6370788,6370.788,3.68,172710724
2024-12-09,5328,5806788,5806.788,3.36,172710724
2024-12-10,5328,4284788,4284.788,2.48,172710724
2024-12-11,5328,5212788,5212.788,3.01,172710724
2024-12-12,5328,5060788,5060.788,2.93,172710724
2024-12-13,5328,4411788,4411.788,2.55,172710724
2024-12-16,5328,4551788,4551.788,2.63,172710724
2024-12-17,5328,5183788,5183.788,3.0,172710724
2024-12-18,5328,4861788,4861.788,2.81,172710724
2024-12-19,5328,4115788,4115.788,2.38,172710724
2024-12-20,5328,3993788,3993.788,2.31,172710724
2024-12-23,5328,4049788,4049.788,2.34,172710724
2024-12-24,5328,3700788,3700.788,2.14,172710724
2024-12-25,5328,5506788,5506.788,3.18,172710724
2024-12-26,5328,5055788,5055.788,2.92,172710724
2024-12-27,5328,5184788,5184.788,3.0,172710724
2024-12-30,5328,5487788,5487.788,3.17,172710724
2024-12-31,5328,5393788,5393.788,3.12,172710724
2025-01-02,5328,5063788,5063.788,2.93,172710724
2025-01-03,5328,4830788,4830.788,2.79,172710724
2025-01-06,5328,5050788,5050.788,2.92,172710724
2025-01-07,5328,4883788,4883.788,2.82,172710724
2025-01-08,5328,5359788,5359.788,3.1,172710724
2025-01-09,5328,4922788,4922.788,2.85,172710724
2025-01-10,5328,5030788,5030.788,2.91,172710724
2025-01-13,5328,5323788,5323.788,3.08,172710724
2025-01-14,5328,5212788,5212.788,3.01,172710724
2025-01-15,5328,5151789,5151.789,2.98,172710724
2025-01-16,5328,5101789,5101.789,2.95,172710724
2025-01-17,5328,5025789,5025.789,2.9,172710724
2025-01-20,5328,5187789,5187.789,3.0,172710724
2025-01-21,5328,4976789,4976.789,2.88,172710724
2025-01-22,5328,4758789,4758.789,2.75,172710724
2025-01-23,5328,4758789,4758.789,2.75,172710724
2025-01-24,5328,4758789,4758.789,2.75,172710724
2025-02-03,5328,4828789,4828.789,2.79,172710724
2025-02-04,5328,4663789,4663.789,2.7,172710724
2025-02-05,5328,4874789,4874.789,2.82,172710724
2025-02-06,5328,4490789,4490.789,2.6,172710724
2025-02-07,5328,5098789,5098.789,2.95,172710724
2025-02-10,5328,4962789,4962.789,2.87,172710724
2025-02-11,5328,5071789,5071.789,2.93,172710724
2025-02-12,5328,4975789,4975.789,2.88,172710724
2025-02-13,5328,5051789,5051.789,2.92,172710724
2025-02-14,5328,4842789,4842.789,2.8,172710724
2025-02-17,5328,4965789,4965.789,2.87,172710724
2025-02-18,5328,5084790,5084.79,2.94,172710724
2025-02-19,5328,5260790,5260.79,3.04,172710724
2025-02-20,5328,5423790,5423.79,3.14,172710724
2025-02-21,5328,5494790,5494.79,3.18,172710724
2025-02-24,5328,5331793,5331.793,3.08,172710724
