date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2025-09-08,7610,0,0.0,0.0,48600000
2025-09-09,7610,6158904,6158.904,12.67,48600000
2025-09-10,7610,6242511,6242.511,12.84,48600000
2025-09-11,7610,6220511,6220.511,12.79,48600000
2025-09-12,7610,6253570,6253.57,12.86,48600000
2025-09-15,7610,6394570,6394.57,13.15,48600000
2025-09-16,7610,6340570,6340.57,13.04,48600000
2025-09-17,7610,6314570,6314.57,12.99,48600000
2025-09-18,7610,6233570,6233.57,12.82,48600000
2025-09-19,7610,6259570,6259.57,12.87,48600000
2025-09-22,7610,6553570,6553.57,13.48,48600000
2025-09-23,7610,6242570,6242.57,12.84,48600000
2025-09-24,7610,6316570,6316.57,12.99,48600000
2025-09-25,7610,6347570,6347.57,13.06,48600000
2025-09-26,7610,6283570,6283.57,12.92,48600000
2025-09-30,7610,6303570,6303.57,12.97,48600000
2025-10-01,7610,6340570,6340.57,13.04,48600000
2025-10-02,7610,6218570,6218.57,12.79,48600000
2025-10-03,7610,6235570,6235.57,12.83,48600000
2025-10-07,7610,6288570,6288.57,12.93,48600000
2025-10-08,7610,6317602,6317.602,12.99,48600000
2025-10-09,7610,6343602,6343.602,13.05,48600000
2025-10-13,7610,6343602,6343.602,13.05,48600000
2025-10-14,7610,6443602,6443.602,13.25,48600000
2025-10-15,7610,6266602,6266.602,12.89,48600000
2025-10-16,7610,6211602,6211.602,12.78,48600000
2025-10-17,7610,6170602,6170.602,12.69,48600000
2025-10-20,7610,6155602,6155.602,12.66,48600000
2025-10-21,7610,6345602,6345.602,13.05,48600000
2025-10-22,7610,6260602,6260.602,12.88,48600000
2025-10-23,7610,6438602,6438.602,13.24,48600000
2025-10-27,7610,6334602,6334.602,13.03,48600000
2025-10-28,7610,6295602,6295.602,12.95,48600000
2025-10-29,7610,6264602,6264.602,12.89,48600000
2025-10-30,7610,6329702,6329.702,13.02,48600000
2025-10-31,7610,6186791,6186.791,12.73,48600000
2025-11-03,7610,6202791,6202.791,12.76,48600000
2025-11-04,7610,6153791,6153.791,12.66,48600000
2025-11-05,7610,6126791,6126.791,12.6,48600000
2025-11-06,7610,6124791,6124.791,12.6,48600000
2025-11-07,7610,6142791,6142.791,12.63,48600000
2025-11-10,7610,6147791,6147.791,12.64,48600000
2025-11-11,7610,6137791,6137.791,12.62,48600000
2025-11-12,7610,6123791,6123.791,12.6,48600000
2025-11-13,7610,6126791,6126.791,12.6,48600000
2025-11-14,7610,6128791,6128.791,12.61,48600000
2025-11-17,7610,6123791,6123.791,12.6,48600000
2025-11-18,7610,6122791,6122.791,12.59,48600000
2025-11-19,7610,6128791,6128.791,12.61,48600000
2025-11-20,7610,6166791,6166.791,12.68,48600000
2025-11-21,7610,6178791,6178.791,12.71,48600000
2025-11-24,7610,6201791,6201.791,12.76,48600000
2025-11-25,7610,6215791,6215.791,12.78,48600000
2025-11-26,7610,6249791,6249.791,12.85,48600000
2025-11-27,7610,6304791,6304.791,12.97,48600000
2025-11-28,7610,6289791,6289.791,12.94,48600000
2025-12-01,7610,6335791,6335.791,13.03,48600000
2025-12-02,7610,6342791,6342.791,13.05,48600000
2025-12-03,7610,6468791,6468.791,13.31,48600000
2025-12-04,7610,6632791,6632.791,13.64,48600000
2025-12-05,7610,6579791,6579.791,13.53,48600000
2025-12-08,7610,6826791,6826.791,14.04,48600000
2025-12-09,7610,6950791,6950.791,14.3,48600000
2025-12-10,7610,7161791,7161.791,14.73,48600000
2025-12-11,7610,7276791,7276.791,14.97,48600000
2025-12-12,7610,7494791,7494.791,15.42,48600000
2025-12-15,7610,7448791,7448.791,15.32,48600000
2025-12-16,7610,7392791,7392.791,15.21,48600000
2025-12-17,7610,7403791,7403.791,15.23,48600000
2025-12-18,7610,7410791,7410.791,15.24,48600000
2025-12-19,7610,7447791,7447.791,15.32,48600000
2025-12-22,7610,7598791,7598.791,15.63,48600000
2025-12-23,7610,7921791,7921.791,16.29,48600000
2025-12-24,7610,7720791,7720.791,15.88,48600000
2025-12-26,7610,7826891,7826.891,16.1,48600000
2025-12-29,7610,7811891,7811.891,16.07,48600000
2025-12-30,7610,8153691,8153.691,16.77,48600000
2025-12-31,7610,7777791,7777.791,16.0,48600000
2026-01-02,7610,7997791,7997.791,16.45,48600000
2026-01-05,7610,7965791,7965.791,16.39,48600000
2026-01-06,7610,7982991,7982.991,16.42,48600000
2026-01-07,7610,8102041,8102.041,16.67,48600000
2026-01-08,7610,8121041,8121.041,16.7,48600000
2026-01-09,7610,8077241,8077.241,16.61,48600000
2026-01-12,7610,8047241,8047.241,16.55,48600000
2026-01-13,7610,8230291,8230.291,16.93,48600000
2026-01-14,7610,8346291,8346.291,17.17,48600000
2026-01-15,7610,8463291,8463.291,17.41,48600000
2026-01-16,7610,8489891,8489.891,17.46,48600000
2026-01-19,7610,8748441,8748.441,18.0,48600000
2026-01-20,7610,8760441,8760.441,18.02,48600000
2026-01-21,7610,8453491,8453.491,17.39,48600000
2026-01-22,7610,8443491,8443.491,17.37,48600000
2026-01-23,7610,8566491,8566.491,17.62,48600000
2026-01-26,7610,8542491,8542.491,17.57,48600000
2026-01-27,7610,8402591,8402.591,17.28,48600000
2026-01-28,7610,8691991,8691.991,17.89,48585456
2026-01-29,7610,8924416,8924.416,18.36,48585456
2026-01-30,7610,8437766,8437.766,17.36,48585456
