date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-28,4952,7158922,7158.922,6.57,108815816
2024-05-29,4952,6262922,6262.922,5.75,108815816
2024-05-30,4952,6606922,6606.922,6.07,108815816
2024-05-31,4952,7649765,7649.765,7.03,108815816
2024-06-03,4952,7193765,7193.765,6.61,108815816
2024-06-04,4952,7254765,7254.765,6.66,108815816
2024-06-05,4952,7601765,7601.765,6.98,108815816
2024-06-06,4952,6942765,6942.765,6.38,108815816
2024-06-07,4952,7042765,7042.765,6.47,108815816
2024-06-11,4952,7115765,7115.765,6.53,108815816
2024-06-12,4952,7470765,7470.765,6.86,108815816
2024-06-13,4952,7462765,7462.765,6.85,108815816
2024-06-14,4952,7508765,7508.765,6.9,108815816
2024-06-17,4952,7473765,7473.765,6.86,108815816
2024-06-18,4952,7915765,7915.765,7.27,108815816
2024-06-19,4952,8343765,8343.765,7.66,108815816
2024-06-20,4952,8480765,8480.765,7.79,108815816
2024-06-21,4952,8410765,8410.765,7.72,108815816
2024-06-24,4952,8795765,8795.765,8.08,108815816
2024-06-25,4952,8830765,8830.765,8.11,108815816
2024-06-26,4952,8784765,8784.765,8.07,108815816
2024-06-27,4952,8911765,8911.765,8.18,108815816
2024-06-28,4952,8903765,8903.765,8.18,108815816
2024-07-01,4952,8816765,8816.765,8.1,108815816
2024-07-02,4952,8895765,8895.765,8.17,108815816
2024-07-03,4952,8951765,8951.765,8.22,108815816
2024-07-04,4952,8857765,8857.765,8.14,108815816
2024-07-05,4952,9474765,9474.765,8.7,108815816
2024-07-08,4952,9427815,9427.815,8.66,108815816
2024-07-09,4952,9319815,9319.815,8.56,108815816
2024-07-10,4952,9307815,9307.815,8.55,108815816
2024-07-11,4952,9871815,9871.815,9.07,108815816
2024-07-12,4952,10384815,10384.815,9.54,108815816
2024-07-15,4952,10259815,10259.815,9.42,108815816
2024-07-16,4952,10230815,10230.815,9.4,108815816
2024-07-17,4952,10089815,10089.815,9.27,108815816
2024-07-18,4952,9972815,9972.815,9.16,108815816
2024-07-19,4952,9904815,9904.815,9.1,108815816
2024-07-22,4952,10180815,10180.815,9.35,108815816
2024-07-23,4952,10035815,10035.815,9.22,108815816
2024-07-26,4952,9986815,9986.815,9.17,108815816
2024-07-29,4952,10103865,10103.865,9.28,108815816
2024-07-30,4952,10072865,10072.865,9.25,108815816
2024-07-31,4952,10043865,10043.865,9.23,108815816
2024-08-01,4952,10121865,10121.865,9.3,108815816
