date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-04-29,6274,79655776,79655.776,29.59,269151799
2024-04-30,6274,79882776,79882.776,29.67,269151799
2024-05-02,6274,79430576,79430.576,29.51,269151799
2024-05-03,6274,79419810,79419.81,29.5,269151799
2024-05-06,6274,78434810,78434.81,29.14,269151799
2024-05-07,6274,81393810,81393.81,30.24,269151799
2024-05-08,6274,82413810,82413.81,30.61,269151799
2024-05-09,6274,85265810,85265.81,31.67,269151799
2024-05-10,6274,85831816,85831.816,31.88,269151799
2024-05-13,6274,86008816,86008.816,31.95,269151799
2024-05-14,6274,85144616,85144.616,31.63,269151799
2024-05-15,6274,84289886,84289.886,31.31,269151799
2024-05-16,6274,84417868,84417.868,31.03,271988466
2024-05-17,6274,83453868,83453.868,30.68,271988466
2024-05-20,6274,83886868,83886.868,30.84,271988466
2024-05-21,6274,83110768,83110.768,30.55,271988466
2024-05-22,6274,83741768,83741.768,30.78,271988466
2024-05-23,6274,82644768,82644.768,30.38,271988466
2024-05-24,6274,83151818,83151.818,30.57,271988466
2024-05-27,6274,83537818,83537.818,30.71,271988466
2024-05-28,6274,83809818,83809.818,30.81,271988466
2024-05-29,6274,84213818,84213.818,30.96,271988466
2024-05-30,6274,83498808,83498.808,30.69,271988466
2024-05-31,6274,84735894,84735.894,31.15,271988466
2024-06-03,6274,86601894,86601.894,31.84,271988466
2024-06-04,6274,84985040,84985.04,31.24,271988466
2024-06-05,6274,83595040,83595.04,30.73,271988466
2024-06-06,6274,84042240,84042.24,30.89,271988466
2024-06-07,6274,83024120,83024.12,30.52,271988466
2024-06-11,6274,83061130,83061.13,30.53,271988466
2024-06-12,6274,88565370,88565.37,32.56,271988466
2024-06-13,6274,87940370,87940.37,32.33,271988466
2024-06-14,6274,87221370,87221.37,32.06,271988466
2024-06-17,6274,86190265,86190.265,31.68,271988466
2024-06-18,6274,87215265,87215.265,32.06,271988466
2024-06-19,6274,86052365,86052.365,31.63,271988466
2024-06-20,6274,86675365,86675.365,31.86,271988466
2024-06-21,6274,85342365,85342.365,31.37,271988466
2024-06-24,6274,85921065,85921.065,31.58,271988466
2024-06-25,6274,85990065,85990.065,31.61,271988466
2024-06-26,6274,85487065,85487.065,31.43,271988466
2024-06-27,6274,85387065,85387.065,31.39,271988466
2024-06-28,6274,86021370,86021.37,31.62,271988466
2024-07-01,6274,85677385,85677.385,31.5,271988466
2024-07-02,6274,85104690,85104.69,31.28,271988466
2024-07-03,6274,84614532,84614.532,31.1,271988466
2024-07-04,6274,84874532,84874.532,31.2,271988466
2024-07-05,6274,88492532,88492.532,32.53,271988466
2024-07-08,6274,87276552,87276.552,32.08,271988466
2024-07-09,6274,86828572,86828.572,31.92,271988466
2024-07-10,6274,89143592,89143.592,32.77,271988466
2024-07-11,6274,88482618,88482.618,32.53,271988466
2024-07-12,6274,88102638,88102.638,32.39,271988466
2024-07-15,6274,87598693,87598.693,32.2,271988466
2024-07-16,6274,87219810,87219.81,32.06,271988466
2024-07-17,6274,88738110,88738.11,32.62,271988466
2024-07-18,6274,90061336,90061.336,33.11,271988466
2024-07-19,6274,87355336,87355.336,32.11,271988466
2024-07-22,6274,87218346,87218.346,32.06,271988466
2024-07-23,6274,87641346,87641.346,32.22,271988466
2024-07-26,6274,87151207,87151.207,32.04,271988466
2024-07-29,6274,86592207,86592.207,31.83,271988466
2024-07-30,6274,85715207,85715.207,31.51,271988466
2024-07-31,6274,85816085,85816.085,31.55,271988466
2024-08-01,6274,86089085,86089.085,31.65,271988466
2024-08-02,6274,85251085,85251.085,31.34,271988466
2024-08-05,6274,83690085,83690.085,30.76,271988466
2024-08-06,6274,83521101,83521.101,30.7,271988466
2024-08-07,6274,81009101,81009.101,29.78,271988466
2024-08-08,6274,80667101,80667.101,29.65,271988466
2024-08-09,6274,80237679,80237.679,29.5,271988466
2024-08-12,6274,79915341,79915.341,29.38,271988466
2024-08-13,6274,79697341,79697.341,29.3,271988466
2024-08-14,6274,78426359,78426.359,28.83,271988466
2024-08-15,6274,77555379,77555.379,28.51,271988466
2024-08-16,6274,79343379,79343.379,29.17,271988466
2024-08-19,6274,80211379,80211.379,29.49,271988466
2024-08-20,6274,80524555,80524.555,29.6,271988466
2024-08-21,6274,79707242,79707.242,29.3,271988466
2024-08-22,6274,80107242,80107.242,29.45,271988466
2024-08-23,6274,80087242,80087.242,29.44,271988466
2024-08-26,6274,79780242,79780.242,29.33,271988466
2024-08-27,6274,80083242,80083.242,29.44,271988466
2024-08-28,6274,80850242,80850.242,29.72,271988466
2024-08-29,6274,81665242,81665.242,30.02,271988466
2024-08-30,6274,84175669,84175.669,30.94,271988466
2024-09-02,6274,83360669,83360.669,30.64,271988466
2024-09-03,6274,86322669,86322.669,31.73,271988466
2024-09-04,6274,85363689,85363.689,31.38,271988466
2024-09-05,6274,88035381,88035.381,32.36,271988466
2024-09-06,6274,86235481,86235.481,31.7,271988466
2024-09-09,6274,85337499,85337.499,31.37,271988466
2024-09-10,6274,84848499,84848.499,31.19,271988466
2024-09-11,6274,85614499,85614.499,31.47,271988466
2024-09-12,6274,85542499,85542.499,31.45,271988466
2024-09-13,6274,88782505,88782.505,32.64,271988466
2024-09-16,6274,85711505,85711.505,31.51,271988466
2024-09-18,6274,84269505,84269.505,30.98,271988466
2024-09-19,6274,86962571,86962.571,31.97,271988466
2024-09-20,6274,87757895,87757.895,32.26,271988466
2024-09-23,6274,87721811,87721.811,32.25,271988466
2024-09-24,6274,87798531,87798.531,32.28,271988466
2024-09-25,6274,88260581,88260.581,32.45,271988466
2024-09-26,6274,87385881,87385.881,32.12,271988466
2024-09-27,6274,86512881,86512.881,31.8,271988466
2024-09-30,6274,86884009,86884.009,31.94,271988466
