date,open,high,low,close,volume
2024-06-17,16.6,18.0,16.45,18.0,5120646.0
2024-06-18,18.0,19.8,17.5,19.35,6840507.0
2024-06-19,19.55,19.95,17.55,19.15,5868769.0
2024-06-20,18.75,19.05,18.2,18.65,2319443.0
2024-06-21,18.6,19.25,18.45,18.95,2407477.0
2024-06-24,18.95,19.2,18.3,19.1,2010578.0
2024-06-25,19.0,19.9,17.9,18.8,2841809.0
2024-06-26,18.6,18.75,18.25,18.3,1524008.0
2024-06-27,17.85,18.3,17.35,17.6,1525677.0
2024-06-28,17.75,19.35,17.7,19.2,3081093.0
2024-07-01,19.3,21.1,18.7,21.1,7620154.0
2024-07-02,21.1,23.2,21.1,23.2,7291914.0
2024-07-03,24.5,25.5,23.7,25.5,3138600.0
2024-07-04,28.05,28.05,28.05,28.05,1758620.0
2024-07-05,30.7,30.85,28.4,30.35,12867431.0
2024-07-08,29.1,29.1,27.35,27.45,4332981.0
2024-07-09,26.55,27.45,24.75,27.45,3763233.0
2024-07-10,26.5,29.2,26.15,28.35,2672636.0
2024-07-11,29.0,29.6,28.0,28.8,2473682.0
2024-07-12,28.0,29.1,28.0,28.0,1225667.0
2024-07-15,28.0,28.0,26.4,26.6,1323939.0
2024-07-16,26.8,29.1,26.8,28.1,1317989.0
2024-07-17,27.45,28.85,27.45,28.1,710085.0
2024-07-18,27.95,28.0,27.45,27.9,587814.0
2024-07-19,27.5,29.9,27.5,28.55,2117111.0
2024-07-22,26.0,26.65,25.7,25.7,3012070.0
2024-07-23,25.3,25.3,23.15,23.5,2876602.0
2024-07-26,21.5,23.75,21.5,23.3,1499703.0
2024-07-29,23.3,23.35,21.2,21.45,1740475.0
2024-07-30,21.5,23.0,21.1,22.9,1144548.0
2024-07-31,22.35,22.85,21.7,21.85,879783.0
2024-08-01,22.6,24.0,22.35,24.0,679035.0
2024-08-02,24.0,26.4,23.3,26.4,4668998.0
2024-08-05,26.0,26.0,23.8,23.8,1841932.0
2024-08-06,22.2,23.4,21.45,21.5,2858679.0
2024-08-07,20.5,23.65,20.5,23.65,1229962.0
2024-08-08,23.65,26.0,23.65,26.0,3268513.0
2024-08-09,27.1,28.55,26.2,26.65,4997419.0
2024-08-12,26.8,27.5,25.5,25.85,2521176.0
2024-08-13,26.4,28.4,25.0,28.4,3688780.0
