date,open,high,low,close,volume,raw_open,raw_high,raw_low,raw_close,raw_volume,adjustment_factor
2024-01-02,41.87189590424904,42.37899498959462,41.364796818903464,42.01678135720492,1035351.0,57.8,58.5,57.1,58.0,1035351.0,0.7244272647793951
2024-01-03,41.87189590424904,42.01678135720492,41.654567724815216,41.7994531777711,524957.0,57.8,58.0,57.5,57.7,524957.0,0.7244272647793951
2024-01-04,41.58212499833728,42.01678135720492,41.50968227185934,41.58212499833728,451156.0,57.4,58.0,57.3,57.4,451156.0,0.7244272647793951
2024-01-05,41.58212499833728,42.234109536638734,41.50968227185934,42.01678135720492,473806.0,57.4,58.3,57.3,58.0,473806.0,0.7244272647793951
2024-01-08,42.08922408368286,42.161666810160796,41.58212499833728,41.58212499833728,442877.0,58.1,58.2,57.4,57.4,442877.0,0.7244272647793951
2024-01-09,41.58212499833728,41.7994531777711,41.21991136594758,41.50968227185934,417111.0,57.4,57.7,56.9,57.3,417111.0,0.7244272647793951
2024-01-10,41.29235409242552,41.7994531777711,41.29235409242552,41.72701045129316,429852.0,57.0,57.7,57.0,57.6,429852.0,0.7244272647793951
2024-01-11,40.640369554124064,41.4372395453814,40.640369554124064,41.00258318651377,1216925.0,56.1,57.2,56.1,56.6,1216925.0,0.7244272647793951
2024-01-12,41.00258318651377,41.00258318651377,40.71281228060201,40.71281228060201,572431.0,56.6,56.6,56.2,56.2,572431.0,0.7244272647793951
2024-01-15,40.78525500707995,41.87189590424904,40.78525500707995,41.654567724815216,693018.0,56.3,57.8,56.3,57.5,693018.0,0.7244272647793951
2024-01-16,41.50968227185934,42.01678135720492,41.4372395453814,41.654567724815216,548214.0,57.3,58.0,57.2,57.5,548214.0,0.7244272647793951
2024-01-17,41.364796818903464,42.161666810160796,41.29235409242552,41.58212499833728,726740.0,57.1,58.2,57.0,57.4,726740.0,0.7244272647793951
2024-01-18,41.50968227185934,41.944338630726975,41.50968227185934,41.87189590424904,387434.0,57.3,57.9,57.3,57.8,387434.0,0.7244272647793951
2024-01-19,41.944338630726975,42.08922408368286,41.50968227185934,41.72701045129316,548335.0,57.9,58.1,57.3,57.6,548335.0,0.7244272647793951
2024-01-22,42.01678135720492,43.10342225437401,41.944338630726975,43.03097952789607,1520928.0,58.0,59.5,57.9,59.4,1520928.0,0.7244272647793951
2024-01-23,43.17586498085195,43.17586498085195,42.59632316902843,42.886094074940196,541742.0,59.6,59.6,58.8,59.2,541742.0,0.7244272647793951
2024-01-24,42.95853680141813,43.39319316028577,42.74120862198431,43.03097952789607,612810.0,59.3,59.9,59.0,59.4,612810.0,0.7244272647793951
2024-01-25,43.10342225437401,43.24830770732989,42.95853680141813,43.17586498085195,417339.0,59.5,59.7,59.3,59.6,417339.0,0.7244272647793951
2024-01-26,43.39319316028577,43.39319316028577,42.451437716072554,42.451437716072554,408909.0,59.9,59.9,58.6,58.6,408909.0,0.7244272647793951
2024-01-29,42.886094074940196,43.24830770732989,42.37899498959462,43.17586498085195,598233.0,59.2,59.7,58.5,59.6,598233.0,0.7244272647793951
2024-01-30,43.320750433807824,43.8278495191534,42.95853680141813,43.61052133971959,863055.0,59.8,60.5,59.3,60.2,863055.0,0.7244272647793951
2024-01-31,43.68296406619752,43.755406792675466,43.24830770732989,43.320750433807824,355901.0,60.3,60.4,59.7,59.8,355901.0,0.7244272647793951
2024-02-01,43.10342225437401,44.40739133097692,43.10342225437401,44.33494860449898,1289034.0,59.5,61.3,59.5,61.2,1289034.0,0.7244272647793951
2024-02-02,44.76960496336662,44.76960496336662,43.972734972109286,44.5522767839328,963525.0,61.8,61.8,60.7,61.5,963525.0,0.7244272647793951
2024-02-05,44.5522767839328,45.20426132223425,44.262505878021045,45.05937586927838,1156436.0,61.5,62.4,61.1,62.2,1156436.0,0.7244272647793951
2024-02-15,49.55082491091063,49.55082491091063,49.55082491091063,49.55082491091063,2182007.0,68.4,68.4,68.4,68.4,2182007.0,0.7244272647793951
2024-02-16,54.187159405498754,54.47693031141051,49.18861127852093,54.47693031141051,12792909.0,74.8,75.2,67.9,75.2,12792909.0,0.7244272647793951
2024-02-19,57.22975391757222,58.678608447131005,54.187159405498754,56.6502121057487,16347571.0,79.0,81.0,74.8,78.2,16347571.0,0.7244272647793951
2024-02-20,57.22975391757222,61.4314320532927,55.780899388013424,57.95418118235161,21506174.0,79.0,84.8,77.0,80.0,21506174.0,0.7244272647793951
2024-02-21,59.83769207077803,59.91013479725598,56.36044119983694,56.50532665279282,11789621.0,82.6,82.7,77.8,78.0,11789621.0,0.7244272647793951
2024-02-22,57.73685300291779,62.155859318072096,56.93998301166045,62.155859318072096,20656796.0,79.7,85.8,78.6,85.8,20656796.0,0.7244272647793951
2024-02-23,64.18425565945441,65.56066746253526,58.09906663530749,59.4030357119104,31028358.0,88.6,90.5,80.2,82.0,31028358.0,0.7244272647793951
2024-02-26,59.54792116486628,59.54792116486628,57.44708209700603,57.591967549961915,8622427.0,82.2,82.2,79.3,79.5,8622427.0,0.7244272647793951
2024-02-27,58.09906663530749,59.0408220795207,56.36044119983694,56.79509755870458,7081783.0,80.2,81.5,77.8,78.4,7081783.0,0.7244272647793951
2024-02-29,57.374639370528094,58.75105117360894,56.79509755870458,57.22975391757222,4830277.0,79.2,81.1,78.4,79.0,4830277.0,0.7244272647793951
2024-03-01,57.80929572939573,59.33059298543247,56.867540285182514,56.867540285182514,6851747.0,79.8,81.9,78.5,78.5,6851747.0,0.7244272647793951
2024-03-04,57.15731119109428,57.664410276439845,55.56357120857961,55.99822756744724,4978598.0,78.9,79.6,76.7,77.3,4978598.0,0.7244272647793951
2024-03-05,56.577769379270755,56.79509755870458,55.34624302914579,56.287998473359,2875429.0,78.1,78.4,76.4,77.7,2875429.0,0.7244272647793951
2024-03-06,56.21555574688106,59.62036389134422,55.56357120857961,57.95418118235161,9463677.0,77.6,82.3,76.7,80.0,9463677.0,0.7244272647793951
2024-03-07,58.09906663530749,59.0408220795207,55.491128482101665,55.491128482101665,7760398.0,80.2,81.5,76.6,76.6,7760398.0,0.7244272647793951
2024-03-08,54.98402939675609,55.708456661535486,52.01387761116057,53.607617593675236,9408599.0,75.9,76.9,71.8,74.0,9408599.0,0.7244272647793951
