date,open,high,low,close,volume
2024-05-21,51.3,51.3,50.1,50.1,3341.0
2024-05-22,49.6,50.7,49.6,50.2,19122.0
2024-05-23,49.85,49.85,49.85,49.85,2281.0
2024-05-24,49.3,49.45,49.3,49.4,3001.0
2024-05-27,49.45,50.8,49.45,50.2,39016.0
2024-05-28,50.6,50.6,50.0,50.1,9424.0
2024-05-29,50.0,50.0,49.7,49.7,9061.0
2024-05-30,50.2,50.3,49.7,49.7,37101.0
2024-05-31,49.75,50.8,49.75,50.5,18000.0
2024-06-03,52.2,52.2,50.2,50.7,18238.0
2024-06-04,50.8,50.8,50.3,50.5,6000.0
2024-06-05,50.5,50.5,50.5,50.5,3000.0
2024-06-06,50.5,50.5,49.7,50.0,23176.0
2024-06-07,50.0,50.0,49.95,49.95,4189.0
2024-06-11,49.5,50.0,49.5,50.0,7260.0
2024-06-12,48.7,50.0,48.7,49.95,8165.0
2024-06-13,50.0,50.0,49.45,49.5,14714.0
2024-06-14,49.45,49.45,49.0,49.3,29374.0
2024-06-17,48.85,49.1,48.85,49.1,5301.0
2024-06-18,49.15,49.15,48.9,49.0,34000.0
2024-06-19,49.65,49.65,49.0,49.1,18767.0
2024-06-20,48.25,49.5,48.25,49.2,8681.0
2024-06-21,48.95,49.2,48.95,49.05,20000.0
2024-06-24,49.2,49.75,49.0,49.2,25095.0
2024-06-25,49.2,49.25,48.15,49.25,10102.0
2024-06-26,49.25,50.0,49.25,49.65,12109.0
2024-06-27,50.1,51.7,50.1,50.2,75404.0
2024-06-28,50.2,50.5,49.6,49.85,33001.0
2024-07-01,50.0,50.1,49.7,49.7,33151.0
2024-07-02,49.95,50.0,49.2,49.2,14050.0
2024-07-03,49.35,49.5,49.35,49.5,22308.0
2024-07-04,49.55,49.95,49.55,49.9,29869.0
2024-07-05,50.9,53.0,50.0,51.5,82662.0
2024-07-08,52.9,53.0,51.0,51.4,51028.0
2024-07-09,51.0,51.0,49.75,50.9,36204.0
2024-07-10,50.6,50.6,50.0,50.3,21161.0
2024-07-11,50.4,51.7,50.0,50.1,40252.0
2024-07-12,50.0,51.7,50.0,50.0,26400.0
2024-07-15,49.75,49.9,49.75,49.8,11198.0
2024-07-16,49.9,50.1,49.9,50.0,16100.0
2024-07-17,50.2,50.3,50.1,50.1,10050.0
2024-07-18,48.8,49.65,48.8,49.6,7000.0
2024-07-19,49.3,49.4,49.3,49.3,9002.0
2024-07-22,49.4,49.4,48.6,48.65,26050.0
2024-07-23,48.8,49.0,48.8,48.8,11000.0
2024-07-26,47.1,48.8,47.1,48.1,5010.0
2024-07-29,46.7,48.1,46.7,48.1,5026.0
2024-07-30,48.1,48.1,48.05,48.05,8000.0
2024-07-31,46.7,49.8,46.7,48.35,8500.0
2024-08-01,48.05,49.1,48.05,49.1,6665.0
2024-08-02,48.8,48.8,48.8,48.8,27035.0
2024-08-05,46.0,48.45,46.0,47.15,13909.0
