date,open,high,low,close,volume
2025-03-03,0.0,0.0,0.0,0.0,44.0
2025-03-04,0.0,0.0,0.0,0.0,4.0
2025-03-10,0.0,0.0,0.0,0.0,332.0
2025-03-11,0.0,0.0,0.0,0.0,0.0
2025-03-14,0.0,0.0,0.0,0.0,259.0
2025-03-17,0.0,0.0,0.0,0.0,0.0
2025-03-18,21.0,21.3,21.0,21.3,16005.0
2026-05-07,11.95,11.95,11.8,11.8,15553.0
2026-05-08,11.8,11.8,11.8,11.8,5281.0
2026-05-11,11.9,12.95,11.9,12.95,24722.0
2026-05-12,13.5,14.2,13.5,14.2,154013.0
2026-05-13,14.1,14.1,12.8,12.8,62655.0
2026-05-14,13.2,13.25,12.7,12.7,16958.0
2026-05-15,12.6,12.6,12.55,12.6,9100.0
2026-05-18,12.2,12.25,12.2,12.25,2479.0
2026-05-19,12.2,12.2,12.05,12.05,3675.0
2026-05-20,11.75,12.05,11.4,12.0,10499.0
2026-05-21,11.8,11.85,11.75,11.85,6589.0
2026-05-22,12.0,12.1,11.55,11.55,21089.0
2026-05-25,11.6,12.3,11.6,12.3,6706.0
2026-05-26,12.3,12.3,12.3,12.3,2176.0
2026-05-27,12.2,13.5,12.2,13.5,100592.0
2026-05-28,12.85,13.7,12.45,12.45,59421.0
2026-05-29,12.85,12.85,12.0,12.45,29330.0
2026-06-01,11.95,12.5,11.95,12.5,43844.0
2026-06-02,12.5,12.5,12.5,12.5,1070.0
2026-06-03,12.15,12.95,12.1,12.75,106799.0
2026-06-04,12.75,13.0,12.75,12.85,40301.0
2026-06-05,12.85,12.9,12.8,12.85,4175.0
2026-06-08,12.35,12.85,12.35,12.75,6001.0
2026-06-09,12.4,12.5,12.35,12.5,9752.0
2026-06-10,12.7,12.7,12.2,12.25,18261.0
2026-06-11,11.45,12.5,11.45,12.5,13096.0
2026-06-12,12.5,12.5,12.5,12.5,3000.0
2026-06-15,12.5,12.6,12.5,12.6,9200.0
2026-06-16,12.2,12.5,12.2,12.5,2030.0
2026-06-17,12.5,12.5,11.75,12.15,33286.0
2026-06-18,12.15,12.15,12.15,12.15,2542.0
2026-06-22,11.8,12.0,11.5,12.0,15275.0
2026-06-23,12.0,12.0,11.5,11.9,11145.0
2026-06-24,11.9,11.9,11.55,11.65,35176.0
2026-06-25,11.25,11.9,11.25,11.9,2048.0
