date,open,high,low,close,volume
2024-05-22,30.15,30.15,29.7,29.7,22985.0
2024-05-23,29.9,30.3,29.75,29.75,23687.0
2024-05-24,29.45,29.95,29.45,29.8,4435.0
2024-05-27,30.4,30.4,29.75,29.75,23092.0
2024-05-28,29.5,29.5,29.4,29.45,25747.0
2024-05-29,29.4,30.0,29.2,29.45,36438.0
2024-05-30,29.25,29.8,29.25,29.45,32298.0
2024-05-31,29.35,29.45,29.3,29.35,25967.0
2024-06-03,29.5,29.7,29.5,29.7,14968.0
2024-06-04,29.5,29.5,29.25,29.3,19768.0
2024-06-05,29.35,29.35,29.1,29.15,23000.0
2024-06-06,29.2,29.45,28.45,28.9,27493.0
2024-06-07,28.7,28.7,28.4,28.55,35882.0
2024-06-11,28.1,28.1,27.0,27.2,93649.0
2024-06-12,27.2,27.25,26.5,26.65,77872.0
2024-06-13,26.15,29.3,26.0,29.3,115886.0
2024-06-14,31.85,32.2,31.5,32.2,182405.0
2024-06-17,35.4,35.4,35.4,35.4,154091.0
2024-06-18,36.5,36.55,33.05,33.2,653462.0
2024-06-19,33.0,34.15,31.8,32.65,208831.0
2024-06-20,33.9,33.9,32.65,33.0,92968.0
2024-06-21,32.85,33.7,32.2,32.4,54630.0
2024-06-24,32.4,32.4,31.5,31.5,39050.0
2024-06-25,30.35,32.6,30.3,31.15,77157.0
2024-06-26,31.2,31.2,30.5,30.5,45642.0
2024-06-27,30.45,31.15,30.05,31.15,45020.0
2024-06-28,31.2,31.2,30.7,30.9,17040.0
2024-07-01,30.55,30.6,30.55,30.6,17037.0
2024-07-02,30.15,31.4,29.5,30.0,391463.0
2024-07-03,30.05,30.2,30.0,30.1,10020.0
2024-07-04,30.1,30.1,29.4,29.45,82558.0
2024-07-05,29.15,30.5,29.15,30.45,68321.0
2024-07-08,30.1,30.25,29.7,29.7,40702.0
2024-07-09,29.5,29.6,28.55,29.0,57775.0
2024-07-10,29.1,29.55,29.05,29.35,22510.0
2024-07-11,29.4,29.4,29.05,29.35,21938.0
2024-07-12,29.55,29.55,29.2,29.5,16528.0
2024-07-15,29.55,29.55,29.5,29.5,5154.0
2024-07-16,29.55,29.55,29.05,29.5,20314.0
2024-07-17,30.65,30.65,29.3,29.4,21152.0
2024-07-18,29.2,29.5,28.75,29.1,183514.0
2024-07-19,28.7,29.2,28.65,28.75,27879.0
2024-07-22,27.8,27.9,27.8,27.85,22197.0
2024-07-23,28.0,28.15,28.0,28.15,13126.0
2024-07-26,28.15,28.15,27.5,27.6,11280.0
2024-07-29,27.6,27.65,27.05,27.15,9064.0
2024-07-30,27.15,27.25,26.5,27.25,18144.0
2024-07-31,26.8,27.1,26.75,27.1,30000.0
2024-08-01,27.25,27.8,27.2,27.45,21055.0
2024-08-02,27.3,27.3,26.75,27.25,12041.0
