date,open,high,low,close,volume
2025-03-03,26.8,26.85,26.35,26.8,62296.0
2025-03-04,26.7,27.8,26.65,27.8,137936.0
2025-03-10,25.85,26.2,25.25,25.9,407429.0
2025-03-11,25.3,25.3,24.85,25.1,271814.0
2025-03-14,25.15,25.45,25.0,25.35,50001.0
2025-03-17,25.8,26.0,25.6,25.7,87110.0
2025-03-18,25.8,26.1,25.5,25.8,73000.0
2026-05-07,22.45,23.55,22.45,22.9,98818.0
2026-05-08,23.05,23.55,22.75,22.75,83780.0
2026-05-11,22.85,23.0,22.75,22.9,33171.0
2026-05-12,22.85,22.85,22.6,22.65,74383.0
2026-05-13,22.65,22.95,22.6,22.9,65638.0
2026-05-14,22.8,22.8,22.6,22.6,65399.0
2026-05-15,22.7,22.7,22.25,22.25,70650.0
2026-05-18,22.5,22.5,22.1,22.15,44051.0
2026-05-19,22.05,22.15,21.9,22.05,75637.0
2026-05-20,22.05,22.05,22.0,22.05,71091.0
2026-05-21,22.5,22.5,22.3,22.4,25022.0
2026-05-22,22.4,22.75,22.05,22.6,126211.0
2026-05-25,22.65,22.9,22.55,22.55,76080.0
2026-05-26,22.55,23.25,22.45,22.9,121008.0
2026-05-27,23.4,23.4,22.55,22.8,144368.0
