date,open,high,low,close,volume
2026-07-16,32.0,32.15,29.3,30.45,755063.0
2026-07-17,30.35,38.0,29.95,37.05,913132.0
2026-07-20,39.0,40.4,37.05,37.8,794059.0
2026-07-21,35.2,36.15,33.1,34.05,355981.0
2026-07-22,34.3,38.85,32.15,33.0,281433.0
2026-07-23,32.7,32.8,31.8,32.45,209833.0
2026-07-24,32.4,32.4,30.75,30.9,124537.0
2026-07-27,30.5,31.0,30.05,31.0,72820.0
2026-07-28,30.5,31.25,30.1,30.45,61228.0
2026-07-29,30.45,30.45,29.6,29.6,76464.0
2026-07-30,31.85,31.85,29.6,31.0,42458.0
2026-07-31,31.3,31.3,30.05,30.25,30029.0
2026-08-03,29.65,31.5,29.55,30.35,36234.0
2026-08-04,30.3,30.6,29.8,30.1,42232.0
2026-08-05,30.1,31.0,30.0,30.4,20453.0
2026-08-06,30.0,30.25,29.8,30.0,26205.0
2026-08-07,30.85,30.85,30.05,30.15,38708.0
2026-08-10,31.15,31.6,30.4,30.55,51824.0
2026-08-11,30.55,31.0,30.5,31.0,14380.0
2026-08-12,31.0,31.0,30.4,30.4,29154.0
2026-08-13,29.85,31.0,29.85,31.0,48111.0
2026-08-14,30.45,30.9,30.0,30.5,12165.0
2026-08-17,29.65,30.6,29.4,29.75,57004.0
2026-08-18,29.75,31.0,29.45,31.0,69200.0
2026-08-19,31.0,31.0,30.35,31.0,42112.0
2026-08-20,30.7,31.0,30.7,30.7,34423.0
2026-08-21,30.4,30.45,30.2,30.2,17004.0
2026-08-24,30.0,30.05,29.9,29.95,23153.0
2026-08-25,29.95,30.2,29.8,29.85,9115.0
2026-08-26,29.8,30.9,29.6,30.0,43186.0
2026-08-27,29.95,30.0,29.6,30.0,41145.0
2026-08-28,29.6,30.0,29.2,29.5,47563.0
2026-08-31,29.3,30.0,29.3,29.95,22202.0
2026-09-01,29.6,29.75,29.25,29.3,67180.0
2026-09-02,29.35,29.5,29.25,29.3,37562.0
2026-09-03,29.2,29.25,29.0,29.0,45419.0
