date,open,high,low,close,volume
2024-06-19,18.0,18.45,17.75,17.95,254112.0
2024-06-20,17.85,18.05,17.85,17.95,108967.0
2024-06-21,18.0,18.0,17.6,17.7,116084.0
2024-06-24,17.7,17.95,17.65,17.7,420454.0
2024-06-25,18.2,18.2,17.5,17.75,233482.0
2024-06-26,18.0,19.5,17.85,19.5,1862928.0
2024-06-27,19.5,21.45,19.4,21.45,4458380.0
2024-06-28,22.0,23.3,21.0,21.9,3823157.0
2024-07-01,21.3,22.0,20.6,21.3,1256101.0
2024-07-02,21.4,21.75,19.75,20.35,1437930.0
2024-07-03,20.35,20.8,19.8,20.45,868895.0
2024-07-04,20.9,20.9,20.0,20.15,612671.0
2024-07-05,20.05,20.4,19.8,20.35,721817.0
2024-07-08,20.35,22.35,20.2,22.35,1698357.0
2024-07-09,23.15,23.55,20.15,20.85,1880597.0
2024-07-10,20.05,20.5,19.35,20.1,487024.0
2024-07-11,19.45,20.1,19.0,19.15,810111.0
2024-07-12,19.4,19.4,19.15,19.35,253319.0
2024-07-15,19.35,19.45,18.8,18.9,262681.0
2024-07-16,18.9,19.5,18.55,19.15,227250.0
2024-07-17,18.75,19.25,18.75,19.0,135069.0
2024-07-18,18.9,19.7,18.9,19.15,174114.0
2024-07-19,19.1,19.1,18.05,18.35,292650.0
2024-07-22,17.8,17.85,16.55,17.0,920326.0
2024-07-23,16.7,17.3,16.7,17.15,252061.0
2024-07-26,16.55,17.15,16.35,16.95,139359.0
2024-07-29,17.05,17.2,16.6,16.65,221131.0
2024-07-30,16.3,17.0,16.25,16.9,140596.0
2024-07-31,16.9,17.4,16.45,16.9,123220.0
2024-08-01,16.9,17.25,16.9,17.05,105689.0
2024-08-02,17.05,17.05,16.5,16.5,159324.0
2024-08-05,16.25,16.25,14.9,14.9,382552.0
2024-08-06,14.6,15.5,14.6,15.1,214728.0
2024-08-07,15.45,16.0,15.45,15.8,115333.0
2024-08-08,15.8,16.25,15.8,16.25,61963.0
2024-08-09,16.3,16.5,16.05,16.15,204530.0
2024-08-12,16.15,16.55,15.9,16.0,70183.0
2024-08-13,15.9,16.0,15.6,15.95,111076.0
2024-08-14,16.0,16.05,15.5,15.55,158749.0
2024-08-15,15.7,16.0,15.45,15.75,151492.0
2024-08-16,15.8,16.1,15.6,16.1,126516.0
2024-08-19,16.1,16.95,16.0,16.95,253523.0
2024-08-20,16.9,16.95,16.45,16.95,126358.0
2024-08-21,17.2,17.2,16.7,17.15,95214.0
2024-08-22,17.15,17.15,16.9,17.1,86197.0
2024-08-23,16.75,17.2,16.7,17.2,140111.0
2024-08-26,17.7,17.7,17.2,17.2,82428.0
2024-08-27,17.0,17.0,16.85,17.0,66235.0
2024-08-28,17.0,17.85,17.0,17.4,343674.0
2024-08-29,17.2,17.5,17.0,17.35,116208.0
2024-08-30,17.2,17.45,17.2,17.35,94570.0
2024-09-02,17.25,17.4,17.15,17.2,68410.0
2024-09-03,17.2,17.25,16.75,17.2,105374.0
2024-09-04,16.6,17.15,16.15,16.6,62800.0
2024-09-05,17.15,17.15,16.5,16.9,60820.0
2024-09-06,17.5,17.55,17.1,17.4,179033.0
2024-09-09,17.2,17.5,17.0,17.5,68340.0
2024-09-10,17.7,17.7,17.1,17.4,77359.0
2024-09-11,17.1,17.4,16.9,17.4,40140.0
2024-09-12,17.4,17.8,17.15,17.2,87102.0
2024-09-13,17.2,17.2,16.9,17.0,115175.0
2024-09-16,17.3,17.3,16.65,16.65,135293.0
2024-09-18,16.65,17.1,16.55,16.6,148526.0
2024-09-19,16.7,16.7,16.5,16.65,95142.0
2024-09-20,16.75,17.05,16.0,16.1,334850.0
2024-09-23,16.15,16.25,15.9,16.0,156042.0
2024-09-24,15.9,16.1,15.85,16.1,68677.0
2024-09-25,16.0,16.35,15.85,16.2,70637.0
2024-09-26,16.2,16.5,16.15,16.35,48002.0
2024-09-27,16.35,16.5,16.3,16.4,54205.0
2024-09-30,16.35,16.65,16.35,16.4,45526.0
2024-10-01,16.5,16.5,16.15,16.4,77539.0
2024-10-04,16.35,16.5,16.25,16.5,54035.0
2024-10-07,16.5,16.55,16.05,16.5,46703.0
2024-10-08,16.45,16.5,16.3,16.5,46540.0
2024-10-09,16.3,16.4,16.15,16.4,39228.0
2024-10-11,16.3,16.4,16.05,16.4,74451.0
2024-10-14,16.4,16.4,15.8,16.15,60410.0
2024-10-15,16.2,16.3,15.85,15.9,77034.0
2024-10-16,15.9,16.35,15.9,16.35,48258.0
2024-10-17,16.35,16.4,16.2,16.4,27414.0
2024-10-18,16.6,16.6,16.05,16.15,52105.0
2024-10-21,16.2,17.25,15.95,16.75,209194.0
2024-10-22,16.95,16.95,16.5,16.75,232386.0
2024-10-23,16.75,17.0,16.7,16.85,167662.0
2024-10-24,16.2,16.9,16.2,16.5,126304.0
