date,open,high,low,close,volume,raw_open,raw_high,raw_low,raw_close,raw_volume,adjustment_factor
2025-11-18,152.04375000000002,152.521875,143.915625,143.915625,2935372.0,159.0,159.5,150.5,150.5,2935372.0,0.95625
2025-11-19,144.87187500000002,150.13125,144.87187500000002,148.696875,818793.0,151.5,157.0,151.5,155.5,818793.0,0.95625
2025-11-20,150.609375,151.0875,146.784375,146.784375,550347.0,157.5,158.0,153.5,153.5,550347.0,0.95625
2025-11-21,144.39375,153.478125,142.959375,153.478125,1123600.0,151.0,160.5,149.5,160.5,1123600.0,0.95625
2025-11-24,153.95625,158.7375,153.0,158.259375,911897.0,161.0,166.0,160.0,165.5,911897.0,0.95625
2025-11-25,157.78125,162.084375,155.86875,161.60625000000002,887867.0,165.0,169.5,163.0,169.0,887867.0,0.95625
2025-11-26,161.128125,161.128125,158.7375,158.7375,298798.0,168.5,168.5,166.0,166.0,298798.0,0.95625
2025-11-27,158.7375,159.69375,154.43437500000002,154.43437500000002,333971.0,166.0,167.0,161.5,161.5,333971.0,0.95625
2025-11-28,154.9125,155.390625,151.565625,153.0,235800.0,162.0,162.5,158.5,160.0,235800.0,0.95625
2025-12-01,153.95625,153.95625,147.740625,149.175,509892.0,161.0,161.0,154.5,156.0,509892.0,0.95625
2025-12-02,150.13125,156.346875,149.65312500000002,155.390625,376216.0,157.0,163.5,156.5,162.5,376216.0,0.95625
2025-12-03,155.86875,160.171875,152.521875,156.82500000000002,487013.0,163.0,167.5,159.5,164.0,487013.0,0.95625
2025-12-04,158.259375,162.5625,157.78125,160.171875,656732.0,165.5,170.0,165.0,167.5,656732.0,0.95625
2025-12-05,161.128125,161.128125,157.78125,159.21562500000002,352487.0,168.5,168.5,165.0,166.5,352487.0,0.95625
2025-12-08,159.21562500000002,159.21562500000002,155.390625,156.82500000000002,166862.0,166.5,166.5,162.5,164.0,166862.0,0.95625
2025-12-09,153.0,153.0,150.13125,151.0875,499427.0,160.0,160.0,157.0,158.0,499427.0,0.95625
2025-12-10,151.0875,152.521875,149.175,151.0875,181574.0,158.0,159.5,156.0,158.0,181574.0,0.95625
2025-12-11,152.521875,155.86875,149.175,152.04375000000002,256055.0,159.5,163.0,156.0,159.0,256055.0,0.95625
2025-12-12,152.04375000000002,152.04375000000002,148.21875,149.65312500000002,242270.0,159.0,159.0,155.0,156.5,242270.0,0.95625
2025-12-15,149.65312500000002,154.43437500000002,148.696875,154.43437500000002,276013.0,156.5,161.5,155.5,161.5,276013.0,0.95625
2025-12-16,152.521875,155.390625,150.609375,154.9125,394954.0,159.5,162.5,157.5,162.0,394954.0,0.95625
2025-12-17,154.9125,155.390625,152.04375000000002,153.0,101746.0,162.0,162.5,159.0,160.0,101746.0,0.95625
2025-12-18,153.95625,153.95625,151.565625,152.521875,102831.0,161.0,161.0,158.5,159.5,102831.0,0.95625
2025-12-19,153.0,153.478125,151.0875,153.0,118903.0,160.0,160.5,158.0,160.0,118903.0,0.95625
2025-12-22,150.13125,153.478125,150.13125,153.478125,124358.0,157.0,160.5,157.0,160.5,124358.0,0.95625
2025-12-23,151.0875,153.478125,151.0875,152.04375000000002,120333.0,158.0,160.5,158.0,159.0,120333.0,0.95625
2025-12-24,151.565625,152.521875,151.0875,151.0875,78222.0,158.5,159.5,158.0,158.0,78222.0,0.95625
2025-12-26,152.04375000000002,152.04375000000002,149.65312500000002,150.13125,158380.0,159.0,159.0,156.5,157.0,158380.0,0.95625
2025-12-29,151.565625,151.565625,148.21875,149.175,196295.0,158.5,158.5,155.0,156.0,196295.0,0.95625
