date,open,high,low,close,volume,raw_open,raw_high,raw_low,raw_close,raw_volume,adjustment_factor
2024-01-02,230.87834015429783,230.87834015429783,227.58007815209356,228.8993829529753,135077.0,350.0,350.0,345.0,347.0,135077.0,0.6596524004408509
2024-01-03,227.58007815209356,230.5485139540774,227.58007815209356,228.56955675275486,162889.0,345.0,349.5,345.0,346.5,162889.0,0.6596524004408509
2024-01-04,228.8993829529753,228.8993829529753,227.25025195187314,227.25025195187314,163354.0,347.0,347.0,344.5,344.5,163354.0,0.6596524004408509
2024-01-05,228.2397305525344,228.56955675275486,225.60112095077102,225.60112095077102,123038.0,346.0,346.5,342.0,342.0,123038.0,0.6596524004408509
2024-01-08,225.93094715099144,227.58007815209356,225.60112095077102,227.58007815209356,120437.0,342.5,345.0,342.0,345.0,120437.0,0.6596524004408509
2024-01-09,225.60112095077102,227.58007815209356,223.9519899496689,225.2712947505506,216282.0,342.0,345.0,339.5,341.5,216282.0,0.6596524004408509
2024-01-10,224.61164235010975,227.25025195187314,223.9519899496689,225.2712947505506,149218.0,340.5,344.5,339.5,341.5,149218.0,0.6596524004408509
2024-01-11,225.93094715099144,227.25025195187314,224.28181614988932,225.2712947505506,233088.0,342.5,344.5,340.0,341.5,233088.0,0.6596524004408509
2024-01-12,225.2712947505506,229.55903535341614,225.2712947505506,226.26077335121187,201759.0,341.5,348.0,341.5,343.0,201759.0,0.6596524004408509
2024-01-15,229.88886155363656,229.88886155363656,226.26077335121187,226.5905995514323,101410.0,348.5,348.5,343.0,343.5,101410.0,0.6596524004408509
2024-01-16,226.26077335121187,226.92042575165272,224.61164235010975,225.60112095077102,173382.0,343.0,344.0,340.5,342.0,173382.0,0.6596524004408509
2024-01-17,225.2712947505506,226.5905995514323,223.62216374944848,224.28181614988932,366159.0,341.5,343.5,339.0,340.0,366159.0,0.6596524004408509
2024-01-18,224.28181614988932,225.2712947505506,223.29233754922805,223.62216374944848,256669.0,340.0,341.5,338.5,339.0,256669.0,0.6596524004408509
2024-01-19,224.94146855033017,225.2712947505506,222.96251134900763,223.62216374944848,212636.0,341.0,341.5,338.0,339.0,212636.0,0.6596524004408509
2024-01-22,224.28181614988932,224.94146855033017,222.96251134900763,223.62216374944848,177476.0,340.0,341.0,338.0,339.0,177476.0,0.6596524004408509
2024-01-23,223.62216374944848,226.26077335121187,223.62216374944848,223.9519899496689,94516.0,339.0,343.0,339.0,339.5,94516.0,0.6596524004408509
2024-01-24,223.9519899496689,225.2712947505506,223.62216374944848,223.9519899496689,94311.0,339.5,341.5,339.0,339.5,94311.0,0.6596524004408509
2024-01-25,223.9519899496689,224.94146855033017,222.96251134900763,223.29233754922805,208744.0,339.5,341.0,338.0,338.5,208744.0,0.6596524004408509
2024-01-26,223.29233754922805,224.28181614988932,222.96251134900763,223.29233754922805,148423.0,338.5,340.0,338.0,338.5,148423.0,0.6596524004408509
2024-01-29,222.96251134900763,224.61164235010975,217.68529214548082,223.9519899496689,607572.0,338.0,340.5,330.0,339.5,607572.0,0.6596524004408509
2024-01-30,223.9519899496689,223.9519899496689,221.6432065481259,222.30285894856678,241081.0,339.5,339.5,336.0,337.0,241081.0,0.6596524004408509
2024-01-31,221.97303274834633,222.30285894856678,219.99407554702378,220.3239017472442,292530.0,336.5,337.0,333.5,334.0,292530.0,0.6596524004408509
2024-02-01,220.3239017472442,221.6432065481259,219.66424934680336,220.98355414768506,192184.0,334.0,336.0,333.0,335.0,192184.0,0.6596524004408509
2024-02-02,220.3239017472442,220.3239017472442,218.01511834570124,218.34494454592166,334126.0,334.0,334.0,330.5,331.0,334126.0,0.6596524004408509
2024-02-05,218.34494454592166,218.34494454592166,213.39755154261528,213.7273777428357,504950.0,331.0,331.0,323.5,324.0,504950.0,0.6596524004408509
2024-02-15,213.7273777428357,213.7273777428357,205.15189653710465,205.8115489375455,982822.0,324.0,324.0,311.0,312.0,982822.0,0.6596524004408509
2024-02-16,203.17293933578208,203.50276553600253,192.61850092872848,201.19398213445953,1154583.0,308.0,308.5,292.0,305.0,1154583.0,0.6596524004408509
2024-02-19,201.19398213445953,204.16241793644338,199.215024933137,199.87467733357784,765318.0,305.0,309.5,302.0,303.0,765318.0,0.6596524004408509
2024-02-20,201.19398213445953,201.19398213445953,197.23606773181444,198.22554633247572,526671.0,305.0,305.0,299.0,300.5,526671.0,0.6596524004408509
2024-02-21,198.22554633247572,199.5448511333574,197.23606773181444,197.56589393203487,713850.0,300.5,302.5,299.0,299.5,713850.0,0.6596524004408509
2024-02-22,197.56589393203487,202.51328693534123,197.56589393203487,201.85363453490038,581416.0,299.5,307.0,299.5,306.0,581416.0,0.6596524004408509
2024-02-23,201.85363453490038,201.85363453490038,198.22554633247572,201.19398213445953,448891.0,306.0,306.0,300.5,305.0,448891.0,0.6596524004408509
2024-02-26,199.5448511333574,202.84311313556165,199.5448511333574,202.84311313556165,309057.0,302.5,307.5,302.5,307.5,309057.0,0.6596524004408509
2024-02-27,201.85363453490038,202.51328693534123,198.22554633247572,198.88519873291656,473358.0,306.0,307.0,300.5,301.5,473358.0,0.6596524004408509
2024-02-29,202.51328693534123,207.46067993864762,200.8641559342391,201.85363453490038,724779.0,307.0,314.5,304.5,306.0,724779.0,0.6596524004408509
2024-03-01,202.51328693534123,203.17293933578208,198.22554633247572,199.5448511333574,485721.0,307.0,308.0,300.5,302.5,485721.0,0.6596524004408509
2024-03-04,200.20450353379826,200.53432973401868,197.8957201322553,199.87467733357784,354789.0,303.5,304.0,300.0,303.0,354789.0,0.6596524004408509
2024-03-05,199.5448511333574,201.52380833467996,198.55537253269614,198.88519873291656,305785.0,302.5,305.5,301.0,301.5,305785.0,0.6596524004408509
2024-03-06,199.215024933137,201.19398213445953,198.55537253269614,201.19398213445953,228036.0,302.0,305.0,301.0,305.0,228036.0,0.6596524004408509
2024-03-07,201.19398213445953,201.19398213445953,198.22554633247572,198.55537253269614,263721.0,305.0,305.0,300.5,301.0,263721.0,0.6596524004408509
2024-03-08,198.22554633247572,199.215024933137,195.5869367307123,195.5869367307123,645847.0,300.5,302.0,296.5,296.5,645847.0,0.6596524004408509
2024-03-11,196.906241531594,202.1834607351208,196.906241531594,202.1834607351208,388595.0,298.5,306.5,298.5,306.5,388595.0,0.6596524004408509
2024-03-12,201.19398213445953,203.17293933578208,199.5448511333574,201.52380833467996,226063.0,305.0,308.0,302.5,305.5,226063.0,0.6596524004408509
2024-03-13,200.53432973401868,200.8641559342391,199.215024933137,199.87467733357784,201647.0,304.0,304.5,302.0,303.0,201647.0,0.6596524004408509
2024-03-14,199.87467733357784,201.19398213445953,199.215024933137,200.53432973401868,197947.0,303.0,305.0,302.0,304.0,197947.0,0.6596524004408509
2024-03-15,199.87467733357784,200.8641559342391,199.87467733357784,200.53432973401868,99720.0,303.0,304.5,303.0,304.0,99720.0,0.6596524004408509
2024-03-18,201.52380833467996,203.17293933578208,201.19398213445953,202.51328693534123,247615.0,305.5,308.0,305.0,307.0,247615.0,0.6596524004408509
2024-03-19,202.51328693534123,202.51328693534123,199.87467733357784,199.87467733357784,247578.0,307.0,307.0,303.0,303.0,247578.0,0.6596524004408509
2024-03-20,199.5448511333574,199.5448511333574,198.22554633247572,198.55537253269614,217433.0,302.5,302.5,300.5,301.0,217433.0,0.6596524004408509
2024-03-21,199.215024933137,201.52380833467996,198.55537253269614,200.8641559342391,179567.0,302.0,305.5,301.0,304.5,179567.0,0.6596524004408509
2024-03-22,199.87467733357784,200.8641559342391,198.88519873291656,199.215024933137,117952.0,303.0,304.5,301.5,302.0,117952.0,0.6596524004408509
2024-03-25,199.215024933137,199.87467733357784,198.55537253269614,199.215024933137,94714.0,302.0,303.0,301.0,302.0,94714.0,0.6596524004408509
2024-03-26,199.215024933137,199.215024933137,197.8957201322553,197.8957201322553,143316.0,302.0,302.0,300.0,300.0,143316.0,0.6596524004408509
2024-03-27,198.22554633247572,199.215024933137,197.56589393203487,197.8957201322553,132029.0,300.5,302.0,299.5,300.0,132029.0,0.6596524004408509
2024-03-28,197.8957201322553,198.55537253269614,197.23606773181444,197.23606773181444,154966.0,300.0,301.0,299.0,299.0,154966.0,0.6596524004408509
2024-03-29,197.23606773181444,197.8957201322553,196.24658913115314,197.56589393203487,249409.0,299.0,300.0,297.5,299.5,249409.0,0.6596524004408509
2024-04-01,199.215024933137,200.20450353379826,198.55537253269614,198.88519873291656,131786.0,302.0,303.5,301.0,301.5,131786.0,0.6596524004408509
2024-04-02,199.215024933137,199.215024933137,197.56589393203487,197.56589393203487,114576.0,302.0,302.0,299.5,299.5,114576.0,0.6596524004408509
2024-04-03,197.56589393203487,197.8957201322553,196.57641533137357,197.23606773181444,129673.0,299.5,300.0,298.0,299.0,129673.0,0.6596524004408509
2024-04-08,196.57641533137357,196.57641533137357,192.9483271289489,193.60797952938975,473019.0,298.0,298.0,292.5,293.5,473019.0,0.6596524004408509
2024-04-09,193.93780572961018,193.93780572961018,189.65006512674464,189.65006512674464,785093.0,294.0,294.0,287.5,287.5,785093.0,0.6596524004408509
2024-04-10,188.00093412564252,188.33076032586294,186.02197692431997,187.34128172520167,492192.0,285.0,285.5,282.0,284.0,492192.0,0.6596524004408509
2024-04-11,187.34128172520167,189.97989132696506,186.02197692431997,188.00093412564252,332834.0,284.0,288.0,282.0,285.0,332834.0,0.6596524004408509
2024-04-12,189.65006512674464,192.9483271289489,189.3202389265242,192.61850092872848,314459.0,287.5,292.5,287.0,292.0,314459.0,0.6596524004408509
2024-04-15,191.29919612784678,191.29919612784678,188.33076032586294,188.33076032586294,314874.0,290.0,290.0,285.5,285.5,314874.0,0.6596524004408509
2024-04-16,188.00093412564252,188.00093412564252,184.70267212343828,185.36232452387912,298961.0,285.0,285.0,280.0,281.0,298961.0,0.6596524004408509
2024-04-17,184.70267212343828,187.34128172520167,184.70267212343828,186.68162932476082,136532.0,280.0,284.0,280.0,283.0,136532.0,0.6596524004408509
2024-04-18,187.01145552498124,188.9904127263038,186.02197692431997,187.34128172520167,131223.0,283.5,286.5,282.0,284.0,131223.0,0.6596524004408509
2024-04-19,187.34128172520167,187.6711079254221,182.06406252167486,183.38336732255655,334907.0,284.0,284.5,276.0,278.0,334907.0,0.6596524004408509
2024-04-22,181.404410121234,181.73423632145443,178.76580051947062,178.76580051947062,343424.0,275.0,275.5,271.0,271.0,343424.0,0.6596524004408509
2024-04-23,181.404410121234,187.6711079254221,181.07458392101358,187.6711079254221,317359.0,275.0,284.5,274.5,284.5,317359.0,0.6596524004408509
2024-04-24,189.65006512674464,189.65006512674464,184.0430197229974,184.0430197229974,251883.0,287.5,287.5,279.0,279.0,251883.0,0.6596524004408509
