date,open,high,low,close,volume
2025-03-03,88.0,89.5,86.1,86.7,7173796.0
2025-03-04,85.5,87.7,84.1,86.2,5060196.0
2025-03-10,82.5,83.3,80.4,82.4,5359571.0
2025-03-11,80.2,81.0,78.0,80.5,6627946.0
2025-03-14,85.8,86.3,83.6,84.1,7587490.0
2025-03-17,85.0,86.3,83.6,84.0,4866357.0
2025-03-18,84.3,85.6,84.3,85.4,2266616.0
2026-05-07,57.0,57.5,56.7,57.3,991154.0
2026-05-08,57.6,58.8,56.9,57.5,1535700.0
2026-05-11,57.7,57.7,56.5,57.2,981660.0
2026-05-12,57.1,57.4,56.3,56.5,832792.0
2026-05-13,56.4,56.8,55.6,55.8,1160870.0
2026-05-14,55.8,55.8,55.1,55.1,1249330.0
2026-05-15,55.0,55.5,53.8,53.9,1894375.0
2026-05-18,53.7,53.7,52.3,52.8,1423049.0
2026-05-19,52.8,53.9,52.4,52.5,1056899.0
2026-05-20,53.3,53.3,52.2,52.2,898382.0
2026-05-21,52.5,55.4,52.5,55.2,1683964.0
2026-05-22,56.0,56.9,55.2,56.7,1717077.0
2026-05-25,57.4,58.2,56.6,57.5,1763999.0
2026-05-26,58.0,58.1,56.9,58.0,1177989.0
2026-05-27,58.0,58.4,56.5,56.8,1405613.0
2026-05-28,57.0,57.8,55.9,56.1,1255566.0
2026-05-29,56.3,58.4,56.3,57.6,1511402.0
2026-06-01,58.1,58.9,57.7,58.9,1949459.0
2026-06-02,59.1,60.4,58.1,59.0,3005063.0
2026-06-03,59.5,59.5,58.3,59.0,1117446.0
2026-06-04,58.9,58.9,58.1,58.6,859077.0
2026-06-05,58.9,58.9,57.2,57.5,1280485.0
2026-06-08,54.8,55.9,54.1,55.7,1322517.0
2026-06-09,56.3,57.2,56.2,57.1,890136.0
2026-06-10,55.5,57.0,54.2,54.3,2124155.0
2026-06-11,54.3,54.6,52.9,53.8,1045065.0
2026-06-12,54.6,55.3,54.5,54.5,715930.0
2026-06-15,55.4,55.5,55.1,55.2,713361.0
2026-06-16,56.0,56.0,55.2,55.5,493801.0
