date,open,high,low,close,volume
2025-03-03,19.05,19.05,18.4,18.5,10100.0
2025-03-04,18.75,18.8,18.4,18.8,16098.0
2025-03-10,18.3,18.35,17.25,17.25,47007.0
2025-03-11,17.25,17.9,16.75,17.9,51020.0
2025-03-14,18.5,18.8,18.4,18.5,40390.0
2025-03-17,18.5,19.05,18.15,18.15,11125.0
2025-03-18,18.2,18.5,18.05,18.3,25006.0
2026-05-07,21.85,22.2,20.85,21.15,75351.0
2026-05-08,21.85,21.85,19.5,19.5,69337.0
2026-05-11,19.45,19.8,19.3,19.55,19989.0
2026-05-12,19.85,19.9,18.8,18.9,61591.0
2026-05-13,20.7,20.7,19.6,20.55,98349.0
2026-05-14,19.8,19.8,19.4,19.75,50473.0
2026-05-15,21.65,21.65,20.25,20.3,44548.0
2026-05-18,20.75,20.75,19.4,19.7,36857.0
2026-05-19,19.95,20.0,19.6,19.6,50281.0
2026-05-20,19.6,19.65,18.35,18.65,38000.0
2026-05-21,19.15,20.1,19.1,19.55,38180.0
2026-05-22,18.7,19.35,18.65,18.9,26470.0
2026-05-25,18.7,19.8,18.7,19.8,65158.0
2026-05-26,19.8,19.8,19.35,19.65,48386.0
2026-05-27,19.8,20.65,19.65,19.9,51267.0
2026-05-28,19.3,19.4,19.1,19.4,10821.0
2026-05-29,19.2,20.0,19.1,19.2,26845.0
2026-06-01,20.25,20.25,19.1,19.7,23483.0
2026-06-02,19.1,19.45,19.0,19.45,23667.0
2026-06-03,19.2,19.7,19.1,19.1,24682.0
2026-06-04,20.5,20.5,19.35,19.9,47340.0
2026-06-05,19.9,19.9,18.0,19.4,125767.0
2026-06-08,17.95,18.5,17.95,18.3,39139.0
2026-06-09,18.3,18.8,18.25,18.5,29070.0
2026-06-10,18.25,18.25,18.0,18.25,22441.0
2026-06-11,18.15,18.15,18.15,18.15,1209.0
2026-06-12,18.2,18.3,18.15,18.3,6209.0
2026-06-15,17.85,18.5,17.85,18.5,10293.0
2026-06-16,18.45,18.5,18.3,18.5,9021.0
2026-06-17,18.6,18.6,18.5,18.5,3223.0
2026-06-18,18.5,18.65,18.0,18.65,25106.0
2026-06-22,18.45,18.7,18.45,18.7,16185.0
