date,open,high,low,close,volume,raw_open,raw_high,raw_low,raw_close,raw_volume,adjustment_factor
2024-01-02,35.41280789791646,35.52393595617352,35.41280789791646,35.52393595617352,11326.0,47.8,47.95,47.8,47.95,11326.0,0.7408537217137334
2024-01-03,35.41280789791646,35.41280789791646,35.04238103705959,35.26463715357371,10449.0,47.8,47.8,47.3,47.6,10449.0,0.7408537217137334
2024-01-04,35.375765211830775,35.375765211830775,35.116466409230966,35.15350909531665,12724.0,47.75,47.75,47.4,47.45,12724.0,0.7408537217137334
2024-01-05,35.04238103705959,35.375765211830775,35.00533835097391,35.375765211830775,10266.0,47.3,47.75,47.25,47.75,10266.0,0.7408537217137334
2024-01-08,35.375765211830775,35.59802132834489,35.227594467488025,35.41280789791646,53651.0,47.75,48.05,47.55,47.8,53651.0,0.7408537217137334
2024-01-09,35.41280789791646,35.5609786422592,35.26463715357371,35.3016798396594,25248.0,47.8,48.0,47.6,47.65,25248.0,0.7408537217137334
2024-01-10,35.3016798396594,35.41280789791646,35.3016798396594,35.3016798396594,13347.0,47.65,47.8,47.65,47.65,13347.0,0.7408537217137334
2024-01-11,35.15350909531665,35.44985058400214,35.15350909531665,35.26463715357371,18216.0,47.45,47.85,47.45,47.6,18216.0,0.7408537217137334
2024-01-12,35.338722525745084,35.5609786422592,35.3016798396594,35.44985058400214,20205.0,47.7,48.0,47.65,47.85,20205.0,0.7408537217137334
2024-01-15,35.26463715357371,35.41280789791646,35.19055178140234,35.41280789791646,14163.0,47.6,47.8,47.5,47.8,14163.0,0.7408537217137334
2024-01-16,35.3016798396594,35.48689327008783,35.26463715357371,35.48689327008783,25722.0,47.65,47.9,47.6,47.9,25722.0,0.7408537217137334
2024-01-17,35.26463715357371,35.338722525745084,35.15350909531665,35.227594467488025,42234.0,47.6,47.7,47.45,47.55,42234.0,0.7408537217137334
2024-01-18,35.00533835097391,35.41280789791646,35.00533835097391,35.338722525745084,15443.0,47.25,47.8,47.25,47.7,15443.0,0.7408537217137334
2024-01-19,35.375765211830775,35.41280789791646,35.375765211830775,35.41280789791646,10750.0,47.75,47.8,47.75,47.8,10750.0,0.7408537217137334
