date,open,high,low,close,volume
2024-05-22,22.45,22.55,22.45,22.5,9009.0
2024-05-23,22.35,22.75,22.0,22.3,36945.0
2024-05-24,21.95,22.35,21.95,22.15,12007.0
2024-05-27,22.2,22.5,22.2,22.35,9000.0
2024-05-28,22.25,22.6,22.2,22.6,35000.0
2024-05-29,22.6,22.75,22.35,22.5,40008.0
2024-05-30,22.55,24.5,22.35,22.4,187110.0
2024-05-31,23.25,23.25,22.4,22.6,48100.0
2024-06-03,22.65,22.7,22.35,22.35,32000.0
2024-06-04,22.5,22.7,22.25,22.3,13081.0
2024-06-05,22.4,22.65,22.4,22.65,6000.0
2024-06-06,22.7,22.7,22.25,22.4,22010.0
2024-06-07,22.35,22.9,22.35,22.9,46368.0
2024-06-11,22.7,23.15,22.6,22.85,15010.0
2024-06-12,23.0,23.95,22.85,23.4,81827.0
2024-06-13,24.35,24.35,23.3,23.45,51118.0
2024-06-14,23.5,23.55,23.4,23.4,30030.0
2024-06-17,23.9,23.9,23.2,23.55,55035.0
2024-06-18,23.85,23.85,22.9,23.15,61080.0
2024-06-19,23.15,23.2,22.95,23.15,26089.0
2024-06-20,23.15,23.3,23.05,23.15,36001.0
2024-06-21,23.2,23.4,23.15,23.15,25002.0
2024-06-24,23.15,23.4,23.1,23.1,24613.0
2024-06-25,23.1,23.3,22.85,23.2,35010.0
2024-06-26,23.2,23.9,23.2,23.25,64009.0
2024-06-27,23.3,23.7,23.0,23.0,40020.0
2024-06-28,23.05,23.2,23.05,23.05,9020.0
2024-07-01,23.15,23.3,23.15,23.3,12010.0
2024-07-02,23.3,23.3,23.15,23.2,24061.0
2024-07-03,23.2,23.5,23.15,23.5,34046.0
2024-07-04,23.6,23.9,23.5,23.65,46000.0
2024-07-05,23.85,24.85,23.7,24.2,147970.0
2024-07-08,24.6,24.9,23.75,24.3,263601.0
2024-07-09,24.3,24.75,23.75,23.9,95002.0
2024-07-10,23.9,24.65,23.55,24.05,87002.0
2024-07-11,23.75,24.0,23.75,23.85,39000.0
2024-07-12,23.85,24.45,23.35,23.9,80100.0
2024-07-15,24.15,25.5,23.95,24.4,265387.0
2024-07-16,24.7,25.1,24.2,24.95,209030.0
2024-07-17,24.95,27.4,24.95,27.4,476302.0
2024-07-18,27.0,30.1,26.3,28.6,901558.0
2024-07-19,28.6,30.7,27.75,29.0,510296.0
2024-07-22,29.45,31.8,27.95,27.95,697469.0
2024-07-23,27.95,28.9,26.05,26.35,282393.0
2024-07-26,26.1,28.4,25.6,26.7,187134.0
2024-07-29,26.7,27.4,26.25,26.7,109002.0
2024-07-30,26.5,27.3,26.5,27.3,38302.0
2024-07-31,27.25,29.2,27.25,28.1,155455.0
2024-08-01,28.1,29.0,28.1,28.95,75191.0
2024-08-02,28.5,28.9,27.9,27.95,46872.0
2024-08-05,25.6,27.55,25.2,25.2,89212.0
2024-08-06,25.15,25.15,22.7,23.2,178071.0
2024-08-07,23.15,24.65,22.65,23.9,107035.0
2024-08-08,23.9,24.5,23.6,23.7,38000.0
2024-08-09,23.85,24.3,23.6,23.65,53597.0
2024-08-12,23.65,24.8,23.65,24.35,83265.0
2024-08-13,24.4,25.5,24.4,25.2,57000.0
2024-08-14,25.5,26.35,25.35,26.2,100294.0
2024-08-15,26.25,26.5,24.95,25.6,348070.0
2024-08-16,25.7,27.8,25.6,27.25,321170.0
2024-08-19,28.2,29.95,27.55,27.6,961473.0
2024-08-20,27.95,27.95,27.15,27.6,79247.0
2024-08-21,27.6,28.4,27.6,27.85,45081.0
2024-08-22,27.8,27.8,26.8,26.8,44845.0
2024-08-23,26.3,26.75,26.15,26.25,54446.0
2024-08-26,26.8,26.8,25.45,25.45,67471.0
2024-08-27,25.5,25.5,25.0,25.0,49622.0
2024-08-28,25.0,25.5,25.0,25.15,32250.0
2024-08-29,24.9,25.75,24.9,25.35,30001.0
2024-08-30,25.4,25.5,23.7,23.95,316092.0
2024-09-02,24.25,24.25,23.85,23.9,48732.0
2024-09-03,23.95,24.1,23.65,23.9,36095.0
2024-09-04,23.2,23.5,22.4,23.15,47007.0
2024-09-05,23.2,23.95,23.2,23.2,72007.0
2024-09-06,23.0,23.45,22.85,22.85,45100.0
2024-09-09,22.3,23.0,22.25,22.95,46047.0
2024-09-10,22.95,23.1,22.4,22.4,88000.0
2024-09-11,22.4,22.4,21.85,22.15,68543.0
2024-09-12,22.25,22.75,22.15,22.25,77035.0
2024-09-13,22.25,22.95,22.05,22.6,70010.0
2024-09-16,22.55,22.65,22.35,22.35,22070.0
2024-09-18,22.35,22.7,22.3,22.7,20000.0
2024-09-19,22.5,22.9,22.3,22.7,35200.0
2024-09-20,22.75,23.1,22.6,22.9,39209.0
2024-09-23,22.9,24.35,22.85,23.45,84000.0
2024-09-24,23.55,24.0,23.45,23.65,25001.0
2024-09-25,24.05,24.1,23.7,23.75,43015.0
2024-09-26,23.95,24.0,23.7,23.85,22015.0
2024-09-27,23.95,24.0,23.6,23.75,21041.0
2024-09-30,23.4,23.75,23.35,23.7,20027.0
2024-10-01,23.8,23.85,23.35,23.7,10050.0
2024-10-04,23.5,23.65,23.1,23.15,38000.0
2024-10-07,23.2,23.25,23.2,23.25,4010.0
2024-10-08,23.15,23.15,23.05,23.05,5000.0
2024-10-09,22.8,23.35,22.2,22.2,62370.0
2024-10-11,22.4,22.8,22.2,22.4,49001.0
2024-10-14,22.35,22.7,22.25,22.55,16088.0
2024-10-15,22.5,22.65,22.5,22.55,8064.0
2024-10-16,22.3,23.35,22.3,22.45,17060.0
2024-10-17,22.55,22.75,22.5,22.75,25019.0
2024-10-18,22.75,22.9,22.75,22.8,12770.0
2024-10-21,22.9,23.45,22.85,22.95,35000.0
2024-10-22,22.9,22.9,22.8,22.8,14113.0
