date,open,high,low,close,volume,raw_open,raw_high,raw_low,raw_close,raw_volume,adjustment_factor
2025-12-22,44.58947517730496,47.13475177304964,43.411106382978716,46.19205673758865,3271681.0,47.3,50.0,46.05,49.0,3271681.0,0.9426950354609929
2025-12-23,46.757673758865245,51.84822695035461,46.47486524822695,51.47114893617021,3482001.0,49.6,55.0,49.3,54.6,3482001.0,0.9426950354609929
2025-12-24,52.9794609929078,53.733617021276594,47.606099290780136,48.17171631205674,3443056.0,56.2,57.0,50.5,51.1,3443056.0,0.9426950354609929
2025-12-26,48.26598581560284,48.36025531914893,45.90924822695035,46.00351773049645,1958221.0,51.2,51.3,48.7,48.8,1958221.0,0.9426950354609929
2025-12-29,46.56913475177305,47.13475177304964,44.58947517730496,45.24936170212766,1322197.0,49.4,50.0,47.3,48.0,1322197.0,0.9426950354609929
2025-12-30,44.58947517730496,44.58947517730496,43.45824113475177,43.64678014184397,966522.0,47.3,47.3,46.1,46.3,966522.0,0.9426950354609929
2025-12-31,43.36397163120567,44.07099290780142,42.32700709219858,42.51554609929078,1006151.0,46.0,46.75,44.9,45.1,1006151.0,0.9426950354609929
2026-01-02,42.562680851063824,43.26970212765957,41.76139007092198,42.98689361702127,675421.0,45.15,45.9,44.3,45.6,675421.0,0.9426950354609929
2026-01-05,43.22256737588653,43.36397163120567,41.478581560283686,41.478581560283686,809973.0,45.85,46.0,44.0,44.0,809973.0,0.9426950354609929
2026-01-06,41.57285106382979,42.04419858156028,41.29004255319148,41.76139007092198,482396.0,44.1,44.6,43.8,44.3,482396.0,0.9426950354609929
2026-01-07,41.76139007092198,42.279872340425534,41.14863829787234,41.29004255319148,626330.0,44.3,44.85,43.65,43.8,626330.0,0.9426950354609929
2026-01-08,41.10150354609929,42.232737588652476,40.53588652482269,40.53588652482269,480116.0,43.6,44.8,43.0,43.0,480116.0,0.9426950354609929
2026-01-09,40.30021276595745,40.77156028368794,38.886170212765954,39.12184397163121,1135014.0,42.75,43.25,41.25,41.5,1135014.0,0.9426950354609929
