date,open,high,low,close,volume
2024-05-02,26.35,27.0,26.35,26.6,126833.0
2024-05-03,26.65,26.85,26.45,26.6,94837.0
2024-05-06,26.65,27.1,26.65,26.8,122983.0
2024-05-07,26.75,26.75,26.25,26.65,145901.0
2024-05-08,26.8,26.8,26.5,26.5,37414.0
2024-05-09,26.7,26.8,26.45,26.5,46525.0
2024-05-10,26.5,27.4,26.5,26.95,191792.0
2024-05-13,27.05,27.2,26.9,26.9,62432.0
2024-05-14,26.9,27.3,26.6,26.6,80788.0
2024-05-15,26.7,26.75,26.55,26.6,29899.0
2024-05-16,26.6,26.95,26.6,26.7,35212.0
2024-05-17,27.0,27.0,26.7,26.75,38325.0
2024-05-20,27.0,27.0,26.8,26.85,44561.0
2024-05-21,26.85,27.0,26.7,26.8,83123.0
2024-05-22,27.1,27.35,26.95,26.95,275599.0
2024-05-23,27.1,27.15,26.9,27.05,86953.0
2024-05-24,27.0,27.05,26.9,26.95,49319.0
2024-05-27,27.0,27.2,27.0,27.05,52010.0
2024-05-28,27.1,27.75,27.1,27.6,147829.0
2024-05-29,27.8,28.65,27.55,27.7,208818.0
2024-05-30,27.55,28.35,27.5,27.85,182657.0
2024-05-31,28.35,29.8,28.25,29.25,558076.0
2024-06-03,29.35,32.15,29.35,30.5,1477848.0
2024-06-04,30.2,30.6,29.65,30.0,408192.0
2024-06-05,30.2,31.35,29.7,29.9,266124.0
2024-06-06,30.25,30.25,29.35,29.35,207226.0
2024-06-07,29.35,30.45,29.35,30.0,181163.0
2024-06-11,30.1,30.6,30.0,30.55,254050.0
2024-06-12,30.55,31.25,30.55,30.7,281593.0
2024-06-13,30.75,31.4,30.75,31.0,191916.0
2024-06-14,31.5,31.5,30.25,30.25,172138.0
2024-06-17,30.25,30.5,30.0,30.25,107895.0
2024-06-18,30.1,30.75,30.1,30.5,109747.0
2024-06-19,30.8,31.1,30.4,30.4,76082.0
2024-06-20,30.5,30.7,29.95,29.95,110820.0
2024-06-21,30.0,30.0,29.1,29.1,204312.0
2024-06-24,28.9,29.65,28.9,29.65,106063.0
2024-06-25,29.65,29.65,29.15,29.15,49850.0
2024-06-26,29.15,29.15,28.6,28.65,121995.0
2024-06-27,28.65,28.85,28.35,28.45,109473.0
2024-06-28,28.75,31.1,28.75,30.1,259889.0
2024-07-01,30.15,31.3,30.1,30.6,202290.0
2024-07-02,30.7,30.7,29.9,29.95,112553.0
2024-07-03,29.95,30.5,29.7,29.7,68378.0
2024-07-04,29.65,30.1,29.35,29.4,110089.0
2024-07-05,29.45,29.6,29.4,29.4,122525.0
2024-07-08,29.4,30.25,29.4,30.0,71557.0
2024-07-09,29.7,30.4,29.55,29.75,71366.0
2024-07-10,29.75,30.25,29.75,29.95,135085.0
2024-07-11,30.0,32.0,30.0,30.6,530444.0
2024-07-12,30.85,31.6,30.7,30.75,131700.0
2024-07-15,31.0,31.1,30.35,30.6,113614.0
2024-07-16,30.65,30.9,30.45,30.65,43665.0
2024-07-17,30.95,30.95,30.5,30.6,45450.0
2024-07-18,29.95,30.7,29.95,30.25,52131.0
2024-07-19,30.3,30.3,29.0,29.2,102196.0
2024-07-22,28.8,28.85,28.15,28.45,82782.0
2024-07-23,28.55,29.3,28.55,28.85,41048.0
2024-07-26,28.8,28.9,28.8,28.85,32977.0
2024-07-29,28.85,28.85,28.55,28.55,45560.0
2024-07-30,28.05,28.3,27.8,28.0,80633.0
2024-07-31,27.8,28.5,27.8,28.3,27358.0
2024-08-01,28.25,28.6,28.25,28.5,41191.0
2024-08-02,28.4,28.4,27.45,27.45,45716.0
