date,open,high,low,close,volume
2024-05-29,119.5,120.5,119.0,119.5,540838.0
2024-05-30,119.5,119.5,117.0,117.0,826583.0
2024-05-31,117.0,119.0,117.0,117.0,460859.0
2024-06-03,118.0,118.5,117.0,118.5,397064.0
2024-06-04,116.0,116.0,113.0,113.0,1772740.0
2024-06-05,114.0,116.0,113.0,113.5,544639.0
2024-06-06,114.5,114.5,113.0,113.0,571178.0
2024-06-07,114.0,115.0,113.0,114.0,353177.0
2024-06-11,114.5,115.0,113.0,113.5,409520.0
2024-06-12,113.5,114.5,113.5,114.5,355712.0
2024-06-13,115.0,115.5,114.0,115.5,460290.0
2024-06-14,115.5,115.5,114.5,114.5,326549.0
2024-06-17,115.0,116.5,113.5,115.0,524157.0
2024-06-18,115.5,115.5,114.0,115.0,430846.0
2024-06-19,115.5,115.5,113.5,114.0,470951.0
2024-06-20,114.5,115.0,113.5,114.5,503207.0
2024-06-21,114.5,114.5,113.5,114.0,388547.0
2024-06-24,114.0,115.0,112.0,113.5,1084817.0
2024-06-25,110.5,111.0,108.0,109.5,918411.0
2024-06-26,110.0,119.0,110.0,118.0,2813214.0
2024-06-27,116.0,117.5,114.0,115.5,1619484.0
2024-06-28,115.5,119.5,115.0,117.5,2305705.0
2024-07-01,118.5,123.0,118.0,121.5,4084849.0
2024-07-02,118.0,118.5,117.0,117.5,1722226.0
2024-07-03,118.5,121.0,117.0,120.5,2132146.0
2024-07-04,125.0,130.0,123.0,129.0,8568405.0
2024-07-05,133.0,133.5,126.5,129.0,5426507.0
2024-07-08,128.0,129.0,126.0,128.5,4336935.0
2024-07-09,129.0,129.5,123.0,124.5,3576766.0
2024-07-10,125.0,130.0,124.0,127.0,3662666.0
2024-07-11,129.0,131.0,127.0,129.0,3746975.0
2024-07-12,127.5,128.5,126.0,126.0,1119008.0
2024-07-15,127.0,130.0,126.5,129.5,2114803.0
2024-07-16,130.0,131.0,129.0,130.0,3801543.0
2024-07-17,131.0,132.5,129.0,129.0,3182764.0
2024-07-18,127.0,129.0,126.0,127.0,2182535.0
2024-07-19,128.5,129.0,124.0,124.0,1762894.0
2024-07-22,123.0,125.0,118.0,118.0,1517776.0
2024-07-23,121.0,121.5,118.5,118.5,535435.0
2024-07-26,115.5,116.5,114.0,114.5,620981.0
2024-07-29,116.5,117.0,112.0,112.5,840664.0
2024-07-30,112.5,115.5,112.0,115.5,483454.0
2024-07-31,115.5,116.5,114.0,114.0,451339.0
2024-08-01,116.5,119.0,116.5,117.0,961633.0
2024-08-02,115.0,120.0,114.5,115.5,908896.0
2024-08-05,111.0,111.0,104.0,104.5,1772328.0
2024-08-06,107.5,108.5,97.5,105.0,1098966.0
2024-08-07,105.0,111.0,105.0,110.0,838040.0
2024-08-08,108.5,110.5,107.5,108.0,399614.0
2024-08-09,111.0,113.0,110.0,111.5,636488.0
2024-08-12,109.5,109.5,105.0,107.0,1199500.0
2024-08-13,106.0,107.5,105.5,106.5,630801.0
2024-08-14,108.5,108.5,105.5,105.5,700834.0
2024-08-15,105.5,109.5,105.5,108.0,798702.0
2024-08-16,110.5,112.0,109.5,111.0,920424.0
2024-08-19,111.0,115.0,110.5,114.5,841007.0
2024-08-20,115.5,116.5,114.5,115.0,696263.0
2024-08-21,116.0,116.5,113.5,115.5,577072.0
2024-08-22,116.5,119.0,116.5,117.0,1263756.0
2024-08-23,117.0,121.5,116.5,120.0,1078386.0
2024-08-26,122.0,127.5,120.5,123.0,2264322.0
2024-08-27,123.0,127.0,122.0,126.0,1847361.0
2024-08-28,128.0,129.5,126.5,126.5,1721775.0
2024-08-29,125.0,128.5,125.0,127.0,1178274.0
2024-08-30,128.0,128.0,124.5,124.5,844799.0
2024-09-02,125.5,126.5,122.5,123.0,625213.0
