stock_id,name,basket,original_basket,score,date,close,gain_6w,gain_3d,rsi_14,percent_b,ma120,ma240,ma120_slope_pct,ma240_slope_pct,one_year_high_gap_pct,deduct240_gap_pct,range60_pct,volume20_vs_120_pct,major_4w_pctpt,major_8w_pctpt,retail_4w_pctpt,retail_8w_pctpt,people_4w,people_8w,major_accumulating,retail_or_people_support,base_mda_watch,no_new_low,reason
6202,盛群,未發動觀察籃,,60,2026-07-27,53.3,-1.2962962962963065,-7.304347826086966,31.19047619047619,7.960923487951643,56.619999999999976,47.87083333333337,8.036253776435087,4.027924285707862,-34.19753086419753,28.588661037394438,63.63636363636365,15.53107474843256,0.8900000000000006,0.28999999999999915,-2.120000000000001,-1.0300000000000047,-2505,-540,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
6271,同欣電,未發動觀察籃,,60,2026-07-27,183.5,-15.437788018433185,-9.605911330049267,14.741035856573717,11.415322056826124,192.2125,155.42083333333332,9.707721943446934,7.1452166544587525,-39.23841059602648,63.111111111111114,76.09329446064139,36.68264289428276,3.6500000000000057,-2.1799999999999926,-1.8900000000000006,3.5599999999999987,3537,9104,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
6606,建德工業,未發動觀察籃,,60,2026-07-27,26.05,0.5791505791505891,1.3618677042801508,69.6428571428572,82.54335369869122,25.087916666666658,25.089166666666678,-0.013284843654026712,0.33743532489602934,-7.46003552397868,7.42268041237113,16.170212765957448,2.8160074291231574,0.5799999999999983,0.4299999999999926,-0.3799999999999999,-0.5200000000000005,-217,-306,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
7795,長廣,未發動觀察籃,,60,2026-07-27,402.5,14.999999999999991,-7.258064516129037,17.103620474406995,11.132227261637146,413.35,313.1958333333333,11.987356775977865,11.332953173715655,-39.56456456456456,170.13422818791946,98.21428571428572,6.352141478576501,1.769999999999996,1.6200000000000045,-1.3500000000000005,-0.8600000000000003,-1248,-1305,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
8069,元太,未發動觀察籃,,60,2026-07-27,184.5,-3.149606299212604,-5.141388174807194,33.33333333333333,21.92142708214295,179.88333333333333,196.79375,1.3070515076850864,-0.9126097491896634,-35.48951048951049,-12.971698113207552,85.92592592592592,-2.921241328017077,-0.27000000000001023,2.5999999999999943,0.040000000000000924,-1.75,1565,-7530,True,True,True,True,MA120上彎且收盤站上、大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區
8121,越峰,未發動觀察籃,,60,2026-07-27,31.7,-27.126436781609197,-8.115942028985511,13.53919239904991,12.905758820463811,33.362916666666656,29.88083333333333,5.92523018308817,6.469308826913522,-44.58041958041959,71.35135135135135,108.37887067395266,40.11756330342913,1.0400000000000063,1.9400000000000048,-1.0300000000000011,-1.0399999999999991,-439,-297,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
8131,福懋科,未發動觀察籃,,60,2026-07-27,64.6,-5.967976710334799,-10.027855153203348,29.90867579908675,9.945851981441413,68.08083333333327,54.00625000000001,1.7828221164627456,7.493396472866487,-25.83237657864523,144.6969696969697,48.88888888888887,3.8235604246656507,2.4099999999999966,1.539999999999992,-2.2300000000000004,-1.2100000000000009,-3847,-1350,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、240扣抵偏有利
1423,利華,未發動觀察籃,,55,2026-07-27,35.7,-19.594594594594582,-1.1080332409972304,34.92063492063498,-1.3342459502622603,39.062916666666666,38.61208333333338,-0.6485592870086654,1.9079772142433393,-21.71052631578947,-4.545454545454531,29.729729729729737,-36.26639772272304,0.8199999999999932,1.3199999999999932,-0.05999999999999961,-0.13999999999999968,-68,-198,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
1514,亞力,未發動觀察籃,,55,2026-07-27,105.5,-10.593220338983055,-2.7649769585253448,23.07692307692308,22.154059886777304,118.3625,110.72583333333331,1.3580053092798083,0.7201279553672224,-29.431438127090303,1.9323671497584627,49.799599198396805,-21.937591362119335,3.729999999999997,1.6199999999999974,-1.4799999999999969,-0.20999999999999375,-475,1435,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
2065,世豐,未發動觀察籃,,55,2026-07-27,31.8,-8.092485549132956,-0.46948356807511304,29.166666666666814,15.118255500866413,32.160416666666656,31.332291666666794,1.1108636703040409,-1.1774987351087618,-14.401076716016147,-11.911357340720219,30.35714285714286,-57.41578836305501,2.3900000000000006,3.1099999999999994,-1.0700000000000003,-1.629999999999999,-337,-509,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
2328,廣宇,未發動觀察籃,,55,2026-07-27,45.15,-11.988304093567248,-3.936170212765966,30.43478260869564,12.16231395384039,49.606249999999974,50.29479166666668,-0.2780872289277925,1.2472687163701313,-30.000000000000004,6.737588652482263,47.260273972602754,-54.185111032307546,0.28999999999999915,1.25,-0.4200000000000017,-0.3100000000000023,-671,681,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
2338,光罩,未發動觀察籃,,55,2026-07-27,41.3,-11.752136752136755,-4.838709677419361,25.2659574468085,13.548939071432455,47.600833333333306,42.63770833333333,3.2481382401850833,3.3103991358031104,-32.736156351791536,29.670329670329654,53.11720698254363,-47.35859674173079,0.6199999999999974,0.020000000000003126,-0.9500000000000028,-0.379999999999999,-1907,-1613,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
