date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-07-26,4555,1571,6,23,10,1,0
2024-07-29,4555,1502,19,88,10,0,0
2024-07-30,4555,1496,15,21,10,0,0
2024-07-31,4555,1489,10,17,10,0,0
2024-08-01,4555,1487,0,2,10,0,0
2024-08-02,4555,1436,5,56,5,5,0
2024-08-05,4555,1369,7,74,2,0,0
2024-08-06,4555,1320,13,52,1,0,0
2024-08-07,4555,1450,173,25,1,0,0
2024-08-08,4555,1271,278,126,10,0,9
2024-08-09,4555,1185,431,275,14,0,4
2024-08-12,4555,1019,173,115,41,2,29
2024-08-13,4555,1124,155,50,52,0,11
2024-08-14,4555,2192,1325,257,63,5,16
2024-08-15,4555,2493,979,678,40,43,20
2024-08-16,4555,2542,608,559,28,14,2
2024-08-19,4555,2520,362,384,31,18,21
2024-08-20,4555,2524,101,97,26,9,4
2024-08-21,4555,2073,1061,1512,67,12,54
2024-08-22,4555,2005,368,436,146,6,85
2024-08-23,4555,1999,138,144,93,54,1
2024-08-26,4555,1910,161,250,94,1,2
2024-08-27,4555,1951,283,242,113,2,21
2024-08-28,4555,2297,872,526,175,0,62
2024-08-29,4555,2412,979,864,146,36,7
2024-08-30,4555,2353,305,364,161,8,23
2024-09-02,4555,2282,121,191,161,2,2
2024-09-03,4555,2387,264,159,143,34,16
2024-09-04,4555,2201,70,256,136,27,20
2024-09-05,4555,2248,117,70,86,57,7
2024-09-06,4555,2255,46,39,80,7,1
2024-09-09,4555,2229,23,49,69,12,1
2024-09-10,4555,2088,99,238,25,52,8
2024-09-11,4555,2082,55,61,25,5,5
2024-09-12,4555,2078,22,25,20,5,0
2024-09-13,4555,2111,50,15,15,5,0
2024-09-16,4555,2094,33,47,15,0,0
2024-09-18,4555,2138,85,41,14,1,0
2024-09-19,4555,2156,50,32,15,0,1
2024-09-20,4555,2150,42,47,15,0,0
2024-09-23,4555,2106,21,65,11,6,2
2024-09-24,4555,2055,108,159,11,1,1
2024-09-25,4555,1970,90,175,17,0,6
2024-09-26,4555,2045,105,29,14,7,4
2024-09-27,4555,2039,48,54,9,5,0
2024-09-30,4555,2052,24,11,9,0,0
2024-10-01,4555,2066,46,32,9,0,0
2024-10-04,4555,2043,40,63,9,0,0
2024-10-07,4555,2042,8,9,6,3,0
2024-10-08,4555,2049,31,17,7,0,1
2024-10-09,4555,2066,46,29,6,2,1
2024-10-11,4555,2062,36,40,15,0,9
2024-10-14,4555,2052,3,13,13,2,0
2024-10-15,4555,2209,347,190,7,8,2
2024-10-16,4555,2087,216,338,69,1,63
2024-10-17,4555,2115,204,176,63,6,0
2024-10-18,4555,2067,54,76,63,1,1
2024-10-21,4555,2063,194,198,68,0,5
2024-10-22,4555,2138,149,74,62,6,0
2024-10-23,4555,2169,69,38,62,0,0
