date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-04-22,3443,7161,107,235,100,16,11
2024-04-23,3443,7155,72,70,90,15,5
2024-04-24,3443,7400,395,149,95,11,16
2024-04-25,3443,7530,320,188,148,3,56
2024-04-26,3443,7199,225,556,155,65,72
2024-04-29,3443,6946,203,456,158,20,23
2024-04-30,3443,7024,167,85,167,2,11
2024-05-02,3443,6977,113,159,167,12,12
2024-05-03,3443,7034,237,180,138,40,12
2024-05-06,3443,6845,118,297,155,17,34
2024-05-07,3443,6803,147,185,150,35,30
2024-05-08,3443,6785,47,65,152,4,6
2024-05-09,3443,6893,214,106,138,24,10
2024-05-10,3443,6914,89,68,131,9,2
2024-05-13,3443,6866,128,176,150,4,24
2024-05-14,3443,6981,361,246,154,11,15
2024-05-15,3443,6958,390,411,177,2,25
2024-05-16,3443,6944,191,205,185,4,12
2024-05-17,3443,6936,146,150,183,14,12
2024-05-20,3443,6883,171,223,204,7,28
2024-05-21,3443,6962,196,114,186,23,5
2024-05-22,3443,6994,121,89,170,19,11
2024-05-23,3443,7001,187,180,150,24,5
2024-05-24,3443,7113,435,320,118,41,9
2024-05-27,3443,7019,230,322,71,48,2
2024-05-28,3443,6308,385,1087,5,61,0
2024-05-29,3443,6120,168,355,0,2,0
2024-05-30,3443,6051,83,150,0,0,0
2024-05-31,3443,6047,274,278,0,0,0
2024-06-03,3443,5880,325,492,58,0,58
2024-06-04,3443,5775,595,700,41,27,10
2024-06-05,3443,5679,128,223,75,7,41
2024-06-06,3443,4913,342,1103,54,24,5
2024-06-07,3443,4600,157,469,117,3,66
2024-06-11,3443,4773,281,108,66,53,2
2024-06-12,3443,4717,146,202,73,3,10
2024-06-13,3443,4417,294,593,53,20,0
2024-06-14,3443,4294,75,196,57,7,11
2024-06-17,3443,4248,90,136,53,7,3
2024-06-18,3443,4026,724,946,84,12,43
2024-06-19,3443,4096,538,468,50,35,1
2024-06-20,3443,4219,364,240,49,5,4
2024-06-21,3443,4119,204,304,68,2,21
2024-06-24,3443,4386,543,275,39,32,4
2024-06-25,3443,4220,209,370,73,9,43
2024-06-26,3443,4198,98,120,75,8,10
2024-06-27,3443,4122,90,165,62,21,8
2024-06-28,3443,3992,88,214,90,7,35
2024-07-01,3443,4117,196,71,79,12,1
2024-07-02,3443,4255,355,217,45,40,6
2024-07-03,3443,4005,308,554,64,1,20
2024-07-04,3443,3964,222,263,73,2,11
2024-07-05,3443,3989,127,102,69,8,4
2024-07-08,3443,4020,172,160,50,25,6
2024-07-09,3443,3958,250,293,59,10,19
2024-07-10,3443,4031,180,107,53,9,3
2024-07-11,3443,4018,192,205,47,6,0
2024-07-12,3443,4011,68,75,54,4,11
2024-07-15,3443,4044,80,47,42,13,1
2024-07-16,3443,4001,107,146,41,2,1
2024-07-17,3443,4124,172,49,34,11,4
2024-07-18,3443,4040,102,186,42,13,21
2024-07-19,3443,3989,88,131,39,10,7
2024-07-22,3443,3914,46,121,29,20,10
2024-07-23,3443,4034,151,31,23,6,0
2024-07-26,3443,4013,131,148,38,5,20
2024-07-29,3443,4118,227,111,331,5,298
2024-07-30,3443,4617,882,364,20,311,0
2024-07-31,3443,4247,189,548,78,9,67
2024-08-01,3443,4242,192,189,80,19,21
2024-08-02,3443,4032,120,324,148,22,90
2024-08-05,3443,3817,208,413,292,32,176
2024-08-06,3443,3478,333,585,33,259,0
2024-08-07,3443,3513,283,229,55,11,33
2024-08-08,3443,3462,128,179,52,10,7
2024-08-09,3443,3452,167,175,71,7,26
2024-08-12,3443,3371,71,148,78,4,11
2024-08-13,3443,3414,116,68,72,9,3
2024-08-14,3443,3263,102,253,76,4,8
2024-08-15,3443,3202,72,128,92,0,16
2024-08-16,3443,3253,210,155,100,5,13
2024-08-19,3443,3168,52,132,122,1,23
2024-08-20,3443,3192,117,92,133,24,35
2024-08-21,3443,3155,45,77,131,7,5
2024-08-22,3443,3172,116,98,133,1,3
2024-08-23,3443,3271,158,59,162,15,44
2024-08-26,3443,3239,48,78,126,41,5
2024-08-27,3443,3225,20,32,123,3,0
2024-08-28,3443,3250,64,39,115,8,0
2024-08-29,3443,3252,65,62,86,29,1
2024-08-30,3443,3248,35,31,84,4,2
2024-09-02,3443,3302,76,22,74,11,1
2024-09-03,3443,3264,76,112,71,10,7
2024-09-04,3443,3277,136,114,91,25,45
2024-09-05,3443,3276,54,51,73,43,26
2024-09-06,3443,3189,48,135,91,24,42
2024-09-09,3443,3209,59,37,91,15,15
2024-09-10,3443,3233,62,38,93,5,7
2024-09-11,3443,3171,16,78,105,2,14
2024-09-12,3443,3176,84,79,103,9,7
2024-09-13,3443,3222,83,37,96,7,0
2024-09-16,3443,3192,15,45,94,1,4
2024-09-18,3443,3250,89,30,77,23,6
2024-09-19,3443,3256,41,34,71,10,4
2024-09-20,3443,3235,21,42,77,4,10
2024-09-23,3443,3177,10,68,82,2,7
2024-09-24,3443,3199,70,48,83,5,6
2024-09-25,3443,3307,312,204,104,0,21
2024-09-26,3443,3422,485,370,75,31,2
2024-09-27,3443,3429,137,129,75,1,1
2024-09-30,3443,3400,48,71,74,5,4
2024-10-01,3443,3445,120,74,65,11,2
2024-10-04,3443,3426,34,53,67,3,5
2024-10-07,3443,3351,81,156,90,3,26
2024-10-08,3443,3174,87,264,103,7,20
2024-10-09,3443,3058,84,200,111,1,9
2024-10-11,3443,3010,96,144,118,0,7
2024-10-14,3443,3001,64,69,118,3,5
2024-10-15,3443,3022,123,101,123,3,8
2024-10-16,3443,2996,63,83,127,3,7
