date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-07-26,3231,105249,1819,2459,1308,212,955
2024-07-29,3231,105122,2616,2685,1849,237,778
2024-07-30,3231,104253,1536,2349,730,1264,145
2024-07-31,3231,104622,997,578,849,62,181
2024-08-01,3231,103844,1439,2206,1176,97,424
2024-08-02,3231,104212,1937,1478,1797,513,1134
2024-08-05,3231,94620,3802,13016,2776,1048,2027
2024-08-06,3231,92445,2128,4061,1254,2118,596
2024-08-07,3231,90731,3042,4597,1793,292,831
2024-08-08,3231,94606,5126,1178,1970,397,574
2024-08-09,3231,93705,3178,3981,1884,374,288
2024-08-12,3231,91570,2364,4457,3253,57,1426
2024-08-13,3231,90898,2430,3024,2432,953,164
2024-08-14,3231,89516,2506,3859,2676,66,310
2024-08-15,3231,89541,1156,1112,3166,98,588
2024-08-16,3231,88321,1129,1641,2588,662,85
2024-08-19,3231,88793,1520,1000,2633,149,194
2024-08-20,3231,88724,924,978,2606,135,108
2024-08-21,3231,88557,1306,1458,2537,235,166
2024-08-22,3231,88325,796,970,2685,125,273
2024-08-23,3231,88134,780,957,2844,172,334
2024-08-26,3231,87994,1209,1343,2274,587,17
2024-08-27,3231,87908,470,546,2154,129,9
2024-08-28,3231,87708,736,906,2724,54,624
2024-08-29,3231,88703,1904,846,2013,737,26
2024-08-30,3231,87988,373,983,1985,41,13
2024-09-02,3231,88403,884,443,1962,50,27
2024-09-03,3231,88464,1071,1003,2686,83,807
2024-09-04,3231,88545,1466,1376,2972,421,707
2024-09-05,3231,88431,412,520,3009,271,308
2024-09-06,3231,87528,598,1462,3375,199,565
2024-09-09,3231,87279,807,1044,2826,733,186
2024-09-10,3231,87351,828,725,3122,197,494
2024-09-11,3231,87188,202,362,2795,413,86
2024-09-12,3231,87485,2092,1758,3581,138,924
2024-09-13,3231,87132,935,1263,3348,481,248
2024-09-16,3231,89029,2882,973,3294,228,174
2024-09-18,3231,88713,781,1072,3130,221,60
2024-09-19,3231,88896,653,458,2845,315,31
2024-09-20,3231,89240,1026,647,2689,224,68
2024-09-23,3231,90309,1472,397,2534,95,33
2024-09-24,3231,88979,536,1828,2530,39,40
2024-09-25,3231,87836,1390,2519,2305,296,88
2024-09-26,3231,86766,1334,2336,2226,98,19
2024-09-27,3231,85862,780,1636,2220,51,45
2024-09-30,3231,85799,776,829,2160,98,38
2024-10-01,3231,85017,275,1035,2182,76,101
2024-10-04,3231,85407,749,323,2044,168,30
2024-10-07,3231,85427,697,675,2047,14,18
2024-10-08,3231,85734,604,295,2005,58,21
2024-10-09,3231,84270,1077,2524,2001,218,219
2024-10-11,3231,85575,3856,2544,2090,114,203
2024-10-14,3231,87108,2976,1439,2088,84,82
2024-10-15,3231,86964,3676,3813,2022,85,20
2024-10-16,3231,86251,1117,1792,2299,61,342
2024-10-17,3231,85719,1171,1651,2321,22,44
2024-10-18,3231,85419,2138,2419,2247,134,71
2024-10-21,3231,84666,793,1538,2250,7,18
2024-10-22,3231,84227,2031,2436,2074,237,61
2024-10-23,3231,84841,1576,946,2049,40,15
2024-10-24,3231,83598,1114,2354,1980,100,31
2024-10-25,3231,87507,7809,3879,2090,128,238
2024-10-28,3231,86430,3813,4889,2040,83,33
2024-10-29,3231,84919,1160,2665,1969,115,46
2024-10-30,3231,84595,1351,1673,1924,66,22
2024-11-01,3231,85374,6416,5628,2287,81,447
2024-11-04,3231,83657,2553,4269,2383,54,150
2024-11-05,3231,85112,5901,4436,2240,306,166
2024-11-06,3231,85092,7893,7911,2185,150,95
2024-11-07,3231,86320,3677,2443,2179,63,57
2024-11-08,3231,86891,10572,9979,2861,75,757
2024-11-11,3231,86041,4170,5015,2849,100,89
2024-11-12,3231,79590,4038,10481,2604,358,113
2024-11-13,3231,78450,3937,5002,2972,30,398
2024-11-14,3231,78314,2946,3065,2672,375,75
2024-11-15,3231,79113,4212,3390,2420,149,412
2024-11-18,3231,78680,1710,2139,2536,273,391
2024-11-19,3231,83234,5374,817,2307,350,121
2024-11-20,3231,81223,1268,3275,3241,162,1096
2024-11-21,3231,80790,839,1205,1942,1386,87
2024-11-22,3231,82699,6087,4175,2248,44,350
2024-11-25,3231,84583,8766,6877,2432,58,242
2024-11-26,3231,86411,6507,4670,2383,158,110
2024-11-27,3231,83007,5424,8827,2436,568,621
2024-11-28,3231,83235,3208,2971,2458,327,349
2024-11-29,3231,84702,2162,688,2357,340,241
2024-12-02,3231,84209,1175,1656,2251,153,47
2024-12-03,3231,83888,1256,1566,2260,116,125
2024-12-04,3231,82926,911,1864,2228,88,56
2024-12-05,3231,83188,2296,2030,2198,65,35
2024-12-06,3231,83271,4158,4040,2254,72,129
2024-12-09,3231,82669,967,1562,2228,54,31
2024-12-10,3231,81953,1196,1905,2249,95,117
2024-12-11,3231,82868,1580,661,2233,164,148
2024-12-12,3231,83262,1046,633,2229,39,35
2024-12-13,3231,83580,1304,967,1962,394,127
2024-12-16,3231,81305,2559,4813,2132,321,491
2024-12-17,3231,81391,658,565,2285,153,306
2024-12-18,3231,82157,1135,283,1991,401,207
2024-12-19,3231,82433,763,461,2027,106,145
2024-12-20,3231,82731,820,496,1788,270,31
2024-12-23,3231,83815,1741,654,1664,155,31
2024-12-24,3231,83304,702,1197,1653,28,18
