date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-17,3093,2039,1,1,0,0,0
2024-06-18,3093,2073,43,9,0,0,0
2024-06-19,3093,2097,32,8,0,0,0
2024-06-20,3093,2137,56,16,0,0,0
2024-06-21,3093,2166,30,1,0,0,0
2024-06-24,3093,2659,575,82,2,2,0
2024-06-25,3093,2560,375,474,3,1,0
2024-06-26,3093,2633,204,131,6,6,3
2024-06-27,3093,2617,73,89,3,3,6
2024-06-28,3093,2668,95,44,0,0,3
2024-07-01,3093,2724,235,179,0,0,0
2024-07-02,3093,2728,91,87,0,0,0
2024-07-03,3093,2662,73,137,0,0,0
2024-07-04,3093,2588,87,161,2,2,0
2024-07-05,3093,2588,17,12,2,0,0
2024-07-08,3093,2585,28,31,2,0,0
2024-07-09,3093,2551,24,38,2,0,0
2024-07-10,3093,2551,11,11,2,0,0
2024-07-11,3093,2543,9,15,2,0,0
2024-07-12,3093,2561,26,8,2,0,0
2024-07-15,3093,2548,1,14,2,0,0
2024-07-16,3093,2549,8,7,2,0,0
2024-07-17,3093,2533,0,16,2,0,0
2024-07-18,3093,2492,13,54,0,0,2
2024-07-19,3093,2496,5,1,0,0,0
2024-07-22,3093,2486,14,24,0,0,0
2024-07-23,3093,2462,0,24,0,0,0
2024-07-26,3093,2434,79,107,0,0,0
2024-07-29,3093,2436,2,0,0,0,0
2024-07-30,3093,2409,13,40,0,0,0
2024-07-31,3093,2405,4,7,0,0,0
2024-08-01,3093,2393,4,16,0,0,0
2024-08-02,3093,2409,28,12,0,0,0
2024-08-05,3093,2243,76,222,0,0,0
2024-08-06,3093,2210,30,63,0,0,0
2024-08-07,3093,2205,1,6,0,0,0
2024-08-08,3093,2184,0,21,0,0,0
2024-08-09,3093,2130,9,63,0,0,0
2024-08-12,3093,2114,5,21,0,0,0
2024-08-13,3093,2094,0,19,0,0,0
2024-08-14,3093,2018,2,10,0,0,0
2024-08-15,3093,1995,4,27,0,0,0
2024-08-16,3093,1996,2,0,0,0,0
2024-08-19,3093,1994,0,2,0,0,0
2024-08-20,3093,1992,0,2,0,0,0
2024-08-21,3093,1979,9,22,0,0,0
2024-08-22,3093,1978,0,1,0,0,0
2024-08-23,3093,1980,2,0,0,0,0
2024-08-26,3093,1967,2,15,0,0,0
2024-08-27,3093,2002,39,4,0,0,0
2024-08-28,3093,2019,22,4,0,0,0
2024-08-29,3093,2013,3,9,0,0,0
2024-08-30,3093,2013,0,0,0,0,0
2024-09-02,3093,2013,4,4,0,0,0
2024-09-03,3093,2007,0,1,0,0,0
2024-09-04,3093,1992,3,14,0,0,0
2024-09-05,3093,1989,1,4,0,0,0
2024-09-06,3093,1888,11,1,0,0,0
2024-09-09,3093,1871,0,17,0,0,0
2024-09-10,3093,1858,0,7,0,0,0
2024-09-11,3093,1857,3,4,0,0,0
2024-09-12,3093,1846,0,3,0,0,0
2024-09-13,3093,1832,1,12,0,0,0
2024-09-16,3093,1799,0,32,0,0,0
2024-09-18,3093,1801,2,0,0,0,0
2024-09-19,3093,1790,5,16,0,0,0
2024-09-20,3093,1743,0,1,0,0,0
2024-09-23,3093,1729,0,11,0,0,0
2024-09-24,3093,1716,5,5,0,0,0
2024-09-25,3093,1704,2,14,0,0,0
2024-09-26,3093,1702,5,7,0,0,0
2024-09-27,3093,1665,9,42,0,0,0
2024-09-30,3093,1618,10,57,0,0,0
2024-10-01,3093,1606,10,2,0,0,0
2024-10-04,3093,1588,4,22,0,0,0
2024-10-07,3093,1571,3,16,0,0,0
2024-10-08,3093,1552,6,25,0,0,0
2024-10-09,3093,1571,34,15,0,0,0
2024-10-11,3093,1792,321,100,3,3,0
2024-10-14,3093,1836,102,58,0,0,3
2024-10-15,3093,1789,99,146,2,2,0
2024-10-16,3093,1773,43,59,1,1,2
2024-10-17,3093,1851,97,19,1,0,0
2024-10-18,3093,1828,4,14,6,5,0
2024-10-21,3093,1828,21,18,1,0,5
2024-10-22,3093,1904,125,49,2,1,0
2024-10-23,3093,1880,2,25,2,0,0
2024-10-24,3093,1796,25,109,6,4,0
2024-10-25,3093,1874,87,9,6,0,0
2024-10-28,3093,1851,12,35,6,0,0
2024-10-29,3093,1862,27,16,6,0,0
2024-10-30,3093,1835,6,33,6,0,0
2024-11-01,3093,1742,13,106,6,0,0
2024-11-04,3093,1741,11,12,6,0,0
2024-11-05,3093,1739,12,14,6,0,0
2024-11-06,3093,1726,17,30,6,0,0
2024-11-07,3093,1725,5,6,6,0,0
2024-11-08,3093,1687,10,47,6,0,0
2024-11-11,3093,1693,22,16,6,0,0
2024-11-12,3093,1665,5,33,8,2,0
2024-11-13,3093,1664,29,30,8,0,0
2024-11-14,3093,1650,1,15,8,2,2
2024-11-15,3093,1634,0,15,8,0,0
2024-11-18,3093,1629,1,6,8,0,0
2024-11-19,3093,1629,0,0,8,0,0
2024-11-20,3093,1628,0,1,8,0,0
2024-11-21,3093,1628,0,0,8,0,0
2024-11-22,3093,1631,6,3,8,0,0
2024-11-25,3093,1593,1,39,7,0,1
2024-11-26,3093,1589,0,4,7,0,0
2024-11-27,3093,1589,0,0,7,0,0
2024-11-28,3093,1592,4,1,7,0,0
2024-11-29,3093,1600,11,3,7,0,0
2024-12-02,3093,1541,1,10,7,0,0
2024-12-03,3093,1536,0,2,7,0,0
2024-12-04,3093,1534,13,5,7,0,0
2024-12-05,3093,1535,1,0,5,0,2
2024-12-06,3093,1535,0,0,5,0,0
2024-12-09,3093,1531,1,4,5,0,0
2024-12-10,3093,1535,16,11,5,0,0
2024-12-11,3093,1534,0,1,2,0,3
2024-12-12,3093,1532,2,3,0,0,2
2024-12-13,3093,1549,18,1,0,0,0
2024-12-16,3093,1528,0,21,0,0,0
2024-12-17,3093,1532,5,1,0,0,0
2024-12-18,3093,1528,1,4,0,0,0
2024-12-19,3093,1525,0,3,0,0,0
2024-12-20,3093,1527,3,0,0,0,0
2024-12-23,3093,1531,4,0,0,0,0
2024-12-24,3093,1537,7,1,0,0,0
2024-12-25,3093,1532,8,13,0,0,0
2024-12-26,3093,1525,0,6,0,0,0
2024-12-27,3093,1523,0,2,0,0,0
2024-12-30,3093,1476,0,1,0,0,0
2024-12-31,3093,1477,1,0,0,0,0
2025-01-02,3093,1482,8,3,0,0,0
2025-01-03,3093,1441,3,3,0,0,0
2025-01-06,3093,1431,3,13,0,0,0
2025-01-07,3093,1431,0,0,0,0,0
2025-01-08,3093,1423,2,10,0,0,0
2025-01-09,3093,1424,1,0,0,0,0
2025-01-10,3093,1429,7,2,0,0,0
2025-01-13,3093,1426,6,8,0,0,0
2025-01-14,3093,1424,0,2,0,0,0
2025-01-15,3093,1422,0,2,0,0,0
2025-01-16,3093,1421,2,3,0,0,0
2025-01-17,3093,1417,6,10,0,0,0
2025-01-20,3093,1416,1,0,0,0,0
2025-01-21,3093,1414,0,1,0,0,0
2025-01-22,3093,1414,0,0,0,0,0
2025-02-03,3093,1405,6,15,0,0,0
2025-02-04,3093,1405,3,1,0,0,0
2025-02-05,3093,1405,0,0,0,0,0
2025-02-06,3093,1387,3,21,0,0,0
2025-02-07,3093,1397,10,0,0,0,0
2025-02-10,3093,1394,1,4,0,0,0
2025-02-11,3093,1394,0,0,0,0,0
2025-02-12,3093,1393,0,1,0,0,0
2025-02-13,3093,1397,4,0,0,0,0
2025-02-14,3093,1397,0,0,0,0,0
2025-02-17,3093,1397,0,0,0,0,0
2025-02-18,3093,1387,0,10,0,0,0
2025-02-19,3093,1387,0,0,0,0,0
2025-02-20,3093,1387,0,0,0,0,0
2025-02-21,3093,1383,0,4,0,0,0
2025-02-24,3093,1370,0,13,0,0,0
2025-02-25,3093,1371,1,0,0,0,0
2025-02-26,3093,1362,8,17,0,0,0
2025-02-27,3093,1359,0,3,0,0,0
2025-03-03,3093,1349,0,10,0,0,0
2025-03-04,3093,1349,0,0,0,0,0
2025-03-05,3093,1349,1,0,0,0,0
2025-03-06,3093,1348,0,1,0,0,0
2025-03-07,3093,1348,0,0,0,0,0
2025-03-10,3093,1345,0,3,0,0,0
2025-03-11,3093,1346,1,0,0,0,0
2025-03-12,3093,1340,0,6,0,0,0
2025-03-13,3093,1337,20,23,0,0,0
2025-03-14,3093,1338,1,0,0,0,0
2025-03-17,3093,1337,0,1,0,0,0
2025-03-18,3093,1337,0,0,0,0,0
2025-03-19,3093,1333,20,24,0,0,0
2025-03-20,3093,1329,0,4,0,0,0
2025-03-21,3093,1329,0,0,0,0,0
2025-03-24,3093,1324,0,5,0,0,0
2025-03-25,3093,1309,1,16,0,0,0
2025-03-26,3093,1304,0,5,0,0,0
2025-03-27,3093,1304,0,0,0,0,0
2025-03-28,3093,1304,10,10,0,0,0
2025-03-31,3093,1287,0,17,0,0,0
2025-04-01,3093,1240,23,70,0,0,0
2025-04-02,3093,1206,0,33,0,0,0
2025-04-07,3093,1171,1,23,0,0,0
2025-04-08,3093,1150,28,49,0,0,0
2025-04-09,3093,1026,23,143,0,0,0
2025-04-10,3093,882,6,144,0,0,0
2025-04-11,3093,868,9,23,0,0,0
2025-04-14,3093,870,2,0,0,0,0
2025-04-15,3093,942,140,68,0,0,0
2025-04-16,3093,901,23,64,0,0,0
2025-04-17,3093,1031,160,30,2,2,0
2025-04-18,3093,1064,92,59,1,0,1
2025-04-21,3093,1098,82,48,1,0,0
2025-04-22,3093,991,51,158,4,4,1
2025-04-23,3093,1041,62,12,5,1,0
2025-04-24,3093,1048,35,28,4,0,1
2025-04-25,3093,1120,83,11,1,0,3
2025-04-28,3093,1156,67,31,1,0,0
2025-04-29,3093,1167,39,28,1,0,0
2025-04-30,3093,1150,30,47,1,0,0
2025-05-02,3093,1150,38,38,1,0,0
2025-05-05,3093,1099,13,64,0,0,1
2025-05-06,3093,1097,2,4,0,0,0
2025-05-07,3093,1097,8,8,0,0,0
2025-05-08,3093,1084,7,20,0,0,0
2025-05-09,3093,1121,68,31,0,0,0
2025-05-12,3093,1231,204,94,2,2,0
2025-05-13,3093,1223,120,128,9,7,0
2025-05-14,3093,1213,43,53,5,0,4
2025-05-15,3093,1177,18,54,5,0,0
2025-05-16,3093,1127,14,64,0,0,5
2025-05-19,3093,1097,4,34,0,0,0
2025-05-20,3093,1064,2,35,0,0,0
2025-05-21,3093,1064,10,10,0,0,0
2025-05-22,3093,1097,46,13,0,0,0
2025-05-23,3093,1079,15,33,0,0,0
2025-05-26,3093,1046,3,36,0,0,0
2025-05-27,3093,1089,132,89,0,0,0
2025-05-28,3093,1076,34,47,3,3,0
2025-05-29,3093,1250,249,75,11,8,0
2025-06-02,3093,1242,87,95,9,0,2
2025-06-03,3093,1256,72,58,9,2,2
2025-06-04,3093,1328,130,58,7,2,4
2025-06-05,3093,1331,90,87,10,5,2
2025-06-06,3093,1148,120,103,10,0,0
2025-06-09,3093,1122,19,45,10,0,0
2025-06-10,3093,1036,37,122,10,0,0
2025-06-11,3093,1052,69,53,5,0,5
2025-06-12,3093,1084,70,38,5,0,0
2025-06-13,3093,1081,46,49,5,0,0
2025-06-16,3093,1094,25,12,5,0,0
2025-06-17,3093,1074,26,46,5,0,0
2025-06-18,3093,1103,37,8,5,0,0
2025-06-19,3093,1030,13,86,5,0,0
2025-06-20,3093,1036,10,4,1,0,4
