date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-04,3535,5496,115,350,386,32,40
2024-06-05,3535,5525,123,94,326,61,1
2024-06-06,3535,5536,135,104,297,31,2
2024-06-07,3535,5497,275,184,342,23,68
2024-06-11,3535,5814,1072,755,389,7,54
2024-06-12,3535,5539,231,503,412,19,42
2024-06-13,3535,5885,889,540,483,17,88
2024-06-14,3535,5944,412,351,475,49,45
2024-06-17,3535,5920,657,681,545,18,88
2024-06-18,3535,6020,1046,946,598,18,71
2024-06-19,3535,5613,483,888,591,55,48
2024-06-20,3535,5547,760,826,631,41,81
2024-06-21,3535,6241,1813,1119,1022,18,409
2024-06-24,3535,6159,1082,1164,1284,133,395
2024-06-25,3535,6183,1537,1510,952,393,64
2024-06-26,3535,7696,2250,736,948,241,238
2024-06-27,3535,7663,814,847,1002,17,72
2024-06-28,3535,7671,1336,1328,1528,3,529
2024-07-01,3535,7536,1120,1255,2472,67,1011
2024-07-02,3535,8721,3438,2253,2098,925,584
2024-07-03,3535,8542,1351,1530,2006,181,89
2024-07-04,3535,8783,2029,1788,2903,37,934
2024-07-05,3535,7256,1138,2664,3322,521,940
2024-07-08,3535,7191,1682,1748,2822,625,134
2024-07-09,3535,6476,1481,2193,2291,578,47
2024-07-10,3535,6882,925,519,2377,7,93
2024-07-11,3535,7524,961,319,2337,170,130
2024-07-12,3535,8547,2945,1917,2551,515,729
2024-07-15,3535,8650,2543,2440,2281,484,644
2024-07-16,3535,9120,1388,916,2303,294,343
2024-07-17,3535,9384,904,634,2003,382,86
2024-07-18,3535,8031,1041,2394,1931,349,348
2024-07-19,3535,8115,823,726,1960,148,178
2024-07-22,3535,8198,555,454,1881,207,128
2024-07-23,3535,8272,447,373,1971,74,164
2024-07-26,3535,8042,674,804,2073,191,293
2024-07-29,3535,8050,863,855,2135,111,175
2024-07-30,3535,8165,910,795,2241,83,190
2024-07-31,3535,8429,1705,1437,2337,317,413
2024-08-01,3535,8458,2627,2598,2598,161,422
2024-08-02,3535,8051,818,1225,2640,193,235
2024-08-05,3535,7263,602,1380,1965,589,59
2024-08-06,3535,6867,843,1239,1698,329,62
2024-08-07,3535,6653,307,516,2212,21,535
2024-08-08,3535,7219,1499,933,2945,156,891
2024-08-09,3535,7353,1026,892,3557,4,616
2024-08-12,3535,7012,1591,1932,3488,317,248
2024-08-13,3535,6935,1050,1127,2577,929,18
2024-08-14,3535,7134,1009,809,2506,139,118
2024-08-15,3535,6566,594,1162,2564,156,314
2024-08-16,3535,7041,1361,886,2282,378,96
2024-08-19,3535,8645,3325,1721,2649,25,392
2024-08-20,3535,8547,2520,2617,3340,259,950
2024-08-21,3535,9473,2985,2058,2644,578,72
2024-08-22,3535,9626,1333,1180,2412,289,107
2024-08-23,3535,9055,979,1549,2380,196,165
2024-08-26,3535,9223,1101,933,1983,155,46
2024-08-27,3535,11107,3410,1526,2116,47,180
2024-08-28,3535,11449,1510,1168,1994,87,48
2024-08-29,3535,11433,678,694,1983,73,63
2024-08-30,3535,10312,992,2112,1961,248,226
2024-09-02,3535,9653,391,1050,1939,62,41
2024-09-03,3535,9869,693,475,2111,20,194
2024-09-04,3535,9201,325,990,1946,241,76
2024-09-05,3535,8960,488,729,2027,37,118
2024-09-06,3535,8698,328,590,2110,260,343
2024-09-09,3535,8611,185,272,2054,260,204
2024-09-10,3535,7629,1234,2209,2796,288,1030
2024-09-11,3535,7349,255,535,2166,803,173
2024-09-12,3535,7405,228,165,2121,137,92
2024-09-13,3535,7617,378,166,2136,101,117
2024-09-16,3535,7580,172,209,2178,75,117
2024-09-18,3535,7525,148,203,2058,201,81
2024-09-19,3535,7533,136,127,1874,241,58
2024-09-20,3535,7898,717,347,1776,223,125
2024-09-23,3535,7829,271,338,1738,97,59
2024-09-24,3535,7725,321,422,1794,105,161
2024-09-25,3535,7738,204,191,1714,70,40
2024-09-26,3535,7896,599,441,1724,81,91
2024-09-27,3535,7420,340,816,1661,89,26
2024-09-30,3535,7396,57,81,1695,49,83
2024-10-01,3535,7316,76,156,1655,78,38
2024-10-04,3535,7077,185,421,1855,122,322
2024-10-07,3535,7078,136,132,1844,176,165
2024-10-08,3535,7069,73,79,1805,83,44
2024-10-09,3535,6979,109,197,1774,95,64
2024-10-11,3535,6825,178,322,1652,247,125
2024-10-14,3535,6693,59,188,1624,84,57
2024-10-15,3535,6731,149,104,1578,71,25
2024-10-16,3535,6625,64,170,1547,68,37
2024-10-17,3535,6908,407,120,1651,29,133
2024-10-18,3535,6937,177,148,1621,48,18
2024-10-21,3535,7184,611,361,1829,15,223
2024-10-22,3535,8394,2204,994,2299,128,598
2024-10-23,3535,8442,1600,1552,2642,67,410
2024-10-24,3535,8071,742,1112,2662,132,152
2024-10-25,3535,8034,211,248,2610,107,55
2024-10-28,3535,7710,154,478,2407,269,66
2024-10-29,3535,7722,207,195,2276,212,82
2024-10-30,3535,7603,130,249,2275,91,90
2024-11-01,3535,7511,93,184,2268,168,161
2024-11-04,3535,7567,132,76,2118,193,43
2024-11-05,3535,7475,185,277,2099,115,99
2024-11-06,3535,7494,160,141,2058,70,29
2024-11-07,3535,7700,496,289,2091,30,63
2024-11-08,3535,7447,216,456,1989,139,49
2024-11-11,3535,7241,108,312,1953,135,99
2024-11-12,3535,7077,130,292,2038,94,179
2024-11-13,3535,7132,95,39,2033,65,60
2024-11-14,3535,7281,275,125,1957,118,42
2024-11-15,3535,7094,111,292,1939,121,103
2024-11-18,3535,7189,290,194,1778,218,57
2024-11-19,3535,7195,84,76,1780,14,16
2024-11-20,3535,7249,103,46,1706,81,7
2024-11-21,3535,7282,83,50,1674,55,23
2024-11-22,3535,7199,71,154,1682,32,40
2024-11-25,3535,7140,51,110,1694,24,36
2024-11-26,3535,7183,76,33,1656,60,22
2024-11-27,3535,7167,123,139,1532,154,30
2024-11-28,3535,7127,47,87,1578,44,90
2024-11-29,3535,7092,21,56,1522,76,20
2024-12-02,3535,7018,41,113,1451,97,26
2024-12-03,3535,6992,86,112,1328,143,20
2024-12-04,3535,6984,35,43,1274,61,7
2024-12-05,3535,6965,105,122,1184,93,3
2024-12-06,3535,7066,223,119,1242,7,65
2024-12-09,3535,7077,92,81,1177,75,10
2024-12-10,3535,7167,473,383,1186,69,78
2024-12-11,3535,7131,120,156,1239,30,83
2024-12-12,3535,7199,190,121,1197,48,6
2024-12-13,3535,7218,128,109,1191,35,29
2024-12-16,3535,7080,56,194,1251,54,114
2024-12-17,3535,7045,36,71,1244,56,49
2024-12-18,3535,6987,18,76,1200,69,25
2024-12-19,3535,6932,17,70,1060,141,1
2024-12-20,3535,6931,41,41,1041,21,2
2024-12-23,3535,6900,113,144,1071,10,40
2024-12-24,3535,6934,95,61,1058,18,5
2024-12-25,3535,6739,112,307,1064,6,12
2024-12-26,3535,6724,78,93,1052,12,0
2024-12-27,3535,6736,87,75,1036,21,5
2024-12-30,3535,6747,31,19,953,86,3
2024-12-31,3535,6728,25,19,927,29,3
2025-01-02,3535,6780,284,232,1154,8,235
2025-01-03,3535,7152,941,569,968,232,46
2025-01-06,3535,7207,199,144,953,23,8
2025-01-07,3535,7226,73,54,949,8,4
2025-01-08,3535,7207,86,105,939,22,12
2025-01-09,3535,7233,95,68,904,47,12
2025-01-10,3535,6896,259,579,822,227,145
2025-01-13,3535,6476,79,450,768,158,104
2025-01-14,3535,6496,69,49,744,75,51
2025-01-15,3535,6465,26,47,829,23,108
2025-01-16,3535,6369,104,200,847,60,78
2025-01-17,3535,6317,79,126,887,7,47
2025-01-20,3535,6432,353,238,1146,48,307
2025-01-21,3535,6271,175,336,1078,124,56
2025-01-22,3535,6178,67,80,1012,82,16
2025-02-03,3535,6204,68,41,991,59,38
2025-02-04,3535,6269,112,47,987,37,33
2025-02-05,3535,6276,37,26,989,6,8
2025-02-06,3535,6283,33,25,997,13,21
2025-02-07,3535,6294,43,30,1001,7,11
2025-02-10,3535,6279,49,60,888,140,27
2025-02-11,3535,6243,23,59,896,22,30
2025-02-12,3535,6264,75,54,893,17,14
2025-02-13,3535,6252,44,56,897,7,11
2025-02-14,3535,6289,41,4,898,5,6
2025-02-17,3535,6334,153,104,905,79,86
2025-02-18,3535,6333,47,42,893,14,2
2025-02-19,3535,6557,415,191,974,28,109
2025-02-20,3535,6601,304,260,974,22,22
2025-02-21,3535,6578,81,94,951,32,9
2025-02-24,3535,6575,46,49,919,34,2
2025-02-25,3535,6602,78,50,817,108,6
2025-02-26,3535,6598,21,25,801,16,0
2025-02-27,3535,6544,38,92,754,54,7
2025-03-03,3535,6531,95,47,757,22,25
2025-03-04,3535,6530,59,60,735,43,21
2025-03-05,3535,6414,35,151,765,16,46
2025-03-06,3535,6462,62,12,736,37,8
2025-03-07,3535,6466,36,32,719,23,6
2025-03-10,3535,6428,12,50,673,61,15
2025-03-11,3535,6357,23,91,594,89,10
2025-03-12,3535,6323,26,55,522,76,4
2025-03-13,3535,6314,42,50,482,45,5
2025-03-14,3535,6293,9,28,462,42,22
2025-03-17,3535,6274,18,32,377,79,1
2025-03-18,3535,6291,27,8,351,27,1
2025-03-19,3535,6287,33,27,201,151,1
2025-03-20,3535,6359,94,22,172,28,0
2025-03-21,3535,6400,56,14,0,170,0
2025-03-24,3535,6411,134,121,0,0,0
2025-03-25,3535,6324,124,211,0,0,0
2025-03-26,3535,6344,33,13,0,0,0
2025-03-27,3535,6060,40,323,18,0,18
2025-03-28,3535,5573,45,528,19,3,4
2025-03-31,3535,4672,98,954,64,7,52
2025-04-01,3535,4552,31,148,49,38,23
2025-04-02,3535,4540,62,70,80,1,32
2025-04-07,3535,4463,9,29,80,0,0
2025-04-08,3535,4258,65,175,70,10,0
2025-04-09,3535,4091,56,155,59,11,0
2025-04-10,3535,3737,117,361,36,39,16
2025-04-11,3535,3533,28,205,28,12,4
2025-04-14,3535,3447,42,121,48,0,20
2025-04-15,3535,3373,67,139,47,9,8
2025-04-16,3535,3343,48,42,54,3,10
2025-04-17,3535,3315,7,33,62,7,15
2025-04-18,3535,3307,6,14,62,6,6
2025-04-21,3535,3245,20,82,72,9,19
2025-04-22,3535,3425,221,41,95,3,26
2025-04-23,3535,3507,309,227,124,26,55
2025-04-24,3535,3637,273,139,95,42,13
2025-04-25,3535,3615,80,99,134,3,42
2025-04-28,3535,3600,70,84,131,8,5
2025-04-29,3535,3597,275,275,179,43,91
2025-04-30,3535,3543,261,314,129,55,5
2025-05-02,3535,3688,184,38,133,14,18
2025-05-05,3535,3628,65,125,111,37,15
2025-05-06,3535,3604,64,88,114,5,8
2025-05-07,3535,3639,56,21,113,4,3
2025-05-08,3535,3685,166,118,117,9,13
2025-05-09,3535,3622,43,106,119,1,3
2025-05-12,3535,3601,84,105,123,2,6
2025-05-13,3535,3586,77,92,139,0,16
2025-05-14,3535,3545,67,108,140,0,1
2025-05-15,3535,3578,45,12,143,1,4
2025-05-16,3535,3604,66,38,151,3,11
2025-05-19,3535,3588,47,60,137,17,3
2025-05-20,3535,3574,37,48,107,31,1
2025-05-21,3535,3594,51,31,108,1,2
2025-05-22,3535,3607,18,3,113,8,13
2025-05-23,3535,3625,61,43,145,0,32
2025-05-26,3535,3625,49,49,158,0,13
2025-05-27,3535,3676,62,11,155,16,13
2025-05-28,3535,3639,32,69,123,38,6
2025-05-29,3535,3640,16,15,117,7,1
2025-06-02,3535,3612,4,31,116,5,4
2025-06-03,3535,3578,11,45,107,11,2
2025-06-04,3535,3578,35,35,118,6,17
2025-06-05,3535,3765,411,224,223,5,110
2025-06-06,3535,4978,1636,423,377,6,160
2025-06-09,3535,5193,1693,1478,809,107,539
2025-06-10,3535,4819,1296,1670,814,277,282
2025-06-11,3535,4477,406,748,661,363,210
2025-06-12,3535,4477,325,325,601,90,31
2025-06-13,3535,4554,310,229,660,42,106
2025-06-16,3535,4959,650,245,678,22,40
2025-06-17,3535,4834,204,327,680,53,55
2025-06-18,3535,4884,213,163,666,20,7
2025-06-19,3535,4744,127,267,597,80,11
2025-06-20,3535,4872,500,369,675,11,89
2025-06-23,3535,5566,1208,514,673,91,89
2025-06-24,3535,5875,857,548,607,77,11
2025-06-25,3535,5917,268,226,631,12,36
2025-06-26,3535,6144,393,166,679,5,54
2025-06-27,3535,6296,1007,853,1068,51,440
2025-06-30,3535,7050,2242,1487,2396,64,1392
2025-07-01,3535,8162,2586,1474,1786,674,64
2025-07-02,3535,7325,669,1506,1737,188,139
2025-07-03,3535,7431,583,466,1777,81,121
2025-07-04,3535,7651,1066,846,1858,183,264
2025-07-07,3535,7876,962,736,1928,91,213
2025-07-08,3535,7667,265,472,2054,67,193
2025-07-09,3535,7787,607,487,2098,35,80
