date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-04-23,8112,7982,344,157,251,14,35
2024-04-24,8112,8199,1194,976,299,13,62
2024-04-25,8112,8153,347,393,284,16,1
2024-04-26,8112,8039,441,505,314,26,56
2024-04-29,8112,8073,1116,1082,294,85,65
2024-04-30,8112,8451,1119,734,318,8,33
2024-05-02,8112,9091,1479,839,452,8,143
2024-05-03,8112,8456,1335,1900,443,35,26
2024-05-06,8112,8763,1515,1208,494,26,77
2024-05-07,8112,8943,1290,1110,487,47,40
2024-05-08,8112,8800,1059,1187,569,69,151
2024-05-09,8112,7780,1765,2784,2177,354,1967
2024-05-10,8112,10609,4022,1179,113,2064,0
2024-05-13,8112,11281,1785,1102,267,17,171
2024-05-14,8112,12068,1664,852,239,119,92
2024-05-15,8112,12377,2465,2154,253,54,69
2024-05-16,8112,12540,1516,1353,258,19,24
2024-05-17,8112,12690,952,802,257,14,14
2024-05-20,8112,12389,398,698,295,4,42
2024-05-21,8112,12426,515,474,312,16,33
2024-05-22,8112,12164,605,867,268,65,21
2024-05-23,8112,11735,716,1145,256,21,9
2024-05-24,8112,11689,548,572,237,26,7
2024-05-27,8112,11891,719,517,208,33,4
2024-05-28,8112,11806,561,646,199,11,2
2024-05-29,8112,12009,987,782,202,3,6
2024-05-30,8112,12628,1150,531,192,20,10
2024-05-31,8112,11808,462,1282,195,3,6
2024-06-03,8112,10829,392,1371,97,5,3
2024-06-04,8112,10321,377,885,84,2,7
2024-06-05,8112,10280,537,578,73,14,3
2024-06-06,8112,9700,1064,1636,107,4,38
2024-06-07,8112,9562,697,814,97,11,1
2024-06-11,8112,9332,537,767,114,13,30
2024-06-12,8112,9097,392,619,106,22,14
2024-06-13,8112,9272,560,384,90,16,5
2024-06-14,8112,8991,168,448,77,14,1
2024-06-17,8112,8965,350,375,74,3,0
2024-06-18,8112,8740,307,532,73,2,1
2024-06-19,8112,8411,607,930,60,4,1
2024-06-20,8112,8234,212,388,30,31,1
2024-06-21,8112,8318,323,180,19,14,3
2024-06-24,8112,7643,496,1169,0,19,0
2024-06-25,8112,7307,221,556,0,0,0
2024-06-26,8112,7733,578,150,0,0,0
2024-06-27,8112,7568,393,557,0,0,0
2024-06-28,8112,7144,441,814,333,0,333
2024-07-01,8112,7187,246,203,272,78,17
2024-07-02,8112,8278,1331,226,245,34,7
2024-07-03,8112,8386,415,304,267,5,27
2024-07-04,8112,8360,268,294,276,2,11
2024-07-05,8112,8659,823,513,179,105,8
2024-07-08,8112,8574,323,408,169,11,7
2024-07-09,8112,8421,353,506,176,2,18
2024-07-10,8112,8502,254,157,177,1,4
2024-07-11,8112,8382,110,212,171,3,2
2024-07-12,8112,8307,86,161,151,22,3
2024-07-15,8112,8384,221,139,152,0,1
2024-07-16,8112,8869,772,285,171,2,26
2024-07-17,8112,8444,277,698,178,2,9
2024-07-18,8112,8338,126,232,218,9,49
2024-07-19,8112,8409,152,81,203,16,1
2024-07-22,8112,8372,206,232,179,12,8
2024-07-23,8112,8576,337,132,131,42,1
2024-07-26,8112,8567,122,131,159,3,31
2024-07-29,8112,8791,312,82,184,5,30
2024-07-30,8112,8725,168,229,528,36,380
2024-07-31,8112,8962,335,97,638,41,161
2024-08-01,8112,8628,100,434,698,60,120
2024-08-02,8112,8549,100,179,721,37,60
2024-08-05,8112,8385,493,640,466,308,53
2024-08-06,8112,8043,236,573,394,132,62
2024-08-07,8112,8069,217,191,292,119,17
2024-08-08,8112,8228,253,87,303,14,25
2024-08-09,8112,8274,136,88,318,3,18
2024-08-12,8112,8117,23,180,320,20,22
2024-08-13,8112,8163,114,62,312,11,3
2024-08-14,8112,7880,95,375,299,18,5
2024-08-15,8112,8020,217,72,292,10,3
2024-08-16,8112,7986,61,95,275,22,5
2024-08-19,8112,8056,162,84,410,3,138
2024-08-20,8112,8034,50,66,407,5,2
2024-08-21,8112,8138,138,34,282,1,11
2024-08-22,8112,8125,33,46,301,2,21
2024-08-23,8112,8163,89,51,273,35,7
2024-08-26,8112,8092,11,82,301,1,29
2024-08-27,8112,8096,32,25,283,18,0
2024-08-28,8112,8115,72,52,276,7,0
2024-08-29,8112,8093,20,42,196,112,32
2024-08-30,8112,8247,330,176,293,13,110
2024-09-02,8112,8175,57,129,291,2,0
2024-09-03,8112,8167,23,28,266,26,1
2024-09-04,8112,7998,93,262,172,114,20
2024-09-05,8112,7912,45,131,192,8,28
2024-09-06,8112,7936,159,131,195,5,8
2024-09-09,8112,7601,26,361,203,22,30
2024-09-10,8112,7572,145,170,224,5,26
2024-09-11,8112,7555,47,64,243,11,30
2024-09-12,8112,7638,142,52,211,34,2
2024-09-13,8112,7595,58,96,208,5,2
2024-09-16,8112,7575,85,104,197,15,4
2024-09-18,8112,7518,113,170,261,13,77
2024-09-19,8112,7509,51,60,284,5,28
2024-09-20,8112,7509,106,104,135,149,0
2024-09-23,8112,7542,94,61,126,13,4
2024-09-24,8112,7526,34,49,111,15,0
2024-09-25,8112,7540,103,88,113,1,3
2024-09-26,8112,7635,224,128,112,2,1
2024-09-27,8112,7573,50,88,112,0,0
2024-09-30,8112,7541,69,80,110,3,1
2024-10-01,8112,7536,46,51,119,6,25
2024-10-04,8112,7572,85,46,106,14,1
2024-10-07,8112,7681,195,86,107,0,1
2024-10-08,8112,8170,642,150,119,15,27
2024-10-09,8112,8093,272,343,102,17,0
2024-10-11,8112,8087,195,201,107,0,5
2024-10-14,8112,8089,168,166,249,15,157
2024-10-15,8112,8001,80,167,377,22,150
2024-10-16,8112,7913,28,115,377,0,0
2024-10-17,8112,7979,166,100,376,1,0
2024-10-18,8112,7914,49,113,375,2,1
2024-10-21,8112,7829,17,102,380,0,5
2024-10-22,8112,7764,28,93,379,1,0
2024-10-23,8112,7715,34,82,377,2,0
2024-10-24,8112,7698,56,73,376,2,1
2024-10-25,8112,7675,21,44,376,1,1
2024-10-28,8112,7618,17,68,379,1,4
2024-10-29,8112,7602,23,38,379,1,1
2024-10-30,8112,7581,11,32,379,2,2
2024-11-01,8112,7559,29,51,390,5,16
2024-11-04,8112,7522,16,22,470,1,81
2024-11-05,8112,7651,144,15,490,0,20
2024-11-06,8112,7650,43,44,526,3,39
2024-11-07,8112,7663,161,143,536,45,55
2024-11-08,8112,7657,90,89,535,3,2
2024-11-11,8112,7592,75,140,414,150,29
2024-11-12,8112,7579,47,59,423,3,12
2024-11-13,8112,7783,221,17,522,0,99
2024-11-14,8112,7781,44,46,528,11,17
2024-11-15,8112,7685,8,62,596,2,70
2024-11-18,8112,7718,44,8,615,1,20
2024-11-19,8112,7704,12,26,616,0,1
2024-11-20,8112,7733,38,9,616,0,0
2024-11-21,8112,7666,25,91,826,3,213
2024-11-22,8112,7631,16,50,926,0,100
2024-11-25,8112,7660,59,30,927,0,1
2024-11-26,8112,7645,9,22,926,1,0
2024-11-27,8112,7609,14,50,925,1,0
2024-11-28,8112,7645,100,64,920,12,7
2024-11-29,8112,7687,162,120,942,6,28
2024-12-02,8112,7635,59,110,1636,12,706
2024-12-03,8112,7866,282,51,919,726,9
2024-12-04,8112,7940,132,58,934,1,16
2024-12-05,8112,7950,58,48,932,2,0
2024-12-06,8112,7805,51,195,1037,3,108
2024-12-09,8112,7719,82,168,1104,2,74
2024-12-10,8112,7857,271,123,910,267,84
2024-12-11,8112,8005,180,32,587,350,28
2024-12-12,8112,8087,105,22,587,18,18
2024-12-13,8112,8233,217,50,563,28,7
2024-12-16,8112,8210,45,66,515,58,10
2024-12-17,8112,8193,49,63,517,4,6
2024-12-18,8112,8191,51,44,486,33,2
2024-12-19,8112,8172,35,54,468,18,2
2024-12-20,8112,8153,41,60,459,2,0
2024-12-23,8112,8130,32,55,452,1,1
2024-12-24,8112,8170,105,64,444,7,3
2024-12-25,8112,8152,61,79,463,4,23
2024-12-26,8112,8092,97,157,443,21,1
2024-12-27,8112,8150,74,15,440,3,0
2024-12-30,8112,8086,17,61,470,0,30
2024-12-31,8112,7955,18,145,469,0,1
2025-01-02,8112,7760,73,268,506,0,37
2025-01-03,8112,7743,25,42,274,232,0
2025-01-06,8112,7694,64,112,383,3,140
2025-01-07,8112,7721,57,30,263,132,12
2025-01-08,8112,7833,211,98,259,9,35
2025-01-09,8112,7813,99,119,226,29,0
2025-01-10,8112,7781,78,94,166,123,63
2025-01-13,8112,7544,81,314,195,3,32
2025-01-14,8112,7487,72,103,211,8,24
2025-01-15,8112,7417,65,116,226,5,20
2025-01-16,8112,7463,78,31,227,1,2
2025-01-17,8112,7305,17,168,236,2,11
2025-01-20,8112,7300,30,34,228,65,57
2025-01-21,8112,7269,7,38,311,57,141
2025-01-22,8112,7174,19,94,306,5,0
2025-02-03,8112,7122,17,68,312,0,6
2025-02-04,8112,7115,21,26,322,5,15
2025-02-05,8112,7097,33,51,321,2,1
2025-02-06,8112,7037,10,70,457,0,136
2025-02-07,8112,7044,23,15,480,17,40
2025-02-10,8112,7105,86,24,312,168,0
2025-02-11,8112,7012,21,110,332,0,20
2025-02-12,8112,7004,12,20,333,1,9
2025-02-13,8112,7059,87,32,399,0,67
2025-02-14,8112,7068,31,21,390,9,0
2025-02-17,8112,7069,153,151,432,0,42
2025-02-18,8112,7370,365,64,448,2,18
2025-02-19,8112,7234,153,289,428,50,44
2025-02-20,8112,7272,151,113,404,15,5
2025-02-21,8112,7153,50,169,407,0,7
2025-02-24,8112,7156,37,34,391,0,1
2025-02-25,8112,7153,63,66,351,18,1
2025-02-26,8112,7224,146,69,423,1,82
2025-02-27,8112,7253,125,96,404,0,0
2025-03-03,8112,7202,22,70,399,0,2
2025-03-04,8112,7232,72,42,396,0,2
2025-03-05,8112,7255,36,13,537,0,143
2025-03-06,8112,7263,72,62,656,1,120
2025-03-07,8112,7292,55,26,642,115,103
2025-03-10,8112,7264,21,45,596,50,4
2025-03-11,8112,7245,25,44,442,177,23
2025-03-12,8112,7288,71,27,301,26,1
2025-03-13,8112,7338,90,39,246,56,1
2025-03-14,8112,7511,208,35,69,18,8
2025-03-17,8112,7536,37,12,24,46,1
2025-03-18,8112,7432,20,124,21,3,0
2025-03-19,8112,7461,63,33,18,5,2
2025-03-20,8112,7446,28,38,11,7,0
2025-03-21,8112,7450,27,20,0,11,0
2025-03-24,8112,7446,39,43,0,0,0
2025-03-25,8112,7450,19,13,0,0,0
2025-03-26,8112,7415,6,41,0,0,0
2025-03-27,8112,7403,6,15,9,0,9
2025-03-28,8112,7415,65,50,14,0,5
2025-03-31,8112,7039,144,518,28,0,14
2025-04-01,8112,7067,43,14,32,2,6
2025-04-02,8112,7011,37,90,38,2,8
2025-04-07,8112,6736,2,88,36,2,0
2025-04-08,8112,5535,348,1439,26,10,0
2025-04-09,8112,4959,88,650,33,8,15
2025-04-10,8112,4926,16,21,29,4,0
2025-04-11,8112,4823,88,178,22,12,5
2025-04-14,8112,4753,44,113,27,1,6
2025-04-15,8112,4739,35,49,35,0,8
2025-04-16,8112,4777,60,22,29,6,0
2025-04-17,8112,4689,28,16,28,1,0
2025-04-18,8112,4684,23,28,49,0,21
2025-04-21,8112,4694,17,7,39,12,2
2025-04-22,8112,4688,21,27,41,0,2
2025-04-23,8112,4667,6,26,22,22,3
2025-04-24,8112,4706,53,9,22,1,1
2025-04-25,8112,4639,45,10,24,1,3
2025-04-28,8112,4662,49,25,29,0,5
2025-04-29,8112,4755,142,48,34,0,5
2025-04-30,8112,4754,28,23,21,13,0
2025-05-02,8112,4744,12,22,16,5,0
2025-05-05,8112,4759,33,18,10,6,0
2025-05-06,8112,4804,57,12,10,0,0
2025-05-07,8112,4889,100,15,422,0,412
2025-05-08,8112,4888,19,18,423,0,1
2025-05-09,8112,4893,6,1,440,0,17
2025-05-12,8112,4948,90,35,513,1,74
2025-05-13,8112,5036,133,45,349,1,36
2025-05-14,8112,4903,52,185,388,0,39
2025-05-15,8112,4741,21,183,396,1,113
2025-05-16,8112,4707,105,29,362,22,97
2025-05-19,8112,4788,104,21,255,167,60
2025-05-20,8112,4790,16,13,261,0,6
2025-05-21,8112,4696,7,100,284,12,35
2025-05-22,8112,4752,79,22,284,0,0
2025-05-23,8112,4780,30,1,273,11,0
2025-05-26,8112,4815,62,27,271,2,0
2025-05-27,8112,4887,89,17,572,3,305
2025-05-28,8112,4905,49,28,773,99,300
2025-05-29,8112,4878,13,40,551,13,6
2025-06-02,8112,4833,24,54,507,16,22
2025-06-03,8112,4865,43,8,282,48,0
2025-06-04,8112,4874,34,23,165,13,2
2025-06-05,8112,4866,22,29,175,0,17
2025-06-06,8112,4849,33,50,126,4,0
2025-06-09,8112,4866,49,32,608,0,482
2025-06-10,8112,4883,37,20,532,77,1
2025-06-11,8112,4869,53,67,158,12,0
2025-06-12,8112,4820,10,56,120,0,0
2025-06-13,8112,4866,115,68,99,47,26
2025-06-16,8112,4862,11,14,98,2,1
2025-06-17,8112,4805,21,78,46,26,0
2025-06-18,8112,4844,51,12,43,6,3
2025-06-19,8112,4866,56,28,2,41,0
2025-06-20,8112,4989,169,46,0,0,0
2025-06-23,8112,5014,34,9,0,0,0
2025-06-24,8112,5169,240,82,0,0,0
2025-06-25,8112,5074,97,192,294,0,294
2025-06-26,8112,5609,613,77,54,271,31
2025-06-27,8112,5675,213,147,62,15,23
2025-06-30,8112,5826,211,59,73,17,28
2025-07-01,8112,6149,468,44,78,11,17
2025-07-02,8112,6159,51,41,74,9,5
2025-07-03,8112,6030,29,133,63,15,4
2025-07-04,8112,6093,92,29,83,0,20
2025-07-07,8112,6184,142,46,90,13,20
2025-07-08,8112,6166,66,82,84,21,15
2025-07-09,8112,6153,75,20,80,15,11
2025-07-10,8112,6208,83,28,78,8,6
2025-07-11,8112,6220,43,31,81,5,8
2025-07-14,8112,6203,74,10,92,1,12
2025-07-15,8112,6303,114,10,96,3,7
2025-07-16,8112,6342,84,44,73,25,2
2025-07-17,8112,6379,78,35,74,0,1
2025-07-18,8112,6376,33,33,76,0,2
2025-07-21,8112,6318,12,10,168,2,94
2025-07-22,8112,6366,74,26,84,97,13
2025-07-23,8112,5954,38,135,322,3,241
2025-07-24,8112,5949,63,68,374,2,54
2025-07-25,8112,5935,20,32,393,1,20
2025-07-28,8112,5852,14,67,444,1,52
2025-07-29,8112,5885,67,34,450,15,21
2025-07-30,8112,5892,33,26,441,10,1
2025-07-31,8112,5950,87,29,321,122,2
2025-08-01,8112,5962,28,11,308,23,10
2025-08-04,8112,5970,14,6,237,96,25
2025-08-05,8112,5925,35,77,388,1,152
2025-08-06,8112,5914,26,32,420,1,33
2025-08-07,8112,5911,101,103,468,3,51
2025-08-08,8112,5943,74,37,444,31,7
2025-08-11,8112,5306,88,15,219,289,64
2025-08-12,8112,5255,137,186,95,132,8
2025-08-13,8112,5239,139,109,106,1,12
2025-08-14,8112,5158,20,101,206,3,103
2025-08-15,8112,5149,12,21,206,0,0
2025-08-18,8112,5182,210,177,193,46,33
2025-08-19,8112,5171,52,59,166,27,0
2025-08-20,8112,5233,87,24,150,29,13
2025-08-21,8112,5245,53,41,156,0,6
2025-08-22,8112,5230,33,46,163,5,12
2025-08-25,8112,5172,18,75,163,1,2
2025-08-26,8112,5180,38,30,171,2,10
2025-08-27,8112,5141,83,117,171,0,0
2025-08-28,8112,5208,141,74,185,0,14
2025-08-29,8112,5292,172,83,191,2,8
2025-09-01,8112,5244,34,82,132,59,0
2025-09-02,8112,5236,44,48,119,13,0
2025-09-03,8112,5245,19,8,367,0,248
2025-09-04,8112,5221,20,39,599,0,233
2025-09-05,8112,5222,26,24,628,0,29
2025-09-08,8112,5263,74,32,207,18,0
2025-09-09,8112,5281,41,23,206,1,0
2025-09-10,8112,5179,12,114,198,10,3
2025-09-11,8112,5206,64,36,104,39,1
