date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-07-01,3213,1173,63,49,0,0,0
2024-07-02,3213,1127,48,93,0,0,0
2024-07-03,3213,1143,79,63,0,0,0
2024-07-04,3213,1147,30,26,0,0,0
2024-07-05,3213,1093,44,97,0,0,0
2024-07-08,3213,1080,72,85,0,0,0
2024-07-09,3213,1099,39,20,0,0,0
2024-07-10,3213,1114,39,16,1,1,0
2024-07-11,3213,1117,18,15,1,0,0
2024-07-12,3213,1131,26,12,1,0,0
2024-07-15,3213,1130,28,29,1,0,0
2024-07-16,3213,1110,22,42,1,0,0
2024-07-17,3213,1102,8,15,1,0,0
2024-07-18,3213,1075,10,37,0,0,1
2024-07-19,3213,1080,31,26,2,2,0
2024-07-22,3213,1058,11,31,0,0,2
2024-07-23,3213,1045,3,16,0,0,0
2024-07-26,3213,1042,4,7,0,0,0
2024-07-29,3213,1049,35,23,0,0,0
2024-07-30,3213,1047,13,6,0,0,0
2024-07-31,3213,1074,28,0,0,0,0
2024-08-01,3213,1052,8,29,0,0,0
2024-08-02,3213,1041,7,18,0,0,0
2024-08-05,3213,1007,28,62,0,0,0
2024-08-06,3213,980,44,70,1,1,0
2024-08-07,3213,1014,56,22,1,0,0
2024-08-08,3213,993,45,66,0,0,1
2024-08-09,3213,987,31,37,0,0,0
2024-08-12,3213,961,15,41,0,0,0
2024-08-13,3213,951,15,25,0,0,0
2024-08-14,3213,942,12,21,0,0,0
2024-08-15,3213,921,6,27,0,0,0
2024-08-16,3213,941,26,6,0,0,0
2024-08-19,3213,926,4,19,0,0,0
2024-08-20,3213,915,4,13,0,0,0
2024-08-21,3213,909,4,10,0,0,0
2024-08-22,3213,905,6,10,0,0,0
2024-08-23,3213,892,11,24,0,0,0
2024-08-26,3213,891,13,14,0,0,0
2024-08-27,3213,896,10,5,0,0,0
2024-08-28,3213,889,0,7,0,0,0
2024-08-29,3213,893,12,8,0,0,0
2024-08-30,3213,1010,150,33,0,0,0
2024-09-02,3213,1168,328,170,0,0,0
2024-09-03,3213,1139,87,116,0,0,0
2024-09-04,3213,1159,118,98,4,4,0
2024-09-05,3213,1395,298,62,2,2,4
2024-09-06,3213,1400,81,76,1,0,1
2024-09-09,3213,1392,32,39,0,0,1
2024-09-10,3213,1372,79,99,0,0,0
2024-09-11,3213,1408,44,8,0,0,0
2024-09-12,3213,1454,99,53,0,0,0
2024-09-13,3213,1418,11,47,0,0,0
2024-09-16,3213,1447,81,52,0,0,0
2024-09-18,3213,1457,78,68,0,0,0
2024-09-19,3213,1548,111,20,0,0,0
2024-09-20,3213,1869,741,420,0,0,0
2024-09-23,3213,1839,246,276,0,0,0
2024-09-24,3213,2059,447,227,1,1,0
2024-09-25,3213,2123,128,64,1,0,0
2024-09-26,3213,2074,174,223,0,0,1
2024-09-27,3213,2031,421,462,1,1,0
2024-09-30,3213,2018,52,65,1,0,0
2024-10-01,3213,1999,30,49,1,0,0
2024-10-04,3213,2032,211,178,0,0,1
2024-10-07,3213,2062,153,123,1,1,0
2024-10-08,3213,1934,151,279,4,3,0
2024-10-09,3213,1932,48,50,4,0,0
2024-10-11,3213,1853,38,117,7,6,3
2024-10-14,3213,1842,19,30,7,0,0
2024-10-15,3213,1877,45,10,6,0,1
2024-10-16,3213,1886,26,17,6,0,0
2024-10-17,3213,1887,24,23,6,0,0
2024-10-18,3213,1860,18,45,7,1,0
2024-10-21,3213,1802,5,63,7,1,1
2024-10-22,3213,1797,3,6,7,0,0
2024-10-23,3213,1803,6,0,7,0,0
2024-10-24,3213,1787,6,22,8,1,0
2024-10-25,3213,1785,4,6,8,0,0
2024-10-28,3213,1791,13,7,8,0,0
2024-10-29,3213,1769,7,29,11,3,0
2024-10-30,3213,1739,6,36,11,0,0
2024-11-01,3213,1728,2,13,10,0,1
2024-11-04,3213,1718,3,4,15,10,5
2024-11-05,3213,1711,6,13,24,10,1
2024-11-06,3213,1731,32,12,47,23,0
2024-11-07,3213,1435,43,339,2,0,45
2024-11-08,3213,1471,95,59,13,11,0
2024-11-11,3213,1478,39,30,13,0,0
2024-11-12,3213,1455,5,17,13,0,0
2024-11-13,3213,1439,1,11,9,0,4
2024-11-14,3213,1449,31,21,12,3,0
2024-11-15,3213,1438,11,22,12,0,0
2024-11-18,3213,1413,6,31,10,4,6
2024-11-19,3213,1413,3,3,18,10,2
2024-11-20,3213,1415,4,2,18,0,0
2024-11-21,3213,1413,18,20,18,0,0
2024-11-22,3213,1405,18,26,18,0,0
2024-11-25,3213,1404,6,4,18,0,0
2024-11-26,3213,1406,6,4,18,0,0
2024-11-27,3213,1402,7,11,19,1,0
2024-11-28,3213,1388,15,29,25,6,0
2024-11-29,3213,1384,2,6,24,0,1
2024-12-02,3213,1354,23,53,24,0,0
2024-12-03,3213,1333,14,35,24,0,0
2024-12-04,3213,1328,5,10,29,5,0
