date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-11,6446,5384,918,305,301,16,7
2024-06-12,6446,5401,374,357,327,5,31
2024-06-13,6446,5402,208,187,321,7,4
2024-06-14,6446,5419,335,316,317,6,2
2024-06-17,6446,5628,341,132,318,14,15
2024-06-18,6446,5786,342,180,321,2,5
2024-06-19,6446,5763,194,214,314,10,3
2024-06-20,6446,5775,103,91,292,27,5
2024-06-21,6446,6031,407,151,278,17,3
2024-06-24,6446,5929,252,354,294,1,17
2024-06-25,6446,6088,234,75,292,3,2
2024-06-26,6446,6741,1000,347,427,12,147
2024-06-27,6446,6784,692,649,412,22,7
2024-06-28,6446,6968,516,330,409,25,22
2024-07-01,6446,7165,746,546,452,15,58
2024-07-02,6446,7150,351,366,452,37,37
2024-07-03,6446,7049,217,285,454,4,6
2024-07-04,6446,6336,627,1335,368,97,11
2024-07-05,6446,6538,458,246,393,6,31
2024-07-08,6446,6277,591,852,391,13,6
2024-07-09,6446,6108,118,287,396,9,19
2024-07-10,6446,6025,197,280,403,8,15
2024-07-11,6446,5978,154,200,409,4,10
2024-07-12,6446,5993,320,302,418,7,16
2024-07-15,6446,6227,573,333,443,6,31
2024-07-16,6446,6203,202,226,448,9,14
2024-07-17,6446,6376,701,510,522,5,79
2024-07-18,6446,6355,372,393,536,16,30
2024-07-19,6446,5995,210,552,562,15,42
2024-07-22,6446,5903,361,451,485,84,7
2024-07-23,6446,5986,322,239,569,0,84
2024-07-26,6446,5836,191,341,553,29,13
2024-07-29,6446,5483,191,544,519,70,36
2024-07-30,6446,5592,329,220,554,31,66
2024-07-31,6446,5664,190,117,573,8,27
2024-08-01,6446,5998,575,241,642,18,87
2024-08-02,6446,5810,423,611,617,90,65
2024-08-05,6446,5380,430,856,603,76,63
2024-08-06,6446,5586,446,238,598,45,40
2024-08-07,6446,5868,497,214,683,12,104
2024-08-08,6446,6020,376,224,686,17,20
2024-08-09,6446,5997,276,295,719,27,60
2024-08-12,6446,6061,336,272,776,8,65
2024-08-13,6446,6212,326,173,906,13,143
2024-08-14,6446,5983,910,1124,657,286,37
2024-08-15,6446,5924,523,570,783,22,148
2024-08-16,6446,5989,579,514,769,88,74
2024-08-19,6446,5968,189,209,738,41,10
2024-08-20,6446,5939,154,170,792,6,60
2024-08-21,6446,5966,120,85,773,37,18
2024-08-22,6446,5946,75,93,769,11,7
2024-08-23,6446,5968,105,83,756,36,23
2024-08-26,6446,5923,67,106,769,14,27
2024-08-27,6446,5892,100,129,774,9,14
2024-08-28,6446,5852,293,333,732,67,25
2024-08-29,6446,5936,197,113,737,24,29
2024-08-30,6446,5977,174,133,723,30,16
2024-09-02,6446,6004,243,216,693,51,21
2024-09-03,6446,5954,59,109,696,12,15
2024-09-04,6446,5856,137,232,673,57,34
2024-09-05,6446,5791,50,112,687,12,26
2024-09-06,6446,5778,133,146,707,23,43
2024-09-09,6446,5708,144,214,690,32,15
2024-09-10,6446,5606,35,137,701,17,28
2024-09-11,6446,5593,57,69,704,6,9
2024-09-12,6446,5557,44,80,712,6,14
2024-09-13,6446,5622,116,51,690,26,4
2024-09-16,6446,5548,41,115,703,9,22
2024-09-18,6446,5476,71,143,721,19,37
2024-09-19,6446,5459,188,181,740,22,41
2024-09-20,6446,5327,125,253,752,10,24
2024-09-23,6446,5384,405,348,668,92,8
2024-09-24,6446,5369,587,601,551,135,18
2024-09-25,6446,5284,146,230,554,18,21
2024-09-26,6446,5238,176,218,600,24,70
2024-09-27,6446,5240,106,104,605,22,27
2024-09-30,6446,5403,246,80,582,35,12
2024-10-01,6446,5417,36,22,579,11,8
2024-10-04,6446,5422,71,65,581,14,16
2024-10-07,6446,5352,161,218,535,56,12
2024-10-08,6446,5282,70,133,534,26,27
2024-10-09,6446,5314,112,80,512,25,3
2024-10-11,6446,5297,20,37,515,3,6
2024-10-14,6446,5288,64,73,534,20,39
2024-10-15,6446,5253,41,75,522,15,3
2024-10-16,6446,5209,90,134,507,17,2
2024-10-17,6446,5249,147,107,517,12,22
2024-10-18,6446,5264,133,118,527,7,17
2024-10-21,6446,5224,20,60,531,1,5
2024-10-22,6446,5230,35,29,528,3,0
2024-10-23,6446,5317,123,36,526,16,14
2024-10-24,6446,5250,88,154,537,11,23
2024-10-25,6446,5296,108,61,549,1,14
2024-10-28,6446,5313,49,32,548,4,3
2024-10-29,6446,5260,53,106,533,20,5
2024-10-30,6446,5235,30,55,523,13,3
2024-11-01,6446,5176,32,41,526,5,8
2024-11-04,6446,5167,75,69,523,7,4
2024-11-05,6446,5141,47,72,526,0,3
2024-11-06,6446,5244,267,164,485,42,1
