date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-04-18,6789,4706,38,97,38,12,9
2024-04-19,6789,4434,144,413,33,17,12
2024-04-22,6789,4434,97,94,26,12,5
2024-04-23,6789,4426,24,29,32,1,7
2024-04-24,6789,4424,82,77,32,7,7
2024-04-25,6789,4399,24,48,35,1,4
2024-04-26,6789,4335,55,118,30,9,4
2024-04-29,6789,4334,39,40,31,1,2
2024-04-30,6789,4336,36,34,28,3,0
2024-05-02,6789,4317,25,44,31,0,3
2024-05-03,6789,4331,73,59,30,3,2
2024-05-06,6789,4347,58,42,32,1,3
2024-05-07,6789,4357,60,50,33,1,2
2024-05-08,6789,4325,11,42,31,3,1
2024-05-09,6789,4325,44,44,30,8,7
2024-05-10,6789,4260,51,115,26,7,3
2024-05-13,6789,4186,67,140,33,6,13
2024-05-14,6789,4141,33,75,34,4,5
2024-05-15,6789,4218,129,52,36,4,6
2024-05-16,6789,4098,59,175,40,1,5
2024-05-17,6789,4100,61,57,36,4,0
2024-05-20,6789,4048,47,57,33,4,1
2024-05-21,6789,4067,57,27,32,2,1
2024-05-22,6789,4460,570,177,42,2,12
2024-05-23,6789,4481,258,234,42,1,1
2024-05-24,6789,4549,157,89,43,2,3
2024-05-27,6789,4502,82,116,44,0,1
2024-05-28,6789,4515,136,123,43,3,2
2024-05-29,6789,4479,87,118,39,5,1
2024-05-30,6789,4498,79,53,48,4,13
2024-05-31,6789,4531,65,31,35,13,0
2024-06-03,6789,4559,164,131,39,1,5
2024-06-04,6789,4826,724,453,90,3,54
2024-06-05,6789,5016,498,308,93,11,14
2024-06-06,6789,4994,229,251,87,7,1
2024-06-07,6789,5189,353,158,89,4,6
2024-06-11,6789,5429,593,353,86,3,0
2024-06-12,6789,5492,260,197,88,5,7
2024-06-13,6789,6726,2218,984,144,10,66
2024-06-14,6789,5560,1437,2599,153,16,25
2024-06-17,6789,5786,767,541,123,29,0
2024-06-18,6789,5794,699,690,129,4,10
2024-06-19,6789,5417,553,930,106,24,1
2024-06-20,6789,5305,682,794,166,3,63
2024-06-21,6789,5477,761,589,141,29,4
2024-06-24,6789,5424,414,467,101,41,1
2024-06-25,6789,5297,135,262,71,23,4
2024-06-26,6789,5184,413,526,0,71,0
2024-06-27,6789,5224,199,159,0,0,0
2024-06-28,6789,5236,194,178,0,0,0
2024-07-01,6789,5394,395,235,0,0,0
2024-07-02,6789,5288,139,245,11,0,11
2024-07-03,6789,5361,154,81,12,3,4
2024-07-04,6789,5490,565,436,22,3,13
2024-07-05,6789,5749,813,554,52,1,31
2024-07-08,6789,5572,556,751,62,8,18
2024-07-09,6789,5729,858,683,60,9,7
2024-07-10,6789,5767,344,305,66,3,9
2024-07-11,6789,5433,510,844,69,3,6
2024-07-12,6789,5238,631,823,19,57,7
2024-07-15,6789,5023,135,350,40,4,25
2024-07-16,6789,4883,84,224,48,5,13
2024-07-17,6789,5028,309,154,32,7,2
2024-07-18,6789,4943,83,162,32,11,17
2024-07-19,6789,4876,106,167,34,17,19
2024-07-22,6789,4791,145,230,39,10,15
2024-07-23,6789,4676,43,158,51,0,12
2024-07-26,6789,4608,60,128,27,26,2
2024-07-29,6789,4551,96,153,33,1,7
2024-07-30,6789,4563,68,56,20,18,5
2024-07-31,6789,4444,46,165,29,1,10
2024-08-01,6789,4491,130,83,37,1,9
2024-08-02,6789,4720,467,235,179,21,163
2024-08-05,6789,4525,262,452,37,142,0
2024-08-06,6789,4281,142,381,13,26,2
2024-08-07,6789,4274,126,125,17,1,5
2024-08-08,6789,4322,128,78,18,2,3
2024-08-09,6789,4282,89,128,16,4,2
2024-08-12,6789,4164,37,155,19,2,5
2024-08-13,6789,4178,51,37,25,2,8
2024-08-14,6789,4122,57,113,25,2,2
2024-08-15,6789,4102,69,87,26,2,3
2024-08-16,6789,4123,82,60,26,0,0
2024-08-19,6789,4135,98,86,25,3,2
2024-08-20,6789,4159,105,81,25,0,0
2024-08-21,6789,4207,83,32,23,4,2
2024-08-22,6789,4211,46,42,22,3,2
2024-08-23,6789,4265,115,61,26,2,6
2024-08-26,6789,4354,403,314,35,1,10
2024-08-27,6789,4445,179,88,27,8,0
2024-08-28,6789,4489,175,130,24,3,0
2024-08-29,6789,4504,154,138,32,0,9
2024-08-30,6789,4542,173,135,32,2,2
2024-09-02,6789,4616,129,55,28,4,0
2024-09-03,6789,4585,57,74,24,5,1
2024-09-04,6789,4514,112,169,22,7,5
2024-09-05,6789,4498,72,86,30,0,8
2024-09-06,6789,4545,83,36,29,3,2
2024-09-09,6789,4570,69,44,30,3,4
2024-09-10,6789,4561,61,69,31,2,3
2024-09-11,6789,4545,31,46,27,7,3
2024-09-12,6789,4637,163,70,24,8,5
2024-09-13,6789,4655,61,43,25,1,2
2024-09-16,6789,4659,58,54,24,4,3
2024-09-18,6789,4712,90,37,26,1,3
2024-09-19,6789,4730,141,122,23,4,1
2024-09-20,6789,4827,209,109,19,4,0
2024-09-23,6789,4826,129,129,29,1,11
2024-09-24,6789,4891,217,52,38,6,15
2024-09-25,6789,4931,141,101,33,5,0
2024-09-26,6789,4909,50,71,32,1,0
2024-09-27,6789,4907,195,197,36,0,4
2024-09-30,6789,4884,63,83,38,2,4
2024-10-01,6789,4892,37,29,36,5,3
2024-10-04,6789,4834,70,128,40,3,7
2024-10-07,6789,4827,59,66,37,5,2
2024-10-08,6789,4846,46,27,36,1,0
2024-10-09,6789,4914,157,86,39,0,3
2024-10-11,6789,4884,25,55,39,0,0
2024-10-14,6789,4812,47,118,40,0,1
2024-10-15,6789,4799,250,258,34,11,5
2024-10-16,6789,4893,151,57,24,12,2
2024-10-17,6789,4910,96,78,23,1,0
2024-10-18,6789,4830,148,228,23,1,1
2024-10-21,6789,4793,83,120,25,1,3
2024-10-22,6789,4817,64,40,25,0,0
2024-10-23,6789,4842,52,27,23,2,0
2024-10-24,6789,4825,58,75,27,0,4
2024-10-25,6789,4809,34,50,26,1,0
2024-10-28,6789,4798,35,46,31,1,6
2024-10-29,6789,4773,62,81,22,11,2
2024-10-30,6789,4786,38,25,19,3,0
2024-11-01,6789,4830,97,48,10,9,0
2024-11-04,6789,4887,140,82,9,1,0
2024-11-05,6789,5018,230,98,11,2,4
2024-11-06,6789,4981,65,102,9,4,2
2024-11-07,6789,4925,28,84,16,0,7
2024-11-08,6789,4885,23,63,16,1,1
2024-11-11,6789,4839,22,68,11,6,1
2024-11-12,6789,4835,28,32,15,0,4
2024-11-13,6789,4862,44,17,13,3,1
2024-11-14,6789,4764,114,209,18,3,8
2024-11-15,6789,4744,28,44,18,5,5
2024-11-18,6789,4727,80,97,19,5,6
2024-11-19,6789,4762,54,19,16,7,4
2024-11-20,6789,4772,28,17,16,2,2
2024-11-21,6789,4821,70,17,17,1,2
2024-11-22,6789,4909,184,95,16,4,3
2024-11-25,6789,4916,47,39,16,2,2
2024-11-26,6789,4923,26,14,17,4,5
2024-11-27,6789,4911,40,52,20,2,5
2024-11-28,6789,4834,76,147,12,8,0
2024-11-29,6789,4786,36,83,12,1,1
2024-12-02,6789,4733,22,65,11,1,0
2024-12-03,6789,4627,46,150,11,2,2
2024-12-04,6789,4575,29,77,8,6,3
2024-12-05,6789,4623,89,41,8,0,0
2024-12-06,6789,4628,47,42,11,0,3
2024-12-09,6789,4652,33,8,11,1,1
2024-12-10,6789,4658,18,10,11,0,0
2024-12-11,6789,4648,14,24,11,1,1
2024-12-12,6789,4627,40,56,11,1,1
2024-12-13,6789,4649,44,19,12,2,3
2024-12-16,6789,4629,19,39,16,0,4
2024-12-17,6789,4645,62,46,16,6,6
2024-12-18,6789,4748,317,214,23,4,11
2024-12-19,6789,4753,119,114,22,1,0
2024-12-20,6789,4903,326,176,22,3,3
2024-12-23,6789,4924,131,98,22,1,1
2024-12-24,6789,4921,88,88,21,2,1
2024-12-25,6789,4960,131,70,21,3,3
2024-12-26,6789,5057,177,80,21,0,0
2024-12-27,6789,4980,35,109,21,1,1
2024-12-30,6789,4889,28,119,26,4,9
2024-12-31,6789,5582,1039,345,34,4,12
2025-01-02,6789,5630,643,594,126,3,95
2025-01-03,6789,5435,252,445,147,3,24
2025-01-06,6789,5715,802,498,230,10,93
2025-01-07,6789,5764,1115,1065,221,58,49
2025-01-08,6789,5611,580,723,308,17,104
2025-01-09,6789,5341,370,640,281,79,52
2025-01-10,6789,5322,223,192,175,129,23
2025-01-13,6789,5124,206,402,127,55,7
2025-01-14,6789,5216,258,166,78,54,5
2025-01-15,6789,5642,705,278,130,8,60
2025-01-16,6789,5889,789,542,145,13,28
2025-01-17,6789,5710,327,498,153,28,36
2025-01-20,6789,5808,450,352,157,8,12
2025-01-21,6789,5867,165,106,145,14,2
2025-01-22,6789,5867,301,288,112,35,2
2025-02-03,6789,5675,232,424,93,28,9
2025-02-04,6789,5309,108,473,94,5,6
2025-02-05,6789,5319,106,94,112,2,20
2025-02-06,6789,5270,123,172,107,5,0
2025-02-07,6789,5203,208,275,111,5,9
2025-02-10,6789,5455,398,146,67,48,4
2025-02-11,6789,5611,300,143,69,13,15
2025-02-12,6789,5597,192,206,72,3,6
2025-02-13,6789,5576,212,233,72,2,2
2025-02-14,6789,5548,157,182,74,5,7
2025-02-17,6789,5620,230,158,67,7,0
2025-02-18,6789,5825,830,624,84,18,35
2025-02-19,6789,6632,1428,620,160,11,87
2025-02-20,6789,6894,954,692,244,36,120
2025-02-21,6789,7240,819,472,64,194,14
2025-02-24,6789,7019,247,468,42,22,0
2025-02-25,6789,6945,166,238,38,4,0
2025-02-26,6789,6977,187,153,38,2,2
2025-02-27,6789,6658,146,463,37,3,2
2025-03-03,6789,6496,161,322,31,8,2
2025-03-04,6789,6521,179,154,26,7,2
2025-03-05,6789,6587,123,57,23,3,0
2025-03-06,6789,6606,100,80,25,0,2
2025-03-07,6789,6556,58,98,22,3,0
2025-03-10,6789,6557,55,54,23,1,2
2025-03-11,6789,6360,148,344,23,5,5
2025-03-12,6789,6361,88,63,8,4,3
2025-03-13,6789,6326,92,124,5,3,0
2025-03-14,6789,6284,34,76,0,5,0
2025-03-17,6789,6283,36,36,0,0,0
2025-03-18,6789,6281,39,39,0,0,0
2025-03-19,6789,6311,118,88,0,0,0
2025-03-20,6789,6228,35,116,10,0,10
2025-03-21,6789,6187,16,47,10,2,2
2025-03-24,6789,6200,91,78,7,5,2
2025-03-25,6789,6184,38,51,19,0,12
2025-03-26,6789,6108,42,117,17,2,0
2025-03-27,6789,6113,54,48,21,1,5
2025-03-28,6789,5406,161,862,34,6,19
2025-03-31,6789,4535,124,829,67,10,43
2025-04-01,6789,4431,40,83,29,41,3
2025-04-02,6789,4401,29,47,26,6,3
2025-04-07,6789,4326,8,32,27,0,1
2025-04-08,6789,3556,155,890,17,10,0
2025-04-09,6789,2910,174,797,15,2,0
2025-04-10,6789,2892,51,53,12,3,0
2025-04-11,6789,2809,68,142,10,7,5
2025-04-14,6789,2781,62,89,10,0,0
2025-04-15,6789,2863,189,106,10,0,0
2025-04-16,6789,2743,66,175,12,1,3
2025-04-17,6789,2714,20,43,14,0,2
2025-04-18,6789,2709,20,24,14,0,0
2025-04-21,6789,2655,8,61,14,0,0
2025-04-22,6789,2646,22,30,15,2,3
2025-04-23,6789,2678,62,27,15,0,0
2025-04-24,6789,2669,22,31,15,1,1
2025-04-25,6789,2664,78,83,18,1,4
2025-04-28,6789,2673,44,31,23,1,6
2025-04-29,6789,2636,28,65,24,2,3
2025-04-30,6789,2616,18,38,24,0,0
2025-05-02,6789,2618,49,44,23,4,3
2025-05-05,6789,2577,50,91,17,7,1
2025-05-06,6789,2817,309,69,24,1,8
2025-05-07,6789,2838,83,62,23,3,2
2025-05-08,6789,2846,59,48,24,0,1
2025-05-09,6789,2961,143,28,18,6,0
2025-05-12,6789,2957,99,103,18,0,0
2025-05-13,6789,2901,77,131,15,3,0
2025-05-14,6789,2870,108,134,8,8,1
2025-05-15,6789,2880,59,48,5,3,0
2025-05-16,6789,3220,476,127,9,0,4
2025-05-19,6789,3309,143,54,7,2,0
2025-05-20,6789,3260,59,108,6,1,0
2025-05-21,6789,3239,17,38,6,0,0
2025-05-22,6789,3239,37,37,6,0,0
2025-05-23,6789,3246,40,24,6,0,2
2025-05-26,6789,3110,22,158,5,2,1
2025-05-27,6789,2973,40,175,10,2,7
2025-05-28,6789,2938,37,71,11,2,3
2025-05-29,6789,2927,20,29,9,3,1
2025-06-02,6789,2843,49,132,23,4,18
2025-06-03,6789,2799,35,76,24,0,1
2025-06-04,6789,2738,13,72,16,8,0
2025-06-05,6789,2738,26,24,11,5,0
2025-06-06,6789,2735,31,33,12,0,1
2025-06-09,6789,2749,18,3,11,1,0
2025-06-10,6789,2772,135,111,12,2,3
2025-06-11,6789,3052,351,70,13,5,6
2025-06-12,6789,3066,59,39,12,1,0
2025-06-13,6789,3051,96,100,13,2,3
2025-06-16,6789,3018,51,53,10,4,1
2025-06-17,6789,2963,68,95,9,1,0
2025-06-18,6789,2857,137,227,14,2,7
2025-06-19,6789,2829,78,73,9,5,0
2025-06-20,6789,2876,89,41,4,5,0
2025-06-23,6789,2914,70,32,1,3,0
2025-06-24,6789,2873,152,193,0,0,0
2025-06-25,6789,2851,126,147,0,0,0
2025-06-26,6789,3048,500,303,0,0,0
2025-06-27,6789,3097,258,209,7,0,7
2025-06-30,6789,3253,462,298,13,0,6
2025-07-01,6789,3139,123,232,34,1,22
2025-07-02,6789,3166,96,69,12,25,3
2025-07-03,6789,3203,106,68,8,5,1
2025-07-04,6789,3109,45,133,5,4,1
2025-07-07,6789,3089,34,54,9,2,6
2025-07-08,6789,3052,34,65,10,1,2
2025-07-09,6789,3051,69,69,9,1,0
2025-07-10,6789,3003,32,80,13,0,4
2025-07-11,6789,2979,53,76,12,1,0
2025-07-14,6789,2953,42,68,12,4,4
2025-07-15,6789,2936,26,43,10,2,0
2025-07-16,6789,2876,114,174,31,0,21
2025-07-17,6789,2963,200,109,30,3,2
