date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-27,2420,1974,399,375,9,3,0
2024-05-28,2420,1839,166,301,8,1,0
2024-05-29,2420,1624,230,445,5,4,1
2024-05-30,2420,1568,51,107,4,1,0
2024-05-31,2420,1506,31,93,2,2,0
2024-06-03,2420,1514,49,41,1,1,0
2024-06-04,2420,1507,35,42,1,0,0
2024-06-05,2420,1487,37,54,1,0,0
2024-06-06,2420,1454,16,49,1,0,0
2024-06-07,2420,1503,89,40,1,0,0
2024-06-11,2420,1469,41,75,2,0,1
2024-06-12,2420,1520,75,24,2,0,0
2024-06-13,2420,1894,734,356,8,0,6
2024-06-14,2420,2203,597,288,7,1,0
2024-06-17,2420,2125,56,134,8,0,1
2024-06-18,2420,2348,431,208,11,0,3
2024-06-19,2420,2261,91,178,11,0,0
2024-06-20,2420,2302,271,230,11,0,0
2024-06-21,2420,2452,406,255,11,0,0
2024-06-24,2420,2373,182,261,6,5,0
2024-06-25,2420,2157,63,279,6,0,0
2024-06-26,2420,2054,49,152,6,0,0
2024-06-27,2420,1944,18,127,7,0,1
2024-06-28,2420,1844,42,142,5,2,0
2024-07-01,2420,1833,26,37,4,1,0
2024-07-02,2420,1758,39,114,4,1,1
2024-07-03,2420,1736,114,135,3,1,0
2024-07-04,2420,1746,146,136,3,0,0
2024-07-05,2420,1715,65,96,3,0,0
2024-07-08,2420,1595,41,161,3,0,0
2024-07-09,2420,1632,168,131,3,0,0
2024-07-10,2420,1526,48,154,3,0,0
2024-07-11,2420,1294,30,262,3,0,0
2024-07-12,2420,1196,30,128,3,0,0
2024-07-15,2420,1204,31,23,3,0,0
2024-07-16,2420,1190,10,24,3,0,0
2024-07-17,2420,1144,13,59,3,0,0
2024-07-18,2420,1110,5,39,3,0,0
2024-07-19,2420,1096,3,17,3,0,0
2024-07-22,2420,1057,28,67,3,0,0
2024-07-23,2420,1011,24,70,3,0,0
2024-07-26,2420,997,8,22,3,0,0
2024-07-29,2420,959,18,56,1,2,0
