date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-17,3285,1073,20,60,0,0,2
2024-06-18,3285,1096,65,42,0,0,0
2024-06-19,3285,1089,21,28,0,0,0
2024-06-20,3285,1074,16,31,0,0,0
2024-06-21,3285,1068,73,79,0,0,0
2024-06-24,3285,1600,583,51,4,4,0
2024-06-25,3285,1643,620,577,9,5,0
2024-06-26,3285,1752,547,438,34,32,7
2024-06-27,3285,1634,80,198,13,4,25
2024-06-28,3285,1635,71,70,14,5,4
2024-07-01,3285,1618,53,70,12,0,2
2024-07-02,3285,1543,38,113,12,0,0
2024-07-03,3285,1537,26,32,12,0,0
2024-07-04,3285,1522,36,51,11,0,1
2024-07-05,3285,1586,144,80,13,2,0
2024-07-08,3285,1541,18,63,12,0,1
2024-07-09,3285,1559,76,58,12,0,0
2024-07-10,3285,1564,44,39,14,2,0
2024-07-11,3285,1309,219,474,12,0,2
2024-07-12,3285,1344,44,9,12,0,0
2024-07-15,3285,1332,15,27,12,0,0
2024-07-16,3285,1261,109,180,14,4,2
2024-07-17,3285,1192,134,203,10,0,4
2024-07-18,3285,1163,21,50,10,0,0
2024-07-19,3285,1175,43,31,10,0,0
2024-07-22,3285,1245,106,36,10,0,0
2024-07-23,3285,1246,33,32,10,0,0
2024-07-26,3285,1266,33,13,10,0,0
2024-07-29,3285,1269,31,28,10,0,0
2024-07-30,3285,1247,8,30,10,0,0
2024-07-31,3285,1223,23,47,11,1,0
2024-08-01,3285,1217,6,12,11,0,0
2024-08-02,3285,1218,8,7,10,0,1
2024-08-05,3285,1172,23,68,10,0,0
2024-08-06,3285,1053,11,115,10,0,0
2024-08-07,3285,1049,9,13,1,0,9
2024-08-08,3285,1013,0,6,1,0,0
2024-08-09,3285,1018,6,1,1,0,0
2024-08-12,3285,1007,4,15,1,0,0
2024-08-13,3285,1015,37,29,1,0,0
2024-08-14,3285,1017,13,11,1,0,0
2024-08-15,3285,1024,9,2,1,0,0
2024-08-16,3285,1034,11,1,1,0,0
2024-08-19,3285,1035,5,4,1,0,0
2024-08-20,3285,1026,15,23,1,0,0
2024-08-21,3285,1033,13,6,1,0,0
2024-08-22,3285,1005,25,53,1,0,0
2024-08-23,3285,1009,8,4,0,0,1
2024-08-26,3285,1007,5,5,0,0,0
2024-08-27,3285,1006,0,1,0,0,0
2024-08-28,3285,1002,9,13,0,0,0
2024-08-29,3285,999,0,3,0,0,0
2024-08-30,3285,1004,7,2,0,0,0
2024-09-02,3285,1004,2,1,0,0,0
2024-09-03,3285,1005,1,0,0,0,0
2024-09-04,3285,1000,3,8,0,0,0
2024-09-05,3285,997,0,3,0,0,0
2024-09-06,3285,1069,83,9,0,0,0
2024-09-09,3285,1072,5,2,0,0,0
2024-09-10,3285,1068,17,21,0,0,0
2024-09-11,3285,1065,0,3,0,0,0
2024-09-12,3285,1058,1,8,0,0,0
2024-09-13,3285,1055,3,6,0,0,0
2024-09-16,3285,1053,2,4,0,0,0
2024-09-18,3285,1047,1,7,0,0,0
2024-09-19,3285,1042,5,10,0,0,0
2024-09-20,3285,1037,0,5,0,0,0
2024-09-23,3285,1040,3,0,0,0,0
2024-09-24,3285,1040,4,4,0,0,0
2024-09-25,3285,1031,17,26,2,2,0
2024-09-26,3285,1034,32,29,1,0,1
2024-09-27,3285,1034,10,10,0,0,1
2024-09-30,3285,1030,2,6,0,0,0
2024-10-01,3285,1034,4,0,0,0,0
2024-10-04,3285,1034,1,1,1,1,0
2024-10-07,3285,1039,8,3,0,0,1
2024-10-08,3285,1024,1,16,0,0,0
2024-10-09,3285,1029,5,0,0,0,0
2024-10-11,3285,1010,2,21,1,1,0
2024-10-14,3285,1009,61,62,1,0,0
2024-10-15,3285,1002,25,32,1,0,0
2024-10-16,3285,988,10,24,1,0,0
2024-10-17,3285,1002,37,23,1,0,0
2024-10-18,3285,1012,23,13,1,0,0
2024-10-21,3285,1129,178,61,3,2,0
2024-10-22,3285,1174,221,176,2,1,2
2024-10-23,3285,1132,50,92,1,0,1
2024-10-24,3285,1092,23,63,1,0,0
2024-10-25,3285,1091,21,20,1,0,0
2024-10-28,3285,1094,11,8,1,0,0
2024-10-29,3285,1091,11,14,1,0,0
2024-10-30,3285,1118,60,33,1,0,0
2024-11-01,3285,1111,27,34,1,0,0
2024-11-04,3285,1125,17,3,1,0,0
2024-11-05,3285,1126,9,8,1,0,0
2024-11-06,3285,1125,5,6,0,0,1
2024-11-07,3285,1138,14,1,0,0,0
2024-11-08,3285,1141,8,5,0,0,0
2024-11-11,3285,1142,3,2,0,0,0
2024-11-12,3285,1131,2,13,0,0,0
2024-11-13,3285,1131,1,1,0,0,0
2024-11-14,3285,1126,4,9,0,0,0
2024-11-15,3285,1126,0,0,1,1,0
2024-11-18,3285,1121,2,7,1,0,0
2024-11-19,3285,1124,9,6,0,0,1
2024-11-20,3285,1124,2,2,0,0,0
2024-11-21,3285,1126,3,1,0,0,0
2024-11-22,3285,1128,2,0,0,0,0
2024-11-25,3285,1133,5,0,0,0,0
2024-11-26,3285,1134,1,0,0,0,0
2024-11-27,3285,1135,2,1,0,0,0
2024-11-28,3285,1121,1,15,1,1,0
2024-11-29,3285,1121,1,1,1,0,0
2024-12-02,3285,1117,0,4,1,0,0
2024-12-03,3285,1112,0,5,1,0,0
2024-12-04,3285,1110,0,2,1,0,0
2024-12-05,3285,1107,4,7,1,0,0
2024-12-06,3285,1098,4,13,1,0,0
2024-12-09,3285,1096,2,4,1,0,0
2024-12-10,3285,1056,0,40,1,0,0
2024-12-11,3285,1055,1,2,1,0,0
2024-12-12,3285,1059,5,1,1,0,0
2024-12-13,3285,1058,1,2,1,1,1
