date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-07-23,2408,21605,1748,309,117,25,7
2024-07-26,2408,22333,1596,806,132,16,31
2024-07-29,2408,21805,479,999,136,12,16
2024-07-30,2408,21692,955,993,142,24,30
2024-07-31,2408,22299,976,367,147,23,28
2024-08-01,2408,22371,959,879,146,19,18
2024-08-02,2408,22263,1155,1226,812,35,701
2024-08-05,2408,20491,1277,2893,764,705,657
2024-08-06,2408,19611,597,1332,344,501,81
2024-08-07,2408,20522,1453,523,284,93,33
2024-08-08,2408,20969,730,283,339,41,96
2024-08-09,2408,21004,834,790,379,23,63
2024-08-12,2408,20100,391,1271,402,69,92
2024-08-13,2408,20242,422,275,422,19,39
2024-08-14,2408,19714,570,1094,375,108,61
2024-08-15,2408,19548,293,459,337,66,28
2024-08-16,2408,19216,317,648,405,6,80
2024-08-19,2408,19005,277,486,466,14,79
2024-08-20,2408,18912,246,324,488,22,44
2024-08-21,2408,18529,184,563,480,74,66
2024-08-22,2408,18501,92,118,487,9,17
2024-08-23,2408,18349,223,365,432,124,69
2024-08-26,2408,18448,187,88,436,41,45
2024-08-27,2408,18431,140,97,399,52,15
2024-08-28,2408,18777,387,38,371,32,4
2024-08-29,2408,18867,161,68,372,32,33
2024-08-30,2408,19309,536,91,372,9,9
2024-09-02,2408,19260,409,458,415,38,81
2024-09-03,2408,19484,717,490,820,115,520
2024-09-04,2408,20290,1373,447,804,177,161
2024-09-05,2408,19604,1219,1870,1288,81,565
2024-09-06,2408,20125,702,146,1288,87,87
2024-09-09,2408,20287,412,249,860,535,107
2024-09-10,2408,20225,651,701,1066,88,294
2024-09-11,2408,20155,142,205,732,405,71
2024-09-12,2408,20560,872,459,751,77,96
2024-09-13,2408,21099,628,85,664,146,59
2024-09-16,2408,21254,247,90,628,86,50
2024-09-18,2408,21568,488,165,830,86,288
2024-09-19,2408,21696,267,133,961,73,204
2024-09-20,2408,21833,402,261,729,275,43
2024-09-23,2408,21462,526,897,701,58,30
2024-09-24,2408,21330,537,666,606,200,105
2024-09-25,2408,21053,343,604,616,17,27
2024-09-26,2408,22851,2354,533,607,19,10
2024-09-27,2408,22629,1247,1429,547,77,17
2024-09-30,2408,23011,710,322,497,94,44
2024-10-01,2408,23411,654,254,734,22,259
2024-10-04,2408,23447,359,315,732,22,21
2024-10-07,2408,23698,547,286,734,19,21
2024-10-08,2408,23882,648,423,1006,27,299
2024-10-09,2408,24160,500,208,1033,36,63
2024-10-11,2408,24490,647,287,1040,137,144
2024-10-14,2408,24241,135,355,868,238,66
2024-10-15,2408,24024,139,356,810,101,43
2024-10-16,2408,24303,567,208,1298,76,564
2024-10-17,2408,23882,253,598,1027,344,73
2024-10-18,2408,23882,189,187,854,183,10
2024-10-21,2408,23757,81,206,669,200,15
2024-10-22,2408,23918,242,81,434,252,17
2024-10-23,2408,24009,203,110,490,41,97
2024-10-24,2408,24034,249,130,453,80,43
2024-10-25,2408,24000,81,87,447,38,32
2024-10-28,2408,24031,112,81,423,44,20
2024-10-29,2408,24400,435,64,455,30,62
2024-10-30,2408,24230,112,277,536,28,109
2024-11-01,2408,24404,373,194,574,107,145
2024-11-04,2408,24672,783,476,741,98,265
2024-11-05,2408,24855,378,187,629,141,29
2024-11-06,2408,24821,485,500,827,146,344
2024-11-07,2408,24428,142,527,655,278,106
2024-11-08,2408,24270,570,706,661,82,88
2024-11-11,2408,24078,203,348,714,16,69
2024-11-12,2408,22659,629,2030,989,50,325
2024-11-13,2408,22953,785,349,1178,56,245
2024-11-14,2408,23440,1455,819,1371,56,249
2024-11-15,2408,23248,179,334,1381,81,91
2024-11-18,2408,23454,299,74,1329,94,42
2024-11-19,2408,23748,472,140,1447,66,184
2024-11-20,2408,24159,1061,619,1690,14,257
2024-11-21,2408,24163,488,161,1697,73,80
2024-11-22,2408,24351,716,512,1642,82,27
2024-11-25,2408,24229,395,514,1702,88,148
2024-11-26,2408,24420,353,83,1687,55,40
2024-11-27,2408,24688,846,569,2666,40,1019
2024-11-28,2408,24864,1201,895,3244,265,843
2024-11-29,2408,25082,650,404,2779,771,306
2024-12-02,2408,25789,1011,289,2433,529,183
2024-12-03,2408,26127,647,271,1524,1086,177
2024-12-04,2408,27139,1361,338,1564,111,154
2024-12-05,2408,27203,595,513,1557,121,114
2024-12-06,2408,27466,635,284,1567,25,35
2024-12-09,2408,28091,1316,682,1651,82,166
2024-12-10,2408,27679,345,700,1746,73,168
2024-12-11,2408,28349,2153,1456,2401,231,886
2024-12-12,2408,27591,97,852,3029,95,723
2024-12-13,2408,27774,1619,1315,3151,246,368
2024-12-16,2408,27758,622,611,3135,326,310
2024-12-17,2408,27992,1385,1067,2682,1178,725
2024-12-18,2408,27093,1119,1963,2768,470,556
2024-12-19,2408,28326,2420,1180,3089,348,674
2024-12-20,2408,28520,1040,839,3346,642,899
2024-12-23,2408,28567,453,398,3412,178,244
2024-12-24,2408,28480,597,677,3425,256,269
2024-12-25,2408,28609,753,622,3470,115,160
2024-12-26,2408,28723,424,230,3327,352,209
2024-12-27,2408,28711,217,227,3138,314,125
2024-12-30,2408,29057,633,287,3267,99,228
2024-12-31,2408,29401,838,478,3857,173,763
2025-01-02,2408,29329,729,397,4080,147,370
2025-01-03,2408,28521,1075,1849,4271,143,334
2025-01-06,2408,28686,452,277,3921,521,171
2025-01-07,2408,30370,2342,611,3654,660,393
2025-01-08,2408,30484,1472,1328,4100,222,668
2025-01-09,2408,30676,2137,1730,4934,350,1184
2025-01-10,2408,30486,563,712,4517,807,390
2025-01-13,2408,29875,816,1403,4696,411,590
2025-01-14,2408,30027,705,536,4094,1120,518
2025-01-15,2408,28528,704,2183,4409,528,843
2025-01-16,2408,27324,839,2030,4502,406,500
2025-01-17,2408,27100,735,952,4355,248,116
2025-01-20,2408,26650,671,1094,4443,498,588
2025-01-21,2408,26751,551,448,4503,139,200
2025-01-22,2408,26452,238,520,4524,155,176
2025-02-03,2408,27467,1240,215,5365,555,1396
2025-02-04,2408,27636,416,226,5854,127,616
2025-02-05,2408,27949,448,109,5960,123,229
2025-02-06,2408,27999,230,160,5886,167,93
2025-02-07,2408,27544,486,786,5521,545,180
2025-02-10,2408,27882,531,185,5329,250,58
2025-02-11,2408,28238,525,167,5514,117,302
2025-02-12,2408,28368,417,277,5463,320,281
2025-02-13,2408,30709,4003,1660,5826,211,574
2025-02-14,2408,27607,2783,5832,5146,1106,427
2025-02-17,2408,26968,2298,2928,5621,266,766
2025-02-18,2408,32204,7618,2374,5727,155,391
2025-02-19,2408,32906,4454,3654,8332,108,2762
2025-02-20,2408,37483,10831,6251,6642,1880,293
2025-02-21,2408,39654,8660,6469,7979,643,2113
2025-02-24,2408,41351,4892,3189,7639,645,363
2025-02-25,2408,36722,5617,10244,8800,669,1910
2025-02-26,2408,37535,3895,3072,9376,1081,1657
2025-02-27,2408,33791,4616,8360,9542,2047,2217
2025-03-03,2408,32383,2153,3555,7464,2231,159
2025-03-04,2408,31589,1072,1866,7343,563,442
2025-03-05,2408,31713,1036,780,6847,352,111
2025-03-06,2408,31159,1266,1819,6881,289,347
2025-03-07,2408,31208,3822,3773,8171,542,1952
2025-03-10,2408,32017,4218,3406,7358,988,177
2025-03-11,2408,32429,1905,1493,6336,1049,110
2025-03-12,2408,34056,6255,4625,5060,764,972
2025-03-13,2408,35930,8419,6536,5383,311,655
2025-03-14,2408,35632,3951,4247,4835,745,485
2025-03-17,2408,35587,5564,5609,4444,354,128
2025-03-18,2408,34679,2914,3817,3809,649,85
2025-03-19,2408,34052,4220,4841,3849,193,238
2025-03-20,2408,40693,11254,4610,4142,809,1242
2025-03-21,2408,39321,6669,8035,29,3459,0
2025-03-24,2408,37254,3445,5505,0,0,0
2025-03-25,2408,37406,4310,4094,0,0,0
2025-03-26,2408,35103,1906,4202,0,0,0
2025-03-27,2408,35661,2607,2040,1303,0,1303
2025-03-28,2408,34899,1802,2528,2582,139,1418
2025-03-31,2408,34925,2249,2193,3240,387,1045
2025-04-01,2408,35297,1095,720,3167,754,681
2025-04-02,2408,36416,3057,1911,4272,1213,2319
2025-04-07,2408,32135,292,4393,4485,297,510
2025-04-08,2408,30633,4464,5902,4907,1968,2390
2025-04-09,2408,30369,2672,2788,6102,312,1507
2025-04-10,2408,30259,1015,1077,5546,570,14
2025-04-11,2408,30043,2529,2659,5347,588,389
2025-04-14,2408,27703,779,3096,5651,778,1082
2025-04-15,2408,32323,5270,643,5022,604,140
2025-04-16,2408,32910,3064,2461,6253,253,1484
2025-04-17,2408,35067,3054,891,6588,600,938
2025-04-18,2408,41968,13087,6186,7758,669,1839
2025-04-21,2408,48931,14830,7854,11739,513,4495
2025-04-22,2408,55152,9889,3665,12190,920,1373
2025-04-23,2408,65453,14269,3940,14087,618,2517
2025-04-24,2408,48736,3746,20463,15634,569,2116
2025-04-25,2408,35368,4136,17503,15011,1041,418
2025-04-28,2408,35244,1480,1580,14633,382,134
2025-04-29,2408,36647,2784,1380,14315,325,25
2025-04-30,2408,37600,4117,3163,14642,521,947
2025-05-02,2408,38224,1922,1239,14722,295,629
2025-05-05,2408,36077,1556,3700,14405,629,331
2025-05-06,2408,36299,1860,1632,14600,152,347
2025-05-07,2408,36532,1093,859,15027,248,675
2025-05-08,2408,37564,2104,1062,15092,189,254
2025-05-09,2408,38372,1656,748,15375,242,525
2025-05-12,2408,37456,3770,4686,15779,826,1230
2025-05-13,2408,40200,11620,8862,18588,424,3233
2025-05-14,2408,39827,8586,8958,19702,870,2048
2025-05-15,2408,41145,9115,7787,18920,1748,1012
2025-05-16,2408,41997,8545,7686,18633,456,387
2025-05-19,2408,43763,7335,5566,18098,451,504
2025-05-20,2408,41705,4850,6903,18047,611,566
2025-05-21,2408,43231,6395,4868,15878,2112,376
2025-05-22,2408,39764,2996,6462,15520,923,725
2025-05-23,2408,39920,2635,2476,15616,217,335
2025-05-26,2408,38021,1856,3741,15798,503,690
2025-05-27,2408,38308,2133,1841,15923,298,423
2025-05-28,2408,41621,6521,3208,15413,611,101
2025-05-29,2408,38824,7941,10733,17144,731,2463
2025-06-02,2408,40665,5937,4089,16805,1081,745
2025-06-03,2408,45005,7913,3573,16848,274,335
2025-06-04,2408,35892,7292,16396,18771,534,2585
2025-06-05,2408,31330,4925,9487,18524,771,664
2025-06-06,2408,30122,3679,4839,16342,302,235
2025-06-09,2408,31555,4445,2952,16264,161,164
2025-06-10,2408,27383,5559,9729,16704,355,942
2025-06-11,2408,29009,8079,6451,16050,706,122
2025-06-12,2408,27159,1754,3603,16687,91,778
