date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-15,2059,2161,61,127,103,1,9
2024-05-16,2059,2206,103,58,85,19,1
2024-05-17,2059,2200,23,29,80,7,2
2024-05-20,2059,2210,59,48,87,3,10
2024-05-21,2059,2166,21,65,82,14,9
2024-05-22,2059,2167,31,28,83,2,3
2024-05-23,2059,2173,49,43,86,1,4
2024-05-24,2059,2212,75,36,92,1,7
2024-05-27,2059,2246,63,29,92,1,1
2024-05-28,2059,2287,137,95,58,35,1
2024-05-29,2059,2289,72,70,40,20,2
2024-05-30,2059,2442,191,38,35,11,9
2024-05-31,2059,2456,53,33,34,7,6
2024-06-03,2059,2441,34,49,36,0,2
2024-06-04,2059,2442,102,100,40,3,7
2024-06-05,2059,2512,101,31,31,11,2
2024-06-06,2059,2563,130,79,34,6,9
2024-06-07,2059,2630,123,56,55,1,22
2024-06-11,2059,2576,34,88,60,2,7
2024-06-12,2059,2504,62,134,62,9,11
2024-06-13,2059,2543,89,50,58,7,3
2024-06-14,2059,2584,81,39,51,7,0
2024-06-17,2059,2520,30,94,54,0,3
2024-06-18,2059,2570,79,29,54,2,2
2024-06-19,2059,2619,88,35,49,5,0
2024-06-20,2059,2488,33,164,52,7,10
2024-06-21,2059,2545,78,20,51,3,2
2024-06-24,2059,2511,39,71,53,0,2
2024-06-25,2059,2505,54,59,49,6,2
2024-06-26,2059,2434,41,112,58,0,9
2024-06-27,2059,2455,59,36,53,5,0
2024-06-28,2059,2432,39,48,57,0,4
2024-07-01,2059,2450,61,43,54,3,0
2024-07-02,2059,2447,28,31,53,3,2
2024-07-03,2059,2430,60,77,54,1,2
2024-07-04,2059,2313,73,190,62,1,9
2024-07-05,2059,2273,45,70,64,1,3
2024-07-08,2059,2199,57,131,71,3,10
2024-07-09,2059,2184,54,69,57,16,2
2024-07-10,2059,2162,26,48,63,0,6
2024-07-11,2059,2139,64,87,55,8,0
2024-07-12,2059,2152,48,35,45,10,0
2024-07-15,2059,2203,87,36,43,3,1
2024-07-16,2059,2185,35,53,35,11,3
2024-07-17,2059,2280,128,33,33,2,0
2024-07-18,2059,2344,99,35,28,7,2
2024-07-19,2059,2412,131,63,19,9,0
2024-07-22,2059,2449,80,41,12,13,6
2024-07-23,2059,2495,89,43,14,0,2
2024-07-26,2059,2559,111,34,8,7,1
2024-07-29,2059,2607,101,53,10,0,2
2024-07-30,2059,2719,142,28,8,4,2
2024-07-31,2059,2789,86,16,7,3,2
2024-08-01,2059,2763,57,83,9,1,3
2024-08-02,2059,2815,89,37,5,6,2
2024-08-05,2059,2851,234,187,47,4,46
2024-08-06,2059,2846,260,243,63,15,31
2024-08-07,2059,2668,99,277,21,60,18
2024-08-08,2059,2511,197,353,33,13,25
2024-08-09,2059,2509,89,91,31,3,3
2024-08-12,2059,2444,65,129,30,2,1
2024-08-13,2059,2428,27,43,30,0,0
2024-08-14,2059,2420,80,88,28,3,1
2024-08-15,2059,2357,45,108,30,1,3
2024-08-16,2059,2309,76,123,33,0,3
2024-08-19,2059,2300,103,112,37,1,5
2024-08-20,2059,2371,154,73,31,6,0
2024-08-21,2059,2381,38,28,28,3,0
2024-08-22,2059,2362,27,46,28,0,0
2024-08-23,2059,2278,95,179,0,12,0
2024-08-26,2059,2276,82,84,0,0,0
2024-08-27,2059,2309,76,42,0,0,0
