date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-04-18,2351,2240,168,27,22,1,0
2024-04-19,2351,2050,105,295,23,0,1
2024-04-22,2351,2097,188,141,54,0,31
2024-04-23,2351,2085,10,22,76,0,22
2024-04-24,2351,2018,47,114,52,26,2
2024-04-25,2351,2025,29,22,53,2,3
2024-04-26,2351,1965,116,174,52,3,2
2024-04-29,2351,1800,36,200,44,8,0
2024-04-30,2351,2234,543,109,46,2,4
2024-05-02,2351,2931,851,154,50,2,6
2024-05-03,2351,3007,241,165,50,4,4
2024-05-06,2351,4061,1329,275,42,28,20
2024-05-07,2351,4233,377,205,22,20,0
2024-05-08,2351,4748,929,382,49,0,27
2024-05-09,2351,4917,495,326,32,25,8
2024-05-10,2351,4838,91,170,27,7,2
2024-05-13,2351,5234,594,198,28,0,1
2024-05-14,2351,5427,233,40,29,0,1
2024-05-15,2351,5977,1100,550,54,11,36
2024-05-16,2351,6392,909,494,50,12,8
2024-05-17,2351,6077,606,921,52,7,9
2024-05-20,2351,5819,244,502,52,7,7
2024-05-21,2351,5625,183,377,64,0,12
2024-05-22,2351,5460,146,309,48,17,1
2024-05-23,2351,4648,301,1113,58,0,10
2024-05-24,2351,4609,51,90,65,3,10
2024-05-27,2351,3987,147,769,60,5,0
2024-05-28,2351,4424,806,369,79,1,20
2024-05-29,2351,4833,682,273,85,8,14
2024-05-30,2351,4604,1116,1345,70,31,16
2024-05-31,2351,4777,1048,875,121,16,67
2024-06-03,2351,5888,2085,973,275,43,197
2024-06-04,2351,6022,1254,1119,265,42,33
2024-06-05,2351,6472,2189,1739,291,28,55
2024-06-06,2351,7271,1311,512,278,42,29
2024-06-07,2351,7860,1477,888,284,15,30
2024-06-11,2351,8409,1573,1023,646,2,364
2024-06-12,2351,5497,2394,5306,483,320,157
2024-06-13,2351,6976,2414,935,559,43,119
2024-06-14,2351,6894,1333,1412,698,175,314
2024-06-17,2351,6699,903,1098,238,520,60
2024-06-18,2351,7960,2394,1133,181,121,65
2024-06-19,2351,7422,620,1158,135,52,6
2024-06-20,2351,7250,129,301,142,5,12
2024-06-21,2351,7101,160,309,131,46,35
2024-06-24,2351,7006,168,259,125,16,10
2024-06-25,2351,6407,134,733,69,67,11
2024-06-26,2351,6129,134,412,60,10,1
2024-06-27,2351,5692,146,583,43,17,1
2024-06-28,2351,5756,1289,1225,65,2,24
2024-07-01,2351,4910,790,1636,70,25,30
2024-07-02,2351,4880,275,304,65,9,4
2024-07-03,2351,4708,341,513,43,22,0
2024-07-04,2351,4952,452,208,44,1,2
2024-07-05,2351,4828,159,283,46,2,4
2024-07-08,2351,4035,140,935,41,12,7
2024-07-09,2351,3912,119,240,47,0,6
2024-07-10,2351,3783,98,227,46,2,1
2024-07-11,2351,4223,1250,809,100,2,56
2024-07-12,2351,4297,1268,1194,110,13,23
2024-07-15,2351,3549,480,1228,46,64,0
2024-07-16,2351,3628,380,301,52,1,7
2024-07-17,2351,3386,133,375,43,10,1
2024-07-18,2351,3574,384,194,36,13,6
2024-07-19,2351,3570,194,190,31,7,2
2024-07-22,2351,3644,276,202,33,4,6
2024-07-23,2351,3914,441,169,27,6,0
2024-07-26,2351,3906,267,270,1,26,0
2024-07-29,2351,3761,188,321,0,0,0
2024-07-30,2351,3662,96,172,0,0,0
2024-07-31,2351,3539,135,257,0,0,0
2024-08-01,2351,4410,1075,204,8,0,8
