date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-22,6768,876,54,189,3,3,0
2024-05-23,6768,956,107,27,2,1,0
2024-05-24,6768,1031,99,24,2,0,0
2024-05-27,6768,930,16,117,2,0,0
2024-05-28,6768,864,9,75,2,0,0
2024-05-29,6768,742,6,128,2,0,0
2024-05-30,6768,722,68,88,2,0,0
2024-05-31,6768,721,4,5,2,0,0
2024-06-03,6768,715,3,9,2,0,0
2024-06-04,6768,713,23,25,2,0,0
2024-06-05,6768,738,56,31,2,0,0
2024-06-06,6768,748,25,15,1,1,0
2024-06-07,6768,723,5,30,1,0,0
2024-06-11,6768,722,36,37,1,0,0
2024-06-12,6768,735,31,18,0,1,0
2024-06-13,6768,727,41,49,0,0,0
2024-06-14,6768,728,39,38,0,0,0
2024-06-17,6768,730,10,8,1,0,1
2024-06-18,6768,741,11,0,1,0,0
2024-06-19,6768,756,16,1,0,1,0
2024-06-20,6768,788,52,20,0,0,0
2024-06-21,6768,787,85,86,0,0,0
2024-06-24,6768,796,41,32,0,0,0
2024-06-25,6768,877,151,70,0,0,0
2024-06-26,6768,830,36,63,0,0,0
2024-06-27,6768,810,29,34,0,0,0
2024-06-28,6768,856,70,24,0,0,0
2024-07-01,6768,831,48,73,0,0,0
2024-07-02,6768,836,20,15,0,0,0
2024-07-03,6768,842,93,87,1,0,1
2024-07-04,6768,845,21,18,1,0,0
2024-07-05,6768,847,48,46,1,1,1
2024-07-08,6768,856,16,7,1,0,0
2024-07-09,6768,853,21,24,1,0,0
2024-07-10,6768,859,27,21,1,0,0
2024-07-11,6768,901,53,11,1,0,0
2024-07-12,6768,892,0,9,1,0,0
2024-07-15,6768,870,2,24,1,0,0
2024-07-16,6768,879,14,5,1,0,0
2024-07-17,6768,883,24,20,1,0,0
2024-07-18,6768,868,5,20,1,0,0
2024-07-19,6768,838,18,48,0,1,0
2024-07-22,6768,850,114,102,0,0,0
2024-07-23,6768,818,71,103,0,0,0
2024-07-26,6768,902,343,259,0,0,0
2024-07-29,6768,837,149,214,1,0,1
2024-07-30,6768,793,84,128,5,0,4
2024-07-31,6768,821,197,169,9,0,4
