date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-06,1423,699,15,12,0,0,0
2024-05-07,1423,644,36,91,0,0,0
2024-05-08,1423,642,7,9,0,0,0
2024-05-09,1423,629,1,14,0,0,0
2024-05-10,1423,591,0,38,0,0,0
2024-05-13,1423,600,95,86,0,0,0
2024-05-14,1423,554,22,68,0,0,0
2024-05-15,1423,549,5,10,0,0,0
2024-05-16,1423,507,3,30,0,0,0
2024-05-17,1423,455,4,56,0,0,0
2024-05-20,1423,399,2,58,0,0,0
2024-05-21,1423,379,0,20,0,0,0
2024-05-22,1423,355,3,27,0,0,0
2024-05-23,1423,329,3,29,0,0,0
2024-05-24,1423,313,1,17,0,0,0
2024-05-27,1423,307,23,29,0,0,0
2024-05-28,1423,308,15,14,0,0,0
2024-05-29,1423,288,7,27,0,0,0
2024-05-30,1423,259,3,32,0,0,0
2024-05-31,1423,257,30,32,0,0,0
2024-06-03,1423,335,87,9,0,0,0
2024-06-04,1423,287,15,63,0,0,0
2024-06-05,1423,292,42,36,0,0,0
2024-06-06,1423,289,27,30,0,0,0
2024-06-07,1423,267,11,33,0,0,0
2024-06-11,1423,256,4,15,0,0,0
2024-06-12,1423,249,16,23,0,0,0
2024-06-13,1423,310,63,2,0,0,0
2024-06-14,1423,331,25,4,0,0,0
2024-06-17,1423,373,43,1,0,0,0
2024-06-18,1423,381,15,7,0,0,0
2024-06-19,1423,389,30,22,0,0,0
2024-06-20,1423,378,6,17,0,0,0
2024-06-21,1423,633,302,47,0,0,0
2024-06-24,1423,441,60,252,0,0,0
2024-06-25,1423,406,5,40,0,0,0
2024-06-26,1423,333,53,113,0,0,0
2024-06-27,1423,322,38,46,0,0,0
2024-06-28,1423,329,18,8,0,0,0
2024-07-01,1423,301,34,61,0,0,0
2024-07-02,1423,307,14,4,0,0,0
2024-07-03,1423,276,6,32,0,0,0
2024-07-04,1423,285,35,0,0,0,0
2024-07-05,1423,341,56,0,0,0,0
2024-07-08,1423,349,10,2,0,0,0
2024-07-09,1423,364,16,1,0,0,0
2024-07-10,1423,378,22,5,0,0,0
2024-07-11,1423,407,31,2,0,0,0
2024-07-12,1423,405,5,7,0,0,0
2024-07-15,1423,410,7,2,0,0,0
2024-07-16,1423,398,15,27,0,0,0
2024-07-17,1423,398,3,3,0,0,0
2024-07-18,1423,402,4,0,0,0,0
2024-07-19,1423,373,13,42,0,0,0
2024-07-22,1423,356,0,17,0,0,0
2024-07-23,1423,342,2,16,0,0,0
