date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-04,2492,11892,220,142,37,4,5
2024-06-05,2492,11940,106,57,38,0,1
2024-06-06,2492,11879,243,304,17,22,1
2024-06-07,2492,11675,60,254,18,1,2
2024-06-11,2492,11714,159,116,17,1,0
2024-06-12,2492,11822,146,38,16,2,1
2024-06-13,2492,12005,321,138,16,0,0
2024-06-14,2492,11751,909,1163,66,1,51
2024-06-17,2492,12119,822,454,54,17,5
2024-06-18,2492,11974,401,540,62,3,11
2024-06-19,2492,11685,184,470,51,12,1
2024-06-20,2492,11617,219,277,60,1,10
2024-06-21,2492,12108,1319,825,59,15,14
2024-06-24,2492,12181,778,704,47,17,5
2024-06-25,2492,11918,260,497,49,1,3
2024-06-26,2492,11910,177,183,26,24,1
2024-06-27,2492,11724,226,412,21,6,1
2024-06-28,2492,11537,71,252,19,3,1
2024-07-01,2492,11570,333,294,12,4,0
2024-07-02,2492,11516,131,182,8,4,0
2024-07-03,2492,11322,228,422,11,2,5
2024-07-04,2492,11343,137,106,0,11,0
2024-07-05,2492,11053,291,581,0,0,0
2024-07-08,2492,11157,469,389,0,0,0
2024-07-09,2492,11045,265,353,0,0,0
2024-07-10,2492,10781,286,550,17,0,17
2024-07-11,2492,10173,944,1547,49,0,32
2024-07-12,2492,10141,606,638,40,14,5
2024-07-15,2492,10360,507,288,30,10,1
2024-07-16,2492,11542,2100,915,38,1,9
2024-07-17,2492,11525,517,534,48,1,11
2024-07-18,2492,11322,426,629,36,17,5
2024-07-19,2492,11483,484,323,27,10,1
2024-07-22,2492,11510,390,362,14,23,10
2024-07-23,2492,11540,142,112,11,3,0
2024-07-26,2492,11501,182,216,8,8,5
2024-07-29,2492,11485,159,174,9,1,2
2024-07-30,2492,11485,148,148,11,4,6
2024-07-31,2492,11682,416,219,10,3,2
2024-08-01,2492,11646,140,176,18,2,10
2024-08-02,2492,11643,285,288,27,5,14
2024-08-05,2492,10968,545,1180,33,13,19
2024-08-06,2492,10822,379,481,29,10,6
2024-08-07,2492,10808,338,350,28,10,9
2024-08-08,2492,10678,152,255,22,7,1
2024-08-09,2492,10541,139,265,22,0,0
2024-08-12,2492,10439,101,202,27,0,5
2024-08-13,2492,10514,167,92,28,0,1
2024-08-14,2492,10427,178,265,30,1,3
2024-08-15,2492,10460,122,89,24,7,1
2024-08-16,2492,10231,61,290,25,0,1
2024-08-19,2492,10223,59,50,27,0,2
2024-08-20,2492,10228,84,67,24,4,1
2024-08-21,2492,10280,98,46,45,2,23
2024-08-22,2492,10292,74,62,41,3,1
2024-08-23,2492,10189,25,73,44,0,3
2024-08-26,2492,10134,99,154,45,3,4
2024-08-27,2492,10130,50,54,43,2,0
2024-08-28,2492,10128,55,49,41,3,1
2024-08-29,2492,10074,33,87,42,2,3
2024-08-30,2492,9961,56,28,20,23,1
2024-09-02,2492,9964,45,42,18,2,0
2024-09-03,2492,10005,98,57,14,4,0
2024-09-04,2492,10291,521,235,12,5,3
2024-09-05,2492,10319,103,55,11,3,2
2024-09-06,2492,10335,73,57,11,1,1
2024-09-09,2492,10376,76,35,16,0,5
2024-09-10,2492,10398,122,100,19,1,4
2024-09-11,2492,10554,239,51,199,1,181
2024-09-12,2492,10326,69,297,163,37,1
2024-09-13,2492,10369,102,59,162,1,0
2024-09-16,2492,10394,49,24,165,0,3
2024-09-18,2492,10424,74,43,164,1,0
2024-09-19,2492,10388,27,59,166,0,2
2024-09-20,2492,10334,70,98,158,8,0
2024-09-23,2492,10209,43,168,160,0,2
2024-09-24,2492,10207,145,147,25,136,1
2024-09-25,2492,10374,431,252,23,4,2
2024-09-26,2492,10207,349,516,30,1,8
2024-09-27,2492,9820,67,183,26,5,1
2024-09-30,2492,9757,70,71,26,2,2
2024-10-01,2492,9758,56,28,22,5,1
2024-10-04,2492,9720,81,114,19,4,1
2024-10-07,2492,9718,42,41,20,1,2
2024-10-08,2492,9763,85,28,23,0,3
2024-10-09,2492,9775,75,61,23,3,3
2024-10-11,2492,9822,64,13,22,1,0
2024-10-14,2492,9804,41,59,22,1,1
2024-10-15,2492,9766,92,110,22,0,0
2024-10-16,2492,9804,84,43,20,2,0
2024-10-17,2492,9746,54,108,20,0,0
2024-10-18,2492,9769,61,37,20,0,0
2024-10-21,2492,9696,42,115,20,0,0
2024-10-22,2492,9622,45,116,20,0,0
2024-10-23,2492,9684,106,24,18,2,0
2024-10-24,2492,9661,99,121,18,0,0
2024-10-25,2492,9654,33,35,20,0,2
2024-10-28,2492,9695,91,49,23,0,3
2024-10-29,2492,9678,188,203,22,2,1
2024-10-30,2492,9936,344,86,271,2,251
2024-11-01,2492,10007,156,84,31,245,5
2024-11-04,2492,9959,38,86,32,0,1
2024-11-05,2492,9472,86,571,38,7,13
2024-11-06,2492,9459,142,148,34,6,2
2024-11-07,2492,9260,123,322,29,6,1
