date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-13,3707,12321,171,161,566,11,4
2024-05-14,3707,12326,135,129,525,16,57
2024-05-15,3707,12222,55,155,512,0,13
2024-05-16,3707,12185,151,184,519,41,34
2024-05-17,3707,12155,110,111,514,32,37
2024-05-20,3707,11941,96,96,513,2,3
2024-05-21,3707,11980,147,85,508,41,46
2024-05-22,3707,11794,97,257,508,2,2
2024-05-23,3707,11730,143,206,517,10,1
2024-05-24,3707,11402,117,439,510,5,12
2024-05-27,3707,11455,108,53,503,24,31
2024-05-28,3707,11526,288,205,467,12,48
2024-05-29,3707,11500,113,136,468,8,7
2024-05-30,3707,11513,90,72,462,2,8
2024-05-31,3707,11541,113,81,463,30,29
2024-06-03,3707,11552,67,47,448,0,15
2024-06-04,3707,11620,139,68,443,10,15
2024-06-05,3707,11708,312,216,447,10,6
2024-06-06,3707,11621,105,182,438,3,12
2024-06-07,3707,11917,564,225,527,96,7
2024-06-11,3707,12086,272,98,461,10,76
2024-06-12,3707,12107,181,144,479,28,10
2024-06-13,3707,12002,136,91,467,1,7
2024-06-14,3707,12682,1131,451,514,50,3
2024-06-17,3707,11782,306,1201,470,4,48
2024-06-18,3707,11655,190,316,473,7,4
2024-06-19,3707,11553,164,266,470,0,3
2024-06-20,3707,11695,392,249,481,16,5
2024-06-21,3707,11861,287,121,488,9,2
2024-06-24,3707,11832,71,89,486,4,6
2024-06-25,3707,11852,95,72,460,4,30
2024-06-26,3707,11765,88,164,460,3,3
2024-06-27,3707,11832,109,41,454,1,7
2024-06-28,3707,11868,141,99,336,3,121
2024-07-01,3707,11829,104,141,167,1,170
2024-07-02,3707,11952,293,163,117,11,61
2024-07-03,3707,12681,944,215,112,6,11
2024-07-04,3707,12638,299,342,123,14,3
2024-07-05,3707,12904,910,641,166,45,2
2024-07-08,3707,12351,300,832,179,20,7
2024-07-09,3707,12212,183,276,157,5,27
2024-07-10,3707,12106,136,79,215,64,6
2024-07-11,3707,12743,1986,1347,617,411,9
2024-07-12,3707,12481,646,906,673,90,34
2024-07-15,3707,12478,256,258,658,14,28
2024-07-16,3707,12604,437,311,620,12,40
2024-07-17,3707,12472,262,393,608,7,19
2024-07-18,3707,12308,181,344,615,23,16
2024-07-19,3707,12286,223,233,553,6,67
2024-07-22,3707,12035,131,379,547,29,35
2024-07-23,3707,12044,93,77,552,8,3
2024-07-26,3707,11940,124,225,551,12,13
2024-07-29,3707,11873,89,156,522,14,43
2024-07-30,3707,11781,78,164,520,9,11
2024-07-31,3707,11521,95,354,592,91,19
2024-08-01,3707,11663,251,95,581,10,21
2024-08-02,3707,11596,137,203,564,1,18
2024-08-05,3707,11469,1048,1081,415,43,192
2024-08-06,3707,10920,602,1076,277,0,138
2024-08-07,3707,10923,148,61,256,23,44
2024-08-08,3707,11093,216,44,285,55,26
2024-08-09,3707,11008,97,170,265,8,28
2024-08-12,3707,11014,174,165,261,20,24
2024-08-13,3707,10997,27,44,251,2,12
2024-08-14,3707,10854,43,182,164,8,95
2024-08-15,3707,10759,84,173,160,2,6
2024-08-16,3707,10632,55,177,159,5,6
2024-08-19,3707,10359,1172,1435,235,91,15
2024-08-20,3707,11257,1727,828,287,56,4
2024-08-21,3707,11888,1717,1077,409,152,30
2024-08-22,3707,11457,458,879,404,41,46
2024-08-23,3707,11734,979,696,482,98,18
2024-08-26,3707,11679,428,482,419,12,75
2024-08-27,3707,12334,1250,593,430,84,73
2024-08-28,3707,11925,358,767,412,6,24
2024-08-29,3707,11609,327,643,406,38,44
2024-08-30,3707,11379,296,524,426,40,20
2024-09-02,3707,11292,115,196,444,23,5
2024-09-03,3707,10990,214,513,430,15,29
2024-09-04,3707,10648,233,574,401,23,52
2024-09-05,3707,10566,186,268,405,23,19
2024-09-06,3707,11108,1057,511,606,215,14
2024-09-09,3707,11877,1441,669,663,84,27
2024-09-10,3707,11859,1157,1173,552,46,156
2024-09-11,3707,11452,1514,1915,499,83,136
2024-09-12,3707,11359,507,599,423,81,157
2024-09-13,3707,11298,184,237,460,64,27
2024-09-16,3707,11170,134,237,451,6,15
2024-09-18,3707,10968,160,356,386,15,80
2024-09-19,3707,10974,134,127,337,5,54
2024-09-20,3707,10997,171,133,307,3,33
2024-09-23,3707,11007,124,109,267,2,40
2024-09-24,3707,10989,90,107,182,6,91
2024-09-25,3707,10821,107,272,174,0,8
2024-09-26,3707,10999,330,148,170,4,8
2024-09-27,3707,10796,76,277,145,25,50
2024-09-30,3707,10696,38,122,143,0,2
2024-10-01,3707,10636,54,113,143,3,3
2024-10-04,3707,10669,104,69,141,3,5
2024-10-07,3707,10663,144,146,139,1,3
2024-10-08,3707,10490,57,208,136,6,9
2024-10-09,3707,10387,71,165,138,5,3
2024-10-11,3707,10328,42,91,142,13,9
2024-10-14,3707,10272,22,58,142,2,2
2024-10-15,3707,10272,61,54,146,10,6
2024-10-16,3707,10126,103,247,142,6,10
2024-10-17,3707,10027,46,110,144,7,5
2024-10-18,3707,9935,69,156,135,14,23
2024-10-21,3707,9883,80,130,152,44,27
2024-10-22,3707,9865,53,71,150,2,4
2024-10-23,3707,9955,171,74,165,18,3
2024-10-24,3707,10090,654,504,218,58,5
2024-10-25,3707,9687,295,696,217,9,10
2024-10-28,3707,9821,257,123,211,8,14
