date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-07-26,3022,12611,319,547,10,13,8
2024-07-29,3022,11674,725,1661,2,8,0
2024-07-30,3022,10562,543,1655,1,1,0
2024-07-31,3022,10607,241,196,1,0,0
2024-08-01,3022,10403,363,567,2,1,2
2024-08-02,3022,9807,240,836,1,2,1
2024-08-05,3022,8741,608,1669,10,1,10
2024-08-06,3022,7660,431,1506,0,10,0
2024-08-07,3022,7629,306,335,3,0,3
2024-08-08,3022,7658,283,215,12,0,9
2024-08-09,3022,7688,330,280,96,4,88
2024-08-12,3022,7657,155,186,8,88,0
2024-08-13,3022,7823,271,105,6,4,2
2024-08-14,3022,7744,119,198,6,2,2
2024-08-15,3022,7765,127,106,5,1,0
2024-08-16,3022,7762,254,257,5,0,0
2024-08-19,3022,7823,329,268,6,0,1
2024-08-20,3022,7835,175,163,6,0,0
2024-08-21,3022,7775,46,106,6,0,0
2024-08-22,3022,7857,172,90,6,0,0
2024-08-23,3022,7015,303,1145,62,1,57
2024-08-26,3022,6784,20,251,62,0,0
2024-08-27,3022,6725,21,80,63,0,1
2024-08-28,3022,6711,86,100,61,2,0
2024-08-29,3022,6706,40,45,61,1,1
2024-08-30,3022,6457,79,88,60,1,0
2024-09-02,3022,6509,74,22,60,0,0
2024-09-03,3022,6573,100,36,59,1,0
2024-09-04,3022,6530,238,280,60,0,1
2024-09-05,3022,6428,48,148,57,3,0
2024-09-06,3022,6431,39,35,58,0,1
2024-09-09,3022,6483,146,94,10,50,2
2024-09-10,3022,6469,98,112,11,0,1
2024-09-11,3022,6468,31,32,9,2,0
2024-09-12,3022,6469,34,33,9,0,0
2024-09-13,3022,6416,13,51,9,0,0
2024-09-16,3022,6363,59,63,9,1,1
2024-09-18,3022,6306,37,94,8,1,0
2024-09-19,3022,6299,12,19,8,0,0
2024-09-20,3022,6313,39,25,8,0,0
2024-09-23,3022,6301,19,31,8,0,0
2024-09-24,3022,6334,46,13,8,0,0
2024-09-25,3022,6308,20,46,8,0,0
2024-09-26,3022,6376,134,56,8,0,0
2024-09-27,3022,6315,68,127,9,0,1
2024-09-30,3022,6283,39,71,9,0,0
2024-10-01,3022,6301,85,67,9,0,0
2024-10-04,3022,6305,15,11,9,0,0
2024-10-07,3022,6286,36,55,9,0,0
2024-10-08,3022,6199,33,120,8,1,0
2024-10-09,3022,6229,44,14,8,0,0
2024-10-11,3022,6180,36,84,8,0,0
2024-10-14,3022,6106,21,93,8,0,0
2024-10-15,3022,6029,10,84,8,0,0
2024-10-16,3022,5978,24,74,8,0,0
2024-10-17,3022,5959,19,38,8,0,0
2024-10-18,3022,5949,41,51,8,0,0
2024-10-21,3022,5906,16,59,8,0,0
2024-10-22,3022,5827,53,132,8,0,0
