date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-22,5410,2357,27,24,30,0,0
2024-05-23,5410,2345,53,65,30,0,0
2024-05-24,5410,2332,19,32,30,0,0
2024-05-27,5410,2264,143,211,30,0,0
2024-05-28,5410,2291,112,85,30,0,0
2024-05-29,5410,2271,20,40,30,0,0
2024-05-30,5410,2276,36,31,30,0,0
2024-05-31,5410,2294,66,46,38,8,0
2024-06-03,5410,2647,496,143,34,4,8
2024-06-04,5410,2572,104,179,32,0,2
2024-06-05,5410,2475,42,139,32,0,0
2024-06-06,5410,2406,53,122,32,0,0
2024-06-07,5410,2369,55,92,50,20,2
2024-06-11,5410,2343,25,51,30,0,20
2024-06-12,5410,2349,75,69,81,51,0
2024-06-13,5410,2342,95,102,45,0,36
2024-06-14,5410,2326,57,73,30,0,15
2024-06-17,5410,2340,48,34,30,0,0
2024-06-18,5410,2333,7,14,30,0,0
2024-06-19,5410,2256,5,82,30,0,0
2024-06-20,5410,2247,10,19,30,0,0
2024-06-21,5410,2253,15,9,30,0,0
2024-06-24,5410,2194,11,70,30,0,0
2024-06-25,5410,2193,1,2,30,0,0
2024-06-26,5410,2267,92,18,37,7,0
2024-06-27,5410,2254,5,18,30,0,7
2024-06-28,5410,2228,2,28,30,0,0
2024-07-01,5410,2204,12,36,30,0,0
2024-07-02,5410,2207,15,12,30,0,0
2024-07-03,5410,2185,7,29,30,0,0
2024-07-04,5410,2206,27,6,30,0,0
2024-07-05,5410,2207,6,5,30,0,0
2024-07-08,5410,2190,32,49,30,0,0
2024-07-09,5410,2241,53,2,30,0,0
2024-07-10,5410,2215,10,36,30,0,0
2024-07-11,5410,2204,13,24,30,0,0
2024-07-12,5410,2212,15,7,30,0,0
2024-07-15,5410,2194,25,42,30,0,0
2024-07-16,5410,2191,34,37,30,0,0
2024-07-17,5410,2172,3,22,30,0,0
2024-07-18,5410,2207,40,5,30,0,0
2024-07-19,5410,2206,5,6,30,0,0
2024-07-22,5410,2195,8,19,31,1,0
2024-07-23,5410,2160,21,54,31,0,0
2024-07-26,5410,2175,15,0,0,0,31
2024-07-29,5410,2157,12,30,0,0,0
2024-07-30,5410,2176,31,12,0,0,0
2024-07-31,5410,2046,91,221,0,0,0
2024-08-01,5410,2014,26,58,56,56,0
2024-08-02,5410,2038,120,96,52,0,4
2024-08-05,5410,2050,150,138,30,0,22
2024-08-06,5410,2013,12,48,30,0,0
2024-08-07,5410,1993,137,157,30,0,0
2024-08-08,5410,1974,18,37,30,0,0
2024-08-09,5410,1978,26,22,30,0,0
2024-08-12,5410,1993,30,15,30,0,0
2024-08-13,5410,1999,8,2,30,0,0
2024-08-14,5410,1962,10,47,30,0,0
2024-08-15,5410,1961,8,9,32,2,0
2024-08-16,5410,1981,30,10,30,0,2
2024-08-19,5410,1986,9,4,30,0,0
2024-08-20,5410,2021,36,1,30,0,0
2024-08-21,5410,2023,17,12,30,0,0
2024-08-22,5410,2021,7,1,30,0,0
2024-08-23,5410,2035,17,3,30,0,0
2024-08-26,5410,2030,3,8,30,0,0
2024-08-27,5410,2037,9,1,30,0,0
2024-08-28,5410,2065,36,8,30,0,0
2024-08-29,5410,2091,34,8,30,0,0
2024-08-30,5410,2140,65,16,30,0,0
2024-09-02,5410,2106,23,57,30,0,0
2024-09-03,5410,2113,10,3,30,0,0
2024-09-04,5410,2107,8,14,30,0,0
2024-09-05,5410,2111,5,1,30,0,0
2024-09-06,5410,2109,7,8,31,1,0
2024-09-09,5410,2096,1,4,31,0,0
2024-09-10,5410,2098,3,1,31,0,0
2024-09-11,5410,2084,5,18,30,0,1
2024-09-12,5410,2066,0,18,30,0,0
2024-09-13,5410,2047,3,22,30,0,0
2024-09-16,5410,2041,0,6,30,0,0
2024-09-18,5410,2041,0,0,30,0,0
2024-09-19,5410,2043,2,0,30,0,0
2024-09-20,5410,2037,3,9,30,0,0
2024-09-23,5410,2029,6,9,30,0,0
2024-09-24,5410,2011,0,18,30,0,0
2024-09-25,5410,2003,1,9,30,0,0
