date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-27,3189,9051,83,95,35,5,0
2024-05-28,3189,9072,229,182,30,5,0
2024-05-29,3189,9432,636,267,26,4,0
2024-05-30,3189,9446,129,105,27,0,1
2024-05-31,3189,9488,141,87,22,5,0
2024-06-03,3189,9620,265,120,50,2,30
2024-06-04,3189,9621,107,93,66,6,22
2024-06-05,3189,9569,113,152,72,6,12
2024-06-06,3189,9537,125,128,68,8,4
2024-06-07,3189,9426,81,168,67,3,2
2024-06-11,3189,9355,222,281,86,6,25
2024-06-12,3189,9313,107,139,87,10,11
2024-06-13,3189,9253,171,217,92,13,18
2024-06-14,3189,9532,414,130,97,23,28
2024-06-17,3189,9578,86,39,93,4,0
2024-06-18,3189,9562,99,111,113,4,24
2024-06-19,3189,9760,273,74,158,1,46
2024-06-20,3189,9336,124,545,144,17,3
2024-06-21,3189,9306,179,208,178,4,38
2024-06-24,3189,9212,48,141,144,43,9
2024-06-25,3189,9233,109,88,118,36,10
2024-06-26,3189,9310,101,24,84,34,0
2024-06-27,3189,9298,36,48,15,2,0
2024-06-28,3189,9321,50,24,0,15,0
2024-07-01,3189,9114,42,239,0,0,0
2024-07-02,3189,9142,80,51,0,0,0
2024-07-03,3189,9205,136,70,0,0,0
2024-07-04,3189,10910,1813,106,21,0,21
2024-07-05,3189,10739,399,570,27,11,17
2024-07-08,3189,10291,261,710,33,3,9
2024-07-09,3189,10404,230,116,25,9,1
2024-07-10,3189,13644,3735,495,47,4,26
2024-07-11,3189,16520,6470,3592,376,4,333
2024-07-12,3189,13307,3833,7040,1165,47,836
2024-07-15,3189,14964,4365,2707,766,511,112
2024-07-16,3189,14926,2224,2259,960,76,272
2024-07-17,3189,18796,7238,3366,1422,206,672
2024-07-18,3189,15854,3317,6259,889,607,74
2024-07-19,3189,14940,2909,3822,545,413,69
2024-07-22,3189,15305,2241,1866,393,203,52
2024-07-23,3189,14050,1640,2894,498,24,129
2024-07-26,3189,14297,1185,935,634,122,258
2024-07-29,3189,16409,3833,1721,706,53,125
2024-07-30,3189,16016,2899,3278,526,450,270
2024-07-31,3189,16207,1587,1385,565,261,304
2024-08-01,3189,15224,1162,2080,493,176,114
2024-08-02,3189,15447,855,630,477,61,46
2024-08-05,3189,14904,1531,1957,444,240,209
2024-08-06,3189,15150,1764,1495,417,301,274
2024-08-07,3189,14824,1072,1392,375,238,196
2024-08-08,3189,15355,1580,1046,436,86,149
2024-08-09,3189,15293,1088,1147,492,52,108
2024-08-12,3189,15325,769,735,503,42,53
2024-08-13,3189,15152,414,585,492,28,38
2024-08-14,3189,15078,752,824,459,45,12
2024-08-15,3189,15494,786,366,430,53,24
2024-08-16,3189,15209,471,751,442,38,51
2024-08-19,3189,15300,372,275,427,21,6
2024-08-20,3189,15188,310,409,441,19,33
2024-08-21,3189,15408,436,213,427,31,17
2024-08-22,3189,14429,742,1716,697,60,331
2024-08-23,3189,15948,2658,1137,815,175,293
2024-08-26,3189,15981,1342,1309,581,265,31
2024-08-27,3189,16183,573,370,536,53,8
2024-08-28,3189,16954,1403,628,563,4,33
2024-08-29,3189,16992,2641,2601,698,46,181
2024-08-30,3189,17558,2147,1581,696,47,45
2024-09-02,3189,17014,1051,1594,664,98,66
2024-09-03,3189,17478,989,524,612,71,19
2024-09-04,3189,16762,694,1410,399,268,55
2024-09-05,3189,16955,581,384,399,43,43
2024-09-06,3189,16998,236,187,377,25,3
2024-09-09,3189,17246,530,278,364,27,14
2024-09-10,3189,16974,922,1190,340,75,51
2024-09-11,3189,17079,457,349,337,28,25
2024-09-12,3189,17845,1676,909,411,45,119
2024-09-13,3189,17553,757,1047,453,19,61
2024-09-16,3189,17690,514,367,477,34,58
2024-09-18,3189,17428,724,979,340,146,10
2024-09-19,3189,17689,520,256,337,16,13
2024-09-20,3189,18028,922,582,335,12,10
2024-09-23,3189,18005,225,235,335,2,2
2024-09-24,3189,17735,316,582,329,10,4
2024-09-25,3189,17518,548,763,348,5,24
2024-09-26,3189,17551,867,833,358,3,13
2024-09-27,3189,19519,3673,1691,421,1,64
2024-09-30,3189,19541,893,866,398,44,21
2024-10-01,3189,19124,475,890,404,9,15
2024-10-04,3189,19086,602,636,350,81,28
2024-10-07,3189,18856,555,785,392,11,53
2024-10-08,3189,19391,692,147,412,22,42
2024-10-09,3189,19617,803,577,417,4,10
2024-10-11,3189,19950,516,183,408,17,8
2024-10-14,3189,19787,133,281,427,2,21
2024-10-15,3189,19233,519,1073,418,14,5
2024-10-16,3189,19486,721,465,356,84,22
2024-10-17,3189,19079,445,852,365,8,17
2024-10-18,3189,19137,374,316,367,10,12
2024-10-21,3189,20470,3794,2460,668,11,312
2024-10-22,3189,21937,5431,3964,658,93,85
2024-10-23,3189,21315,1651,2273,562,99,36
2024-10-24,3189,22150,2176,1338,499,97,34
2024-10-25,3189,22251,1639,1536,463,99,63
2024-10-28,3189,21191,1000,2060,436,61,35
2024-10-29,3189,21638,1537,1088,359,119,42
2024-10-30,3189,20979,309,964,380,67,88
2024-11-01,3189,20927,222,273,376,48,44
2024-11-04,3189,21258,532,201,315,94,33
2024-11-05,3189,21372,394,280,321,6,12
2024-11-06,3189,21785,589,174,308,17,4
2024-11-07,3189,21716,1094,1154,310,14,16
2024-11-08,3189,21728,878,860,283,33,6
2024-11-11,3189,20976,400,1151,281,10,8
2024-11-12,3189,20770,618,814,281,26,26
2024-11-13,3189,21048,963,684,265,48,32
2024-11-14,3189,20895,607,756,255,30,20
2024-11-15,3189,20831,266,312,287,14,46
2024-11-18,3189,20705,209,327,268,29,10
2024-11-19,3189,20687,188,196,269,8,9
2024-11-20,3189,20791,546,426,202,75,8
2024-11-21,3189,20743,178,219,204,10,12
2024-11-22,3189,20851,278,167,200,9,5
2024-11-25,3189,20652,111,303,124,6,13
2024-11-26,3189,20506,146,292,118,8,2
2024-11-27,3189,20334,667,831,172,11,65
2024-11-28,3189,20205,265,383,189,31,48
2024-11-29,3189,19785,68,459,182,31,24
2024-12-02,3189,19590,139,329,189,6,13
2024-12-03,3189,19590,179,174,181,12,4
2024-12-04,3189,19398,66,257,179,16,14
2024-12-05,3189,19493,295,199,176,8,5
2024-12-06,3189,19438,92,142,180,2,6
2024-12-09,3189,19304,122,255,180,15,15
2024-12-10,3189,20063,1646,887,242,16,78
2024-12-11,3189,21567,2422,912,301,7,66
2024-12-12,3189,21415,590,741,299,32,30
2024-12-13,3189,20915,270,769,296,34,31
2024-12-16,3189,20616,686,978,224,88,16
2024-12-17,3189,20408,329,532,203,27,6
2024-12-18,3189,20686,404,123,183,28,8
2024-12-19,3189,20544,110,251,197,14,28
2024-12-20,3189,20729,363,173,197,12,12
2024-12-23,3189,21965,3007,1639,572,11,386
2024-12-24,3189,20438,1392,2918,599,28,55
2024-12-25,3189,21915,3048,1569,722,17,140
2024-12-26,3189,22453,969,431,651,78,7
2024-12-27,3189,21770,278,959,651,22,22
2024-12-30,3189,21693,374,449,576,81,6
2024-12-31,3189,22311,1917,1244,435,223,82
2025-01-02,3189,22145,711,877,370,82,17
2025-01-03,3189,21661,1450,1934,410,17,57
2025-01-06,3189,23853,4463,2268,599,13,202
2025-01-07,3189,25108,3164,1909,564,95,60
2025-01-08,3189,23803,1365,2668,507,85,28
2025-01-09,3189,23162,836,1447,352,164,9
2025-01-10,3189,22693,390,825,326,34,8
2025-01-13,3189,20502,998,3185,249,104,27
2025-01-14,3189,20001,90,589,241,22,14
2025-01-15,3189,20145,789,638,234,20,13
2025-01-16,3189,20024,373,489,232,14,12
2025-01-17,3189,19937,156,237,283,9,66
2025-01-20,3189,19758,121,265,281,6,4
