date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-03,1303,7278,500,64,219,23,2
2024-06-04,1303,7585,516,209,134,126,41
2024-06-05,1303,8174,619,28,146,2,14
2024-06-06,1303,8790,802,176,162,9,25
2024-06-07,1303,9140,420,68,169,11,18
2024-06-11,1303,8416,110,351,125,44,0
2024-06-12,1303,8409,357,363,137,20,32
2024-06-13,1303,8305,213,316,136,3,2
2024-06-14,1303,8420,255,136,135,5,4
2024-06-17,1303,8606,337,138,132,4,1
2024-06-18,1303,8720,380,261,128,4,0
2024-06-19,1303,8825,242,110,122,8,2
2024-06-20,1303,8828,507,504,130,1,9
2024-06-21,1303,8644,264,448,129,1,0
2024-06-24,1303,9033,458,67,132,1,4
2024-06-25,1303,8989,232,261,120,12,0
2024-06-26,1303,9176,425,238,135,2,17
2024-06-27,1303,9048,331,428,147,4,16
2024-06-28,1303,9084,281,220,144,9,6
2024-07-01,1303,9110,192,166,134,10,0
2024-07-02,1303,9266,285,124,137,9,12
2024-07-03,1303,9361,148,40,134,3,0
2024-07-04,1303,9266,242,337,142,1,9
2024-07-05,1303,9563,388,90,135,7,0
2024-07-08,1303,9240,105,425,38,99,2
2024-07-09,1303,9270,153,120,35,3,0
2024-07-10,1303,9281,179,168,5,30,0
2024-07-11,1303,9570,407,94,0,5,0
2024-07-12,1303,9703,934,793,0,0,0
2024-07-15,1303,9971,433,155,0,0,0
2024-07-16,1303,10676,986,281,0,0,0
2024-07-17,1303,10097,846,1425,87,0,87
2024-07-18,1303,10358,831,567,92,0,5
2024-07-19,1303,10624,746,477,29,68,5
2024-07-22,1303,10311,288,601,24,8,3
2024-07-23,1303,10483,399,227,24,0,0
2024-07-26,1303,10806,469,145,13,18,7
2024-07-29,1303,10636,170,340,20,2,9
2024-07-30,1303,10457,125,304,20,0,0
2024-07-31,1303,10207,54,304,23,1,4
2024-08-01,1303,10386,248,65,19,7,3
2024-08-02,1303,10474,308,210,11,14,6
2024-08-05,1303,9992,308,788,30,4,23
2024-08-06,1303,9864,182,298,69,10,49
2024-08-07,1303,9759,93,194,61,11,3
2024-08-08,1303,9739,158,168,66,2,7
2024-08-09,1303,9776,194,154,68,1,3
2024-08-12,1303,9645,28,115,72,0,4
2024-08-13,1303,9783,311,158,89,6,23
2024-08-14,1303,9568,158,372,94,20,25
