date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-07,3048,1321,3,25,0,0,0
2024-05-08,3048,1309,1,11,0,0,0
2024-05-09,3048,1316,7,0,0,0,0
2024-05-10,3048,1319,12,9,0,0,0
2024-05-13,3048,1318,29,30,1,0,1
2024-05-14,3048,1306,11,23,1,0,0
2024-05-15,3048,1255,0,51,1,0,0
2024-05-16,3048,1243,5,17,1,0,0
2024-05-17,3048,1249,20,14,1,0,0
2024-05-20,3048,1275,39,13,1,0,0
2024-05-21,3048,1343,103,35,1,0,0
2024-05-22,3048,1324,9,28,1,0,0
2024-05-23,3048,1395,111,40,1,0,0
2024-05-24,3048,1393,15,17,1,0,0
2024-05-27,3048,1375,11,29,1,0,0
2024-05-28,3048,1544,300,131,6,0,5
2024-05-29,3048,2947,1858,454,16,0,10
2024-05-30,3048,2987,901,861,48,0,32
2024-05-31,3048,2819,695,863,195,0,155
2024-06-03,3048,3504,776,91,589,0,394
2024-06-04,3048,3867,534,170,875,14,300
2024-06-05,3048,3849,2083,2101,234,796,155
2024-06-06,3048,4325,1283,807,251,31,53
2024-06-07,3048,4327,789,787,277,58,91
2024-06-11,3048,4538,721,505,171,120,19
2024-06-12,3048,5782,2289,1045,364,21,254
2024-06-13,3048,5625,1722,1873,1271,14,921
2024-06-14,3048,5313,2643,2955,973,439,141
2024-06-17,3048,5750,1411,974,821,279,128
2024-06-18,3048,7689,3134,1187,891,50,160
2024-06-19,3048,7949,4142,3882,1211,76,396
2024-06-20,3048,8190,1805,1564,1016,381,187
2024-06-21,3048,8152,1423,1461,924,122,31
2024-06-24,3048,7159,601,1594,753,199,28
2024-06-25,3048,7060,313,411,727,59,33
2024-06-26,3048,7722,1218,556,699,60,32
2024-06-27,3048,7688,538,572,756,41,98
2024-06-28,3048,8103,1571,1156,812,36,92
2024-07-01,3048,8732,1983,1354,937,22,147
2024-07-02,3048,8609,1081,1199,858,116,37
2024-07-03,3048,8529,1862,1941,1341,30,513
2024-07-04,3048,9247,1374,656,1719,335,713
2024-07-05,3048,9657,3869,3459,1513,790,584
2024-07-08,3048,8265,2640,4042,1031,532,50
2024-07-09,3048,8008,803,1048,926,159,55
2024-07-10,3048,10403,3428,1033,1032,91,198
2024-07-11,3048,8143,1137,3396,916,155,40
2024-07-12,3048,8116,587,604,902,62,48
2024-07-15,3048,8039,404,479,977,78,153
2024-07-16,3048,8136,431,334,878,187,88
2024-07-17,3048,8949,1330,517,678,212,12
2024-07-18,3048,8751,509,707,505,183,10
2024-07-19,3048,8573,285,463,415,101,11
2024-07-22,3048,8575,295,293,325,106,16
2024-07-23,3048,9019,655,211,258,74,7
2024-07-26,3048,8955,369,433,14,242,0
2024-07-29,3048,8497,219,677,0,0,0
2024-07-30,3048,8450,183,230,59,0,59
2024-07-31,3048,8495,139,94,59,5,5
2024-08-01,3048,8541,310,264,156,0,97
2024-08-02,3048,9031,872,382,149,35,28
2024-08-05,3048,8513,328,845,190,69,110
2024-08-06,3048,7977,647,1180,70,121,1
2024-08-07,3048,8182,957,751,212,2,144
2024-08-08,3048,7958,839,1059,264,46,98
2024-08-09,3048,8071,973,855,273,21,30
2024-08-12,3048,8059,647,659,391,21,139
2024-08-13,3048,8406,844,497,421,22,52
2024-08-14,3048,7979,759,1186,428,65,73
2024-08-15,3048,8003,705,681,457,96,125
2024-08-16,3048,8725,1502,779,397,110,50
2024-08-19,3048,8714,598,609,413,21,37
2024-08-20,3048,8352,411,773,396,18,6
2024-08-21,3048,8138,230,444,386,13,3
2024-08-22,3048,7937,228,429,315,84,13
2024-08-23,3048,7801,209,345,300,30,15
2024-08-26,3048,7815,199,185,301,2,3
2024-08-27,3048,7733,146,228,276,34,9
2024-08-28,3048,7818,242,157,250,26,0
2024-08-29,3048,7708,128,238,161,89,0
2024-08-30,3048,7802,304,210,151,10,0
2024-09-02,3048,7832,148,115,151,1,1
2024-09-03,3048,7854,272,249,147,8,4
2024-09-04,3048,7628,172,398,136,27,16
2024-09-05,3048,7547,116,197,136,18,18
2024-09-06,3048,7439,56,29,115,23,2
2024-09-09,3048,7377,70,131,111,20,16
2024-09-10,3048,7137,120,360,108,8,5
2024-09-11,3048,7116,37,56,107,6,5
2024-09-12,3048,7072,117,160,111,26,30
2024-09-13,3048,7085,105,91,94,19,2
2024-09-16,3048,7052,146,179,91,5,2
2024-09-18,3048,7026,70,96,97,2,8
2024-09-19,3048,7114,129,37,91,7,1
2024-09-20,3048,7072,110,152,90,3,2
2024-09-23,3048,6809,368,625,112,10,32
2024-09-24,3048,6713,117,213,158,17,63
2024-09-25,3048,6613,62,161,164,7,13
2024-09-26,3048,6521,110,202,164,1,1
2024-09-27,3048,6530,100,91,165,4,5
2024-09-30,3048,6466,8,72,152,16,3
2024-10-01,3048,6571,160,45,195,5,48
2024-10-04,3048,7237,936,270,292,14,111
2024-10-07,3048,7646,914,505,339,6,53
2024-10-08,3048,8463,1217,400,368,48,77
2024-10-09,3048,7961,1703,2205,404,19,55
2024-10-11,3048,7952,495,504,264,157,17
2024-10-14,3048,7873,159,235,219,81,36
2024-10-15,3048,7915,243,201,198,52,31
2024-10-16,3048,7716,56,249,150,52,4
2024-10-17,3048,7693,147,170,164,1,15
