date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-07-26,3034,2147,17,33,27,4,22
2024-07-29,3034,2188,67,25,90,14,77
2024-07-30,3034,2174,46,55,12,82,4
2024-07-31,3034,2202,40,6,13,2,3
2024-08-01,3034,2146,18,69,15,0,2
2024-08-02,3034,2169,72,49,14,4,3
2024-08-05,3034,2065,56,159,41,3,30
2024-08-06,3034,2033,29,61,49,7,15
2024-08-07,3034,2339,326,20,42,18,11
2024-08-08,3034,2262,32,109,41,10,9
2024-08-09,3034,2163,32,129,37,17,13
2024-08-12,3034,2126,32,69,54,7,24
2024-08-13,3034,2088,14,44,52,4,2
2024-08-14,3034,2034,24,78,65,3,17
2024-08-15,3034,2026,16,23,75,1,11
2024-08-16,3034,2035,34,25,70,7,2
2024-08-19,3034,2000,19,54,73,7,11
2024-08-20,3034,1989,14,25,73,2,2
2024-08-21,3034,1992,20,17,73,4,4
2024-08-22,3034,1992,13,13,73,2,2
2024-08-23,3034,1993,20,19,70,4,1
2024-08-26,3034,1972,13,34,71,0,1
2024-08-27,3034,1979,13,6,71,1,1
2024-08-28,3034,2005,33,7,70,1,0
2024-08-29,3034,1971,13,47,78,0,8
2024-08-30,3034,2033,76,14,75,5,2
2024-09-02,3034,2059,33,7,76,3,4
2024-09-03,3034,2047,23,35,70,6,0
2024-09-04,3034,2012,16,51,60,21,11
2024-09-05,3034,2027,27,12,59,3,2
2024-09-06,3034,2012,7,22,65,1,7
2024-09-09,3034,2016,7,3,63,7,5
2024-09-10,3034,1980,13,49,61,5,3
2024-09-11,3034,1966,9,22,91,1,31
2024-09-12,3034,2011,56,11,87,8,4
2024-09-13,3034,2008,12,15,86,2,1
2024-09-16,3034,2036,40,8,96,0,10
2024-09-18,3034,2200,191,26,93,24,21
2024-09-19,3034,2254,90,35,87,14,8
2024-09-20,3034,2227,38,65,70,6,3
2024-09-23,3034,2207,43,61,76,1,7
2024-09-24,3034,2215,20,11,75,4,3
2024-09-25,3034,2245,52,21,70,6,1
2024-09-26,3034,2271,71,44,72,2,4
2024-09-27,3034,2270,37,38,71,1,1
2024-09-30,3034,2242,42,70,76,4,9
2024-10-01,3034,2224,11,29,84,2,10
2024-10-04,3034,2176,19,67,99,0,15
2024-10-07,3034,2463,305,18,95,22,18
2024-10-08,3034,2477,110,96,98,7,11
2024-10-09,3034,2412,18,82,119,8,29
2024-10-11,3034,2413,38,37,129,1,11
2024-10-14,3034,2329,5,88,130,0,1
2024-10-15,3034,2358,36,5,130,3,3
2024-10-16,3034,2330,48,76,133,2,5
2024-10-17,3034,2309,12,33,138,1,6
2024-10-18,3034,2288,13,33,137,1,0
2024-10-21,3034,2270,22,40,150,0,13
2024-10-22,3034,2436,201,35,146,10,6
2024-10-23,3034,2529,113,20,154,2,10
2024-10-24,3034,2529,12,11,136,19,1
2024-10-25,3034,2543,36,22,135,3,2
2024-10-28,3034,2544,10,9,143,0,9
2024-10-29,3034,2410,66,199,166,7,30
2024-10-30,3034,2433,30,7,233,4,71
2024-11-01,3034,2446,31,17,211,30,8
2024-11-04,3034,2521,80,4,255,3,47
2024-11-05,3034,2583,75,13,242,27,22
2024-11-06,3034,2575,18,26,359,12,129
2024-11-07,3034,2600,55,28,242,129,12
2024-11-08,3034,2719,122,3,236,7,1
2024-11-11,3034,2663,32,87,196,11,1
2024-11-12,3034,2747,99,15,194,6,4
2024-11-13,3034,2684,9,72,200,1,7
2024-11-14,3034,2748,83,19,177,27,4
2024-11-15,3034,2684,10,73,182,4,9
2024-11-18,3034,2559,24,149,241,10,69
2024-11-19,3034,2618,66,7,269,10,38
2024-11-20,3034,2658,66,24,267,10,8
2024-11-21,3034,2645,18,31,259,8,0
2024-11-22,3034,2736,100,8,282,1,24
2024-11-25,3034,2688,65,112,265,23,6
2024-11-26,3034,2778,113,23,260,7,2
2024-11-27,3034,2770,48,56,254,8,2
2024-11-28,3034,2753,27,44,237,20,3
2024-11-29,3034,2735,25,41,230,10,3
2024-12-02,3034,2736,33,32,127,103,0
2024-12-03,3034,2781,121,75,116,12,1
2024-12-04,3034,2794,63,50,113,3,0
