date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-04-24,8047,841,77,10,1,1,0
2024-04-25,8047,886,57,12,1,0,0
2024-04-26,8047,883,12,15,1,0,0
2024-04-29,8047,890,15,8,1,0,0
2024-04-30,8047,883,22,29,1,0,0
2024-05-02,8047,882,2,3,0,0,1
2024-05-03,8047,885,3,0,0,0,0
2024-05-06,8047,861,1,25,0,0,0
2024-05-07,8047,848,0,13,0,0,0
2024-05-08,8047,830,14,32,0,0,0
2024-05-09,8047,814,4,20,0,0,0
2024-05-10,8047,813,0,1,0,0,0
2024-05-13,8047,870,117,60,2,2,0
2024-05-14,8047,850,41,61,1,0,1
2024-05-15,8047,840,3,13,1,0,0
2024-05-16,8047,858,23,5,1,0,0
2024-05-17,8047,850,11,19,0,0,1
2024-05-20,8047,845,3,8,0,0,0
2024-05-21,8047,839,5,11,0,0,0
2024-05-22,8047,846,20,13,1,1,0
2024-05-23,8047,847,7,6,1,0,0
2024-05-24,8047,853,6,0,1,0,0
2024-05-27,8047,859,8,2,1,0,0
2024-05-28,8047,891,35,3,1,0,0
2024-05-29,8047,869,3,25,1,0,0
2024-05-30,8047,863,0,4,1,0,0
2024-05-31,8047,872,15,6,1,0,0
2024-06-03,8047,885,13,0,1,0,0
2024-06-04,8047,1077,270,78,3,2,0
2024-06-05,8047,1382,654,349,82,79,0
2024-06-06,8047,1321,45,106,3,0,79
2024-06-07,8047,1296,12,37,3,0,0
2024-06-11,8047,1230,16,82,0,0,3
2024-06-12,8047,1226,0,4,0,0,0
2024-06-13,8047,1153,18,91,0,0,0
2024-06-14,8047,1123,6,36,0,0,0
2024-06-17,8047,1108,9,24,0,0,0
2024-06-18,8047,1066,14,56,0,0,0
2024-06-19,8047,1030,16,52,0,0,0
2024-06-20,8047,921,4,113,0,0,0
2024-06-21,8047,925,8,4,0,0,0
2024-06-24,8047,960,42,7,0,0,0
2024-06-25,8047,961,1,0,0,0,0
2024-06-26,8047,937,5,29,0,0,0
2024-06-27,8047,913,5,29,0,0,0
2024-06-28,8047,920,16,9,0,0,0
2024-07-01,8047,918,3,5,0,0,0
2024-07-02,8047,915,0,0,0,0,0
2024-07-03,8047,918,4,1,0,0,0
2024-07-04,8047,904,2,16,0,0,0
2024-07-05,8047,885,12,31,0,0,0
2024-07-08,8047,989,120,16,0,0,0
2024-07-09,8047,919,20,90,0,0,0
2024-07-10,8047,884,4,39,0,0,0
2024-07-11,8047,859,7,32,0,0,0
2024-07-12,8047,867,10,2,0,0,0
2024-07-15,8047,871,8,4,0,0,0
2024-07-16,8047,884,15,2,0,0,0
2024-07-17,8047,886,4,2,0,0,0
2024-07-18,8047,886,3,3,0,0,0
2024-07-19,8047,875,3,14,0,0,0
2024-07-22,8047,852,13,36,0,0,0
2024-07-23,8047,847,10,15,0,0,0
2024-07-26,8047,861,18,4,0,0,0
2024-07-29,8047,851,6,16,0,0,0
2024-07-30,8047,822,3,32,0,0,0
2024-07-31,8047,822,0,0,0,0,0
2024-08-01,8047,822,0,0,0,0,0
2024-08-02,8047,823,1,0,0,0,0
2024-08-05,8047,810,4,17,0,0,0
2024-08-06,8047,807,0,3,0,0,0
2024-08-07,8047,802,1,0,0,0,0
2024-08-08,8047,800,0,0,0,0,0
2024-08-09,8047,802,3,1,0,0,0
2024-08-12,8047,799,0,3,0,0,0
2024-08-13,8047,798,0,1,0,0,0
2024-08-14,8047,795,4,7,0,0,0
2024-08-15,8047,795,0,0,0,0,0
2024-08-16,8047,803,9,1,0,0,0
2024-08-19,8047,803,0,0,0,0,0
