date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-04-23,8271,2946,49,52,300,8,10
2024-04-24,8271,2924,46,68,284,16,0
2024-04-25,8271,2971,67,20,284,0,0
2024-04-26,8271,2976,70,60,280,6,2
2024-04-29,8271,3238,338,76,281,1,2
2024-04-30,8271,2981,122,379,281,0,0
2024-05-02,8271,2547,98,532,281,1,1
2024-05-03,8271,2498,41,89,281,0,0
2024-05-06,8271,2357,100,241,280,2,1
2024-05-07,8271,2508,395,244,281,0,1
2024-05-08,8271,2482,82,108,281,0,0
2024-05-09,8271,2489,144,137,281,0,0
2024-05-10,8271,2472,49,66,281,0,0
2024-05-13,8271,2469,75,78,282,0,1
2024-05-14,8271,2487,39,21,282,1,1
2024-05-15,8271,2547,75,15,281,2,1
2024-05-16,8271,2556,49,40,280,1,0
2024-05-17,8271,2569,62,49,181,101,2
2024-05-20,8271,2561,26,33,136,45,0
2024-05-21,8271,2535,24,50,8,131,3
2024-05-22,8271,2486,44,93,5,3,0
2024-05-23,8271,2524,71,33,5,0,0
2024-05-24,8271,2504,15,19,4,1,0
2024-05-27,8271,2701,325,128,4,0,0
2024-05-28,8271,2665,247,283,5,0,1
2024-05-29,8271,2683,111,93,6,0,1
2024-05-30,8271,2685,105,103,5,1,0
2024-05-31,8271,2666,48,67,5,0,0
2024-06-03,8271,2654,58,70,9,0,4
2024-06-04,8271,2721,123,56,5,4,0
2024-06-05,8271,2687,30,64,5,0,0
2024-06-06,8271,2681,66,72,4,1,0
2024-06-07,8271,2670,15,22,9,0,5
2024-06-11,8271,2629,21,62,9,0,0
2024-06-12,8271,2613,14,30,8,1,0
2024-06-13,8271,2590,31,54,8,0,0
2024-06-14,8271,2585,44,39,8,0,0
2024-06-17,8271,2572,34,47,9,0,1
2024-06-18,8271,2590,74,56,9,0,0
2024-06-19,8271,2604,71,57,9,0,0
2024-06-20,8271,2609,62,57,9,0,0
2024-06-21,8271,2643,53,19,4,5,0
2024-06-24,8271,2659,42,26,4,0,0
2024-06-25,8271,2674,47,32,4,1,1
2024-06-26,8271,2658,22,37,0,4,0
2024-06-27,8271,2686,39,11,0,0,0
2024-06-28,8271,2651,39,72,0,0,0
2024-07-01,8271,2730,135,56,0,0,0
2024-07-02,8271,2777,69,22,0,0,0
2024-07-03,8271,2713,26,90,1,0,1
2024-07-04,8271,2819,143,32,1,0,0
2024-07-05,8271,2796,30,53,0,1,0
2024-07-08,8271,2931,183,48,0,0,0
2024-07-09,8271,2912,140,158,2,0,2
2024-07-10,8271,2811,41,142,5,0,3
2024-07-11,8271,2826,48,33,11,0,6
2024-07-12,8271,2807,24,38,6,5,0
2024-07-15,8271,2823,60,44,6,0,0
2024-07-16,8271,2807,8,24,5,1,0
2024-07-17,8271,2804,26,28,5,1,1
2024-07-18,8271,2820,66,50,5,2,2
2024-07-19,8271,2814,26,32,5,0,0
2024-07-22,8271,2732,10,92,4,2,1
2024-07-23,8271,2708,10,33,2,3,1
2024-07-26,8271,2752,62,18,1,1,0
2024-07-29,8271,2848,149,53,3,0,2
2024-07-30,8271,2822,21,46,32,3,32
2024-07-31,8271,2863,50,5,32,0,0
2024-08-01,8271,2858,23,28,32,0,0
2024-08-02,8271,2846,25,37,34,0,2
2024-08-05,8271,2671,89,238,60,1,27
