date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-07-23,3152,750,14,16,0,0,1
2024-07-26,3152,749,2,3,0,0,0
2024-07-29,3152,751,19,17,0,0,0
2024-07-30,3152,749,3,5,0,0,0
2024-07-31,3152,758,13,4,0,0,0
2024-08-01,3152,753,2,7,0,0,0
2024-08-02,3152,731,13,35,0,0,0
2024-08-05,3152,604,25,151,0,0,0
2024-08-06,3152,578,18,44,0,0,0
2024-08-07,3152,555,5,28,0,0,0
2024-08-08,3152,558,3,0,0,0,0
2024-08-09,3152,567,15,5,0,0,0
2024-08-12,3152,556,1,12,0,0,0
2024-08-13,3152,561,5,0,0,0,0
2024-08-14,3152,562,2,1,0,0,0
2024-08-15,3152,557,3,8,0,0,0
2024-08-16,3152,560,3,0,0,0,0
2024-08-19,3152,567,11,4,0,0,0
2024-08-20,3152,566,4,5,0,0,0
2024-08-21,3152,567,4,3,0,0,0
2024-08-22,3152,568,1,0,0,0,0
2024-08-23,3152,565,0,3,1,1,0
2024-08-26,3152,557,1,9,1,0,0
2024-08-27,3152,561,4,0,0,0,1
2024-08-28,3152,560,2,3,0,0,0
2024-08-29,3152,560,0,0,1,1,0
2024-08-30,3152,567,7,0,2,2,1
2024-09-02,3152,570,8,5,0,0,2
2024-09-03,3152,571,2,1,0,0,0
2024-09-04,3152,568,2,5,0,0,0
2024-09-05,3152,565,5,4,0,0,0
2024-09-06,3152,565,1,1,0,0,0
2024-09-09,3152,565,3,3,0,0,0
2024-09-10,3152,565,1,1,0,0,0
2024-09-11,3152,566,1,0,0,0,0
2024-09-12,3152,569,6,3,0,0,0
2024-09-13,3152,565,2,6,0,0,0
2024-09-16,3152,561,9,13,0,0,0
2024-09-18,3152,572,18,7,0,0,0
2024-09-19,3152,579,10,3,0,0,0
2024-09-20,3152,577,8,10,0,0,0
2024-09-23,3152,585,9,1,0,0,0
2024-09-24,3152,605,29,9,0,0,0
2024-09-25,3152,636,73,42,5,5,0
2024-09-26,3152,649,34,21,0,0,5
2024-09-27,3152,663,25,11,0,0,0
2024-09-30,3152,656,12,19,0,0,0
2024-10-01,3152,654,8,10,0,0,0
2024-10-04,3152,656,9,6,0,0,0
2024-10-07,3152,655,2,3,1,1,0
