date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-05,8341,317,0,2,2,0,0
2024-06-06,8341,324,8,0,2,0,0
2024-06-07,8341,316,19,19,2,0,0
2024-06-11,8341,319,6,3,2,0,0
2024-06-12,8341,315,1,5,2,0,0
2024-06-13,8341,316,1,0,2,0,0
2024-06-14,8341,301,0,15,2,0,0
2024-06-17,8341,296,0,2,2,0,0
2024-06-18,8341,290,1,7,2,0,0
2024-06-19,8341,293,4,0,2,0,0
2024-06-20,8341,291,8,8,2,0,0
2024-06-21,8341,292,3,2,2,0,0
2024-06-24,8341,296,4,0,0,2,0
2024-06-25,8341,293,2,5,0,0,0
2024-06-26,8341,291,5,7,0,0,0
2024-06-27,8341,306,15,0,0,0,0
2024-06-28,8341,299,0,7,0,0,0
2024-07-01,8341,291,0,8,0,0,0
2024-07-02,8341,292,2,1,0,0,0
2024-07-03,8341,292,2,2,0,0,0
2024-07-04,8341,290,0,2,0,0,0
2024-07-05,8341,289,1,1,0,0,0
2024-07-08,8341,289,0,0,0,0,0
2024-07-09,8341,360,111,39,0,0,0
2024-07-10,8341,340,13,33,0,0,0
2024-07-11,8341,338,4,6,0,0,0
2024-07-12,8341,340,5,3,0,0,0
2024-07-15,8341,336,5,9,0,0,0
2024-07-16,8341,335,2,3,0,0,0
2024-07-17,8341,335,4,4,0,0,0
2024-07-18,8341,329,2,8,0,0,0
2024-07-19,8341,327,2,4,0,0,0
2024-07-22,8341,329,5,3,0,0,0
2024-07-23,8341,324,2,7,0,0,0
2024-07-26,8341,327,4,1,0,0,0
2024-07-29,8341,334,9,2,0,0,0
2024-07-30,8341,330,0,4,0,0,0
2024-07-31,8341,333,6,3,0,0,0
2024-08-01,8341,332,0,1,0,0,0
2024-08-02,8341,322,2,9,0,0,0
2024-08-05,8341,295,8,35,0,0,0
2024-08-06,8341,279,11,27,1,0,1
2024-08-07,8341,278,4,5,0,1,0
2024-08-08,8341,280,4,2,0,0,0
2024-08-09,8341,274,2,8,0,0,0
2024-08-12,8341,270,2,6,0,0,0
2024-08-13,8341,276,6,0,1,0,1
2024-08-14,8341,276,0,0,1,0,0
2024-08-15,8341,276,0,0,2,0,1
2024-08-16,8341,275,1,2,2,0,0
2024-08-19,8341,274,0,1,2,0,0
2024-08-20,8341,271,5,6,2,0,0
2024-08-21,8341,263,2,10,2,0,0
2024-08-22,8341,259,0,2,1,1,0
2024-08-23,8341,252,3,10,0,1,0
2024-08-26,8341,249,1,4,0,0,0
2024-08-27,8341,259,13,3,0,0,0
2024-08-28,8341,262,3,0,0,0,0
2024-08-29,8341,275,14,1,0,0,0
2024-08-30,8341,273,9,11,0,0,0
2024-09-02,8341,267,3,9,0,0,0
2024-09-03,8341,257,3,13,0,0,0
2024-09-04,8341,295,48,10,0,0,0
2024-09-05,8341,284,6,17,5,0,5
2024-09-06,8341,282,1,3,5,0,0
2024-09-09,8341,279,3,1,5,0,0
2024-09-10,8341,287,14,0,5,0,0
2024-09-11,8341,289,2,0,5,0,0
2024-09-12,8341,295,7,1,5,0,0
2024-09-13,8341,297,3,1,5,0,0
2024-09-16,8341,261,5,41,5,0,0
2024-09-18,8341,260,6,7,5,0,0
2024-09-19,8341,264,4,0,5,0,0
2024-09-20,8341,264,2,2,5,0,0
2024-09-23,8341,268,12,8,0,5,0
2024-09-24,8341,268,3,2,0,0,0
2024-09-25,8341,284,24,8,0,0,0
2024-09-26,8341,280,0,4,0,0,0
2024-09-27,8341,298,24,6,0,0,0
2024-09-30,8341,323,31,6,0,0,0
2024-10-01,8341,336,17,4,0,0,0
2024-10-04,8341,347,15,4,0,0,0
2024-10-07,8341,375,40,12,2,0,2
2024-10-08,8341,397,24,2,0,2,0
2024-10-09,8341,397,9,9,0,0,0
2024-10-11,8341,404,21,14,0,0,0
2024-10-14,8341,400,4,8,0,0,0
2024-10-15,8341,397,7,10,0,0,0
2024-10-16,8341,391,8,13,5,0,5
2024-10-17,8341,391,22,21,0,5,0
2024-10-18,8341,427,56,20,2,0,2
2024-10-21,8341,405,14,36,3,0,1
2024-10-22,8341,405,2,2,3,0,0
2024-10-23,8341,403,11,13,1,2,0
2024-10-24,8341,405,5,3,1,0,0
2024-10-25,8341,408,6,3,0,1,0
2024-10-28,8341,413,8,3,0,0,0
2024-10-29,8341,407,4,9,0,0,0
2024-10-30,8341,400,1,8,0,0,0
2024-11-01,8341,402,3,1,1,0,1
2024-11-04,8341,408,6,0,0,1,0
2024-11-05,8341,407,1,2,0,0,0
2024-11-06,8341,412,10,5,0,0,0
2024-11-07,8341,408,4,8,0,0,0
2024-11-08,8341,401,4,11,0,0,0
2024-11-11,8341,441,61,21,0,0,0
2024-11-12,8341,510,74,5,0,0,0
2024-11-13,8341,511,9,8,0,0,0
2024-11-14,8341,509,1,3,0,0,0
2024-11-15,8341,504,7,12,0,0,0
2024-11-18,8341,498,3,9,0,0,0
2024-11-19,8341,485,6,19,0,0,0
2024-11-20,8341,477,13,21,0,0,0
2024-11-21,8341,469,1,9,0,0,0
2024-11-22,8341,475,7,1,0,0,0
2024-11-25,8341,481,10,4,0,0,0
2024-11-26,8341,467,7,21,0,0,0
2024-11-27,8341,466,5,6,0,0,0
2024-11-28,8341,466,1,0,0,0,0
2024-11-29,8341,470,6,2,0,0,0
2024-12-02,8341,474,4,0,0,0,0
2024-12-03,8341,474,0,0,0,0,0
2024-12-04,8341,471,1,4,0,0,0
2024-12-05,8341,503,35,3,0,0,0
2024-12-06,8341,500,1,4,0,0,0
2024-12-09,8341,500,2,2,0,0,0
2024-12-10,8341,502,7,5,0,0,0
2024-12-11,8341,504,2,0,0,0,0
2024-12-12,8341,508,11,5,0,0,0
2024-12-13,8341,497,1,12,0,0,0
2024-12-16,8341,494,3,6,0,0,0
2024-12-17,8341,496,2,0,0,0,0
2024-12-18,8341,495,1,2,0,0,0
2024-12-19,8341,450,20,65,0,0,0
2024-12-20,8341,451,3,2,0,0,0
2024-12-23,8341,452,2,1,0,0,0
2024-12-24,8341,453,1,0,0,0,0
2024-12-25,8341,453,2,2,0,0,0
2024-12-26,8341,455,2,0,0,0,0
2024-12-27,8341,452,0,3,0,0,0
2024-12-30,8341,435,9,26,0,0,0
2024-12-31,8341,434,0,1,0,0,0
2025-01-02,8341,432,1,3,1,0,1
2025-01-03,8341,436,4,0,1,0,0
2025-01-06,8341,410,0,26,2,0,1
2025-01-07,8341,410,1,1,2,0,0
2025-01-08,8341,413,3,0,2,0,0
2025-01-09,8341,410,10,13,2,0,0
2025-01-10,8341,408,0,2,2,0,0
2025-01-13,8341,406,3,5,2,0,0
2025-01-14,8341,404,0,2,4,0,2
2025-01-15,8341,402,0,2,4,0,0
2025-01-16,8341,404,3,1,4,0,0
2025-01-17,8341,404,1,1,4,0,0
2025-01-20,8341,400,1,5,4,0,0
2025-01-21,8341,401,4,0,3,1,0
2025-01-22,8341,398,0,3,3,0,0
2025-02-03,8341,395,0,3,3,0,0
2025-02-04,8341,396,3,0,3,0,0
2025-02-05,8341,395,0,1,3,0,0
2025-02-06,8341,388,0,7,3,0,0
2025-02-07,8341,388,0,0,3,0,0
2025-02-10,8341,384,2,6,2,1,0
2025-02-11,8341,382,3,5,2,0,0
2025-02-12,8341,398,17,1,2,0,0
2025-02-13,8341,407,23,14,2,0,0
2025-02-14,8341,400,1,7,3,0,1
2025-02-17,8341,397,0,3,3,0,0
2025-02-18,8341,392,2,7,3,0,0
2025-02-19,8341,388,0,4,3,0,0
2025-02-20,8341,387,4,5,3,0,0
2025-02-21,8341,388,1,0,3,0,0
2025-02-24,8341,382,7,13,3,0,0
2025-02-25,8341,364,1,19,3,0,0
2025-02-26,8341,366,4,2,3,0,0
2025-02-27,8341,366,0,0,3,0,0
2025-03-03,8341,372,6,0,3,0,0
2025-03-04,8341,373,1,0,2,1,0
2025-03-05,8341,373,0,0,2,0,0
2025-03-06,8341,370,0,3,2,0,0
2025-03-07,8341,368,0,2,2,0,0
2025-03-10,8341,369,1,0,2,0,0
2025-03-11,8341,374,5,0,2,0,0
2025-03-12,8341,375,1,0,2,0,0
2025-03-13,8341,377,4,2,2,0,0
2025-03-14,8341,376,14,14,2,0,0
2025-03-17,8341,352,3,27,2,0,0
2025-03-18,8341,334,14,31,2,0,0
2025-03-19,8341,328,6,12,0,2,0
2025-03-20,8341,327,0,0,0,0,0
2025-03-21,8341,327,1,1,0,0,0
2025-03-24,8341,302,1,26,0,0,0
2025-03-25,8341,302,2,2,0,0,0
2025-03-26,8341,299,0,3,0,0,0
2025-03-27,8341,299,1,1,0,0,0
2025-03-28,8341,286,1,14,0,0,0
2025-03-31,8341,263,2,25,0,0,0
2025-04-01,8341,264,1,0,0,0,0
2025-04-02,8341,263,0,1,0,0,0
2025-04-07,8341,252,14,25,0,0,0
2025-04-08,8341,250,9,11,0,0,0
2025-04-09,8341,245,9,14,0,0,0
2025-04-10,8341,249,14,10,0,0,0
2025-04-11,8341,248,7,8,0,0,0
2025-04-14,8341,248,2,2,1,0,1
2025-04-15,8341,243,9,14,0,1,0
2025-04-16,8341,245,15,13,1,0,1
2025-04-17,8341,264,20,1,1,0,0
2025-04-18,8341,264,3,3,1,0,0
2025-04-21,8341,263,1,1,1,0,0
2025-04-22,8341,266,3,0,1,0,0
2025-04-23,8341,272,16,10,2,0,1
2025-04-24,8341,272,0,0,3,0,1
2025-04-25,8341,265,0,7,3,0,0
2025-04-28,8341,268,9,6,1,2,0
2025-04-29,8341,264,1,5,0,1,0
2025-04-30,8341,264,1,1,0,0,0
2025-05-02,8341,269,9,4,0,0,0
2025-05-05,8341,295,27,1,0,0,0
2025-05-06,8341,297,2,0,0,0,0
2025-05-07,8341,296,2,2,0,0,0
2025-05-08,8341,296,0,0,0,0,0
2025-05-09,8341,296,4,4,0,0,0
2025-05-12,8341,294,1,3,0,0,0
2025-05-13,8341,300,6,0,0,0,0
2025-05-14,8341,321,21,0,0,0,0
2025-05-15,8341,321,0,0,0,0,0
2025-05-16,8341,321,0,0,0,0,0
2025-05-19,8341,316,0,5,0,0,0
2025-05-20,8341,316,0,0,0,0,0
2025-05-21,8341,317,1,0,0,0,0
2025-05-22,8341,311,0,1,0,0,0
2025-05-23,8341,312,1,0,0,0,0
2025-05-26,8341,309,0,3,0,0,0
2025-05-27,8341,309,1,1,1,0,1
2025-05-28,8341,289,3,23,0,1,0
2025-05-29,8341,289,0,0,0,0,0
2025-06-02,8341,291,2,0,0,0,0
2025-06-03,8341,290,0,1,0,0,0
2025-06-04,8341,293,3,0,0,0,0
2025-06-05,8341,294,2,1,0,0,0
2025-06-06,8341,288,0,6,0,0,0
2025-06-09,8341,286,1,3,0,0,0
2025-06-10,8341,272,2,16,0,0,0
2025-06-11,8341,271,0,1,0,0,0
2025-06-12,8341,271,0,0,0,0,0
2025-06-13,8341,264,2,9,0,0,0
2025-06-16,8341,268,4,0,0,0,0
2025-06-17,8341,269,2,1,0,0,0
2025-06-18,8341,271,3,1,0,0,0
2025-06-19,8341,280,9,0,0,0,0
2025-06-20,8341,290,10,0,0,0,0
2025-06-23,8341,297,7,0,0,0,0
2025-06-24,8341,308,12,1,0,0,0
2025-06-25,8341,305,5,8,0,0,0
2025-06-26,8341,278,6,11,0,0,0
2025-06-27,8341,268,0,10,0,0,0
2025-06-30,8341,265,0,3,0,0,0
2025-07-01,8341,250,0,15,0,0,0
2025-07-02,8341,246,0,4,0,0,0
2025-07-03,8341,245,0,1,0,0,0
2025-07-04,8341,245,1,1,0,0,0
2025-07-07,8341,245,0,0,0,0,0
2025-07-08,8341,250,5,0,0,0,0
2025-07-09,8341,246,5,9,0,0,0
2025-07-10,8341,251,6,1,0,0,0
2025-07-11,8341,249,0,1,0,0,0
2025-07-14,8341,250,2,1,0,0,0
2025-07-15,8341,250,0,0,0,0,0
2025-07-16,8341,250,0,0,0,0,0
2025-07-17,8341,251,2,1,0,0,0
2025-07-18,8341,251,1,1,0,0,0
2025-07-21,8341,251,0,0,0,0,0
2025-07-22,8341,252,3,2,0,0,0
2025-07-23,8341,247,1,6,0,0,0
2025-07-24,8341,244,2,5,0,0,0
2025-07-25,8341,245,4,3,0,0,0
2025-07-28,8341,246,1,0,0,0,0
2025-07-29,8341,248,5,3,0,0,0
2025-07-30,8341,247,2,3,0,0,0
2025-07-31,8341,250,3,0,0,0,0
2025-08-01,8341,248,0,2,0,0,0
2025-08-04,8341,250,3,1,0,0,0
2025-08-05,8341,248,1,3,0,0,0
2025-08-06,8341,248,1,1,0,0,0
2025-08-07,8341,243,0,5,0,0,0
2025-08-08,8341,248,5,0,0,0,0
