date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-27,6534,0,0,0,0,0,0
2024-06-28,6534,18,18,0,0,0,0
2024-07-01,6534,21,3,0,0,0,0
2024-07-02,6534,29,8,0,0,0,0
2024-07-03,6534,33,4,0,0,0,0
2024-07-04,6534,38,5,0,0,0,0
2024-07-05,6534,51,13,0,0,0,0
2024-07-08,6534,86,35,0,0,0,0
2024-07-09,6534,85,0,1,0,0,0
2024-07-10,6534,87,2,0,0,0,0
2024-07-11,6534,90,3,0,0,0,0
2024-07-12,6534,92,2,0,0,0,0
2024-07-15,6534,94,2,0,0,0,0
2024-07-16,6534,94,0,0,0,0,0
2024-07-17,6534,94,0,0,0,0,0
2024-07-18,6534,95,1,0,0,0,0
2024-07-19,6534,95,0,0,0,0,0
2024-07-22,6534,95,0,0,0,0,0
2024-07-23,6534,97,2,0,0,0,0
2024-07-26,6534,99,2,0,0,0,0
2024-07-29,6534,99,0,0,0,0,0
2024-07-30,6534,99,0,0,0,0,0
2024-07-31,6534,100,1,0,0,0,0
2024-08-01,6534,100,0,0,0,0,0
2024-08-02,6534,100,0,0,0,0,0
2024-08-05,6534,111,11,0,0,0,0
2024-08-06,6534,111,0,0,0,0,0
2024-08-07,6534,112,1,0,0,0,0
2024-08-08,6534,112,0,0,0,0,0
2024-08-09,6534,116,4,0,0,0,0
2024-08-12,6534,116,0,0,0,0,0
2024-08-13,6534,118,2,0,0,0,0
2024-08-14,6534,119,1,0,0,0,0
2024-08-15,6534,119,0,0,0,0,0
2024-08-16,6534,119,0,0,0,0,0
2024-08-19,6534,120,1,0,0,0,0
2024-08-20,6534,120,0,0,0,0,0
2024-08-21,6534,120,0,0,0,0,0
2024-08-22,6534,121,1,0,0,0,0
2024-08-23,6534,121,0,0,0,0,0
2024-08-26,6534,121,0,0,0,0,0
2024-08-27,6534,121,0,0,0,0,0
2024-08-28,6534,121,0,0,0,0,0
2024-08-29,6534,121,0,0,0,0,0
2024-08-30,6534,121,0,0,0,0,0
2024-09-02,6534,121,0,0,0,0,0
2024-09-03,6534,121,0,0,0,0,0
2024-09-04,6534,121,0,0,0,0,0
2024-09-05,6534,121,0,0,0,0,0
2024-09-06,6534,121,0,0,0,0,0
2024-09-09,6534,121,0,0,0,0,0
2024-09-10,6534,121,0,0,0,0,0
2024-09-11,6534,122,1,0,0,0,0
