date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-07-22,2603,32481,1301,2203,727,84,199
2024-07-23,2603,32251,692,895,741,58,72
2024-07-26,2603,32436,613,379,979,60,298
2024-07-29,2603,32887,1006,458,730,315,66
2024-07-30,2603,32849,686,659,1097,61,428
2024-07-31,2603,32608,611,841,1165,60,128
2024-08-01,2603,32264,931,1227,1432,68,347
2024-08-02,2603,33188,1797,860,1315,175,58
2024-08-05,2603,33165,2342,2320,589,842,116
2024-08-06,2603,33655,1922,1370,713,63,187
2024-08-07,2603,34976,3254,1915,881,61,229
2024-08-08,2603,34949,1394,1412,825,98,97
2024-08-09,2603,36004,2769,1677,1164,76,415
2024-08-12,2603,37707,3532,1771,995,338,169
2024-08-13,2603,37512,2456,2646,1704,89,798
2024-08-14,2603,34314,1451,4645,1662,370,328
2024-08-15,2603,33011,1149,2445,1701,226,266
2024-08-16,2603,33139,1200,1044,1940,42,283
2024-08-19,2603,32676,393,836,1937,68,66
2024-08-20,2603,32209,792,1234,1927,131,121
2024-08-21,2603,32088,1073,1182,1960,55,88
2024-08-22,2603,31664,222,637,1963,17,59
2024-08-23,2603,31601,535,526,1777,228,42
2024-08-26,2603,31768,833,641,1774,40,37
2024-08-27,2603,31930,2106,1865,1503,329,58
2024-08-28,2603,31421,378,838,1316,242,55
2024-08-29,2603,31643,649,386,1309,36,29
2024-08-30,2603,30733,575,1385,1377,11,79
2024-09-02,2603,32169,2204,764,1099,308,30
2024-09-03,2603,31734,123,555,966,172,39
2024-09-04,2603,31485,667,914,859,219,114
2024-09-05,2603,31299,235,418,901,17,59
2024-09-06,2603,31509,502,287,901,35,35
2024-09-09,2603,31197,244,502,893,93,90
2024-09-10,2603,31256,601,541,869,71,47
2024-09-11,2603,30455,295,1087,1044,24,199
2024-09-12,2603,30454,824,805,1063,64,124
2024-09-13,2603,29768,161,843,1155,7,101
2024-09-16,2603,30142,648,268,1081,75,12
2024-09-18,2603,29126,417,1429,1170,38,127
2024-09-19,2603,28639,473,953,1500,26,376
2024-09-20,2603,28758,879,738,1458,78,36
2024-09-23,2603,27991,697,1428,1690,46,278
2024-09-24,2603,26529,1792,3216,1906,188,404
2024-09-25,2603,26185,1797,2139,2118,56,269
2024-09-26,2603,25140,1709,2673,2141,141,169
2024-09-27,2603,24823,1345,1641,2439,51,349
2024-09-30,2603,24802,2541,2532,1962,541,64
2024-10-01,2603,24616,687,870,2125,17,182
2024-10-04,2603,26447,3175,1341,1524,658,60
2024-10-07,2603,26774,1011,586,1502,79,129
2024-10-08,2603,26474,332,556,1502,21,48
2024-10-09,2603,27017,1828,1270,1135,416,49
2024-10-11,2603,26941,319,340,1146,41,60
2024-10-14,2603,26428,213,709,1140,35,29
2024-10-15,2603,26450,382,341,1145,28,38
