date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-07,5511,2983,149,334,11,1,1
2024-05-08,5511,2992,101,92,11,0,0
2024-05-09,5511,2949,29,72,11,0,0
2024-05-10,5511,2928,33,53,13,2,0
2024-05-13,5511,2760,40,208,10,0,3
2024-05-14,5511,2615,13,148,10,0,0
2024-05-15,5511,2577,13,51,11,1,0
2024-05-16,5511,2491,18,64,10,0,1
2024-05-17,5511,2482,14,21,72,62,0
2024-05-20,5511,2468,19,30,103,34,3
2024-05-21,5511,2475,24,17,163,60,0
2024-05-22,5511,2424,15,66,163,0,0
2024-05-23,5511,2320,20,124,163,0,0
2024-05-24,5511,2318,22,22,163,0,0
2024-05-27,5511,2313,9,14,163,0,0
2024-05-28,5511,2301,9,21,164,1,0
2024-05-29,5511,2301,16,16,164,0,0
2024-05-30,5511,2210,6,88,164,0,0
2024-05-31,5511,2188,1,23,164,0,0
2024-06-03,5511,1873,26,341,164,0,0
2024-06-04,5511,1807,3,69,164,0,0
2024-06-05,5511,1710,20,117,164,0,0
2024-06-06,5511,1542,24,192,165,1,0
2024-06-07,5511,1534,149,157,165,0,0
2024-06-11,5511,1437,20,117,164,0,1
2024-06-12,5511,1370,19,86,160,0,4
2024-06-13,5511,1379,17,8,159,0,1
2024-06-14,5511,1363,18,34,159,0,0
2024-06-17,5511,1377,36,22,159,0,0
2024-06-18,5511,1400,47,24,159,0,0
2024-06-19,5511,1416,48,32,159,0,0
2024-06-20,5511,1405,11,18,159,0,0
2024-06-21,5511,1391,2,16,159,0,0
2024-06-24,5511,1332,9,67,159,0,0
2024-06-25,5511,1319,7,20,159,0,0
2024-06-26,5511,1310,4,12,159,0,0
2024-06-27,5511,1320,18,8,159,0,0
2024-06-28,5511,1302,16,34,124,0,35
2024-07-01,5511,1277,6,31,95,1,30
2024-07-02,5511,1278,7,5,60,0,35
2024-07-03,5511,1248,12,42,0,0,60
2024-07-04,5511,1333,115,30,0,0,0
2024-07-05,5511,1461,183,54,0,0,0
2024-07-08,5511,1505,136,92,0,0,0
2024-07-09,5511,1555,88,38,0,0,0
2024-07-10,5511,1557,19,17,2,2,0
2024-07-11,5511,1574,24,7,2,0,0
2024-07-12,5511,1582,44,29,4,2,0
2024-07-15,5511,1638,89,33,2,1,3
2024-07-16,5511,1679,48,7,3,1,0
2024-07-17,5511,1687,18,10,2,0,1
2024-07-18,5511,1711,45,16,2,0,0
2024-07-19,5511,1716,40,35,1,0,1
2024-07-22,5511,1681,68,102,1,0,0
2024-07-23,5511,1657,4,27,3,2,0
2024-07-26,5511,1653,2,6,3,0,0
2024-07-29,5511,1671,40,17,2,1,2
2024-07-30,5511,1684,18,3,4,2,0
2024-07-31,5511,1674,2,12,4,1,1
2024-08-01,5511,1721,53,6,6,2,0
2024-08-02,5511,1721,85,84,9,3,0
2024-08-05,5511,1786,123,58,14,8,3
2024-08-06,5511,1695,26,117,9,3,7
2024-08-07,5511,1677,32,50,20,16,5
2024-08-08,5511,1682,8,1,20,0,0
2024-08-09,5511,1726,59,15,20,0,0
2024-08-12,5511,1704,21,3,37,17,0
2024-08-13,5511,1704,11,11,38,1,0
2024-08-14,5511,1673,17,48,28,0,10
2024-08-15,5511,1676,7,4,26,0,2
2024-08-16,5511,1649,5,32,21,0,5
2024-08-19,5511,1635,28,42,22,2,1
2024-08-20,5511,1632,5,8,20,0,2
2024-08-21,5511,1629,2,5,21,1,0
2024-08-22,5511,1622,1,8,21,0,0
2024-08-23,5511,1596,6,32,21,0,0
2024-08-26,5511,1593,1,4,22,1,0
2024-08-27,5511,1580,1,14,23,1,0
2024-08-28,5511,1573,1,8,7,0,16
2024-08-29,5511,1570,1,4,6,0,1
2024-08-30,5511,1553,1,18,4,0,2
2024-09-02,5511,1546,3,10,4,0,0
2024-09-03,5511,1548,2,0,4,0,0
2024-09-04,5511,1538,3,13,3,0,1
2024-09-05,5511,1576,39,1,3,0,0
2024-09-06,5511,1547,5,34,4,1,0
2024-09-09,5511,1549,10,2,2,0,2
2024-09-10,5511,1556,7,0,2,0,0
2024-09-11,5511,1537,5,24,3,1,0
2024-09-12,5511,1532,0,5,3,0,0
2024-09-13,5511,1544,12,0,3,0,0
2024-09-16,5511,1544,0,0,3,0,0
2024-09-18,5511,1547,8,5,2,0,1
2024-09-19,5511,1547,0,0,2,0,0
2024-09-20,5511,1491,23,79,9,8,1
2024-09-23,5511,1492,7,6,1,0,8
2024-09-24,5511,1492,0,0,1,0,0
2024-09-25,5511,1487,1,6,1,0,0
