date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-05-29,2374,13155,751,559,1949,31,65
2024-05-30,2374,13094,365,426,1994,66,111
2024-05-31,2374,13336,675,410,1883,89,29
2024-06-03,2374,13826,895,405,1893,40,50
2024-06-04,2374,15513,2551,864,1915,38,60
2024-06-05,2374,15907,1177,783,1940,20,45
2024-06-06,2374,15060,1348,2195,1933,47,40
2024-06-07,2374,14899,1121,1282,1982,57,106
2024-06-11,2374,13520,2383,3760,2120,295,433
2024-06-12,2374,14115,2261,1664,1356,764,0
2024-06-13,2374,14074,1028,1065,1193,208,85
2024-06-14,2374,14160,567,466,1253,31,96
2024-06-17,2374,12535,431,2056,1231,41,19
2024-06-18,2374,12635,586,475,1129,67,6
2024-06-19,2374,12404,535,766,1052,101,24
2024-06-20,2374,12862,748,289,996,67,11
2024-06-21,2374,12513,490,839,860,140,4
2024-06-24,2374,12257,554,808,697,171,8
2024-06-25,2374,13038,1032,247,630,92,25
2024-06-26,2374,13900,1933,900,589,67,26
2024-06-27,2374,13538,372,731,552,43,6
2024-06-28,2374,15677,3993,1853,854,39,341
2024-07-01,2374,14852,1621,2444,817,185,148
2024-07-02,2374,14842,531,541,788,71,42
2024-07-03,2374,15036,564,370,756,40,8
2024-07-04,2374,15314,1330,1052,742,23,10
2024-07-05,2374,19388,6814,2736,904,88,250
2024-07-08,2374,17396,4394,6414,767,226,89
2024-07-09,2374,16593,2243,3018,625,183,41
2024-07-10,2374,16325,1275,1538,511,193,79
2024-07-11,2374,15864,887,992,565,134,190
2024-07-12,2374,15755,758,865,34,525,0
2024-07-15,2374,15138,508,1120,0,0,0
2024-07-16,2374,14848,467,757,0,0,0
2024-07-17,2374,14863,503,488,0,0,0
2024-07-18,2374,14779,382,466,13,0,13
2024-07-19,2374,14134,491,1136,62,0,49
2024-07-22,2374,14084,454,487,80,7,25
2024-07-23,2374,13981,265,368,77,18,15
2024-07-26,2374,13959,281,298,90,16,29
2024-07-29,2374,13410,376,915,193,13,116
2024-07-30,2374,13329,234,313,225,66,98
2024-07-31,2374,13444,342,227,199,48,22
2024-08-01,2374,14385,1505,564,333,16,150
2024-08-02,2374,14079,415,721,262,114,43
2024-08-05,2374,13452,521,1129,225,46,11
2024-08-06,2374,12525,531,1450,131,94,0
2024-08-07,2374,12365,323,482,169,54,92
2024-08-08,2374,12523,612,454,120,69,20
2024-08-09,2374,12575,485,416,124,14,18
2024-08-12,2374,12606,353,322,148,6,30
2024-08-13,2374,13123,1301,784,260,25,137
2024-08-14,2374,12773,804,1154,253,29,22
2024-08-15,2374,12573,341,541,231,38,16
2024-08-16,2374,12416,311,464,243,1,14
2024-08-19,2374,14615,3563,1359,792,21,570
2024-08-20,2374,13733,2870,3752,728,146,82
2024-08-21,2374,13767,612,578,648,114,34
2024-08-22,2374,13709,515,573,565,142,61
2024-08-23,2374,13422,334,621,526,88,49
2024-08-26,2374,13383,391,430,469,84,27
2024-08-27,2374,13409,448,421,509,56,96
2024-08-28,2374,13308,241,342,504,11,6
2024-08-29,2374,13274,365,399,550,33,79
2024-08-30,2374,13152,452,522,525,32,7
2024-09-02,2374,13083,218,287,511,17,3
2024-09-03,2374,12849,329,563,465,73,27
2024-09-04,2374,12623,337,527,366,176,78
2024-09-05,2374,12642,251,232,372,9,15
2024-09-06,2374,12611,156,187,271,110,9
2024-09-09,2374,12640,126,95,284,18,31
2024-09-10,2374,12566,254,328,295,31,42
2024-09-11,2374,12504,59,114,293,19,17
2024-09-12,2374,12504,115,95,281,34,22
2024-09-13,2374,12534,127,97,283,2,4
2024-09-16,2374,12704,894,724,337,33,87
2024-09-18,2374,13078,823,449,275,74,12
2024-09-19,2374,13178,666,554,317,6,48
2024-09-20,2374,12996,295,477,272,49,4
2024-09-23,2374,13048,229,177,276,3,7
2024-09-24,2374,12974,74,146,281,6,11
2024-09-25,2374,12897,165,242,282,3,4
2024-09-26,2374,12936,282,237,275,8,2
2024-09-27,2374,13115,553,374,285,6,16
2024-09-30,2374,13138,230,207,268,22,5
2024-10-01,2374,12988,306,456,273,8,13
2024-10-04,2374,13303,430,115,264,14,5
2024-10-07,2374,13048,336,530,288,13,37
2024-10-08,2374,13342,830,533,293,20,25
2024-10-09,2374,13402,502,442,251,46,4
2024-10-11,2374,13395,223,230,249,3,1
2024-10-14,2374,13356,160,199,273,3,27
2024-10-15,2374,13419,193,125,260,15,2
2024-10-16,2374,13481,167,105,444,7,191
2024-10-17,2374,13148,1635,1967,602,51,209
2024-10-18,2374,14296,2570,1416,600,92,90
2024-10-21,2374,13926,724,1094,683,69,152
2024-10-22,2374,14239,585,264,678,31,34
2024-10-23,2374,13756,907,646,670,10,2
2024-10-24,2374,13958,1023,821,640,41,12
2024-10-25,2374,13409,1145,1650,635,43,38
2024-10-28,2374,12867,364,906,560,81,6
2024-10-29,2374,12683,287,468,484,97,21
2024-10-30,2374,12600,96,179,424,63,3
2024-11-01,2374,12537,116,179,364,61,1
2024-11-04,2374,12511,108,134,299,65,0
2024-11-05,2374,12527,177,161,288,11,0
2024-11-06,2374,12516,83,91,204,85,1
2024-11-07,2374,12631,447,332,244,2,42
2024-11-08,2374,12700,231,160,161,83,0
2024-11-11,2374,12591,241,350,147,15,1
2024-11-12,2374,12618,252,222,127,28,8
2024-11-13,2374,12534,189,273,132,1,6
2024-11-14,2374,12500,382,416,148,6,22
2024-11-15,2374,12522,188,161,141,12,5
2024-11-18,2374,12567,178,133,131,16,6
2024-11-19,2374,12567,112,109,156,0,25
2024-11-20,2374,12741,337,163,136,28,8
2024-11-21,2374,12692,104,151,137,6,7
2024-11-22,2374,12577,72,187,138,1,2
2024-11-25,2374,12500,54,131,130,9,1
2024-11-26,2374,12562,448,386,125,7,2
2024-11-27,2374,12635,373,300,122,4,1
2024-11-28,2374,12607,297,324,141,11,30
2024-11-29,2374,12479,91,219,161,10,30
2024-12-02,2374,12579,216,111,171,1,11
2024-12-03,2374,12445,144,278,168,16,13
2024-12-04,2374,12328,141,257,161,10,3
2024-12-05,2374,12190,103,241,159,3,1
2024-12-06,2374,12287,559,462,189,7,37
2024-12-09,2374,12616,873,544,218,4,33
2024-12-10,2374,12604,337,349,254,22,59
2024-12-11,2374,12758,501,347,233,36,15
2024-12-12,2374,14326,3445,1877,303,27,97
2024-12-13,2374,13120,1147,2353,271,63,31
2024-12-16,2374,14352,3928,2696,881,23,634
2024-12-17,2374,16868,5626,3110,1142,115,376
2024-12-18,2374,17367,3387,2888,1213,118,189
2024-12-19,2374,20875,8526,5018,3616,91,2497
2024-12-20,2374,20950,6482,6407,3635,619,638
2024-12-23,2374,20840,4641,4750,3615,421,405
2024-12-24,2374,23081,5458,3216,3772,114,272
2024-12-25,2374,22229,6135,6987,6414,187,2830
2024-12-26,2374,25096,12339,9471,5240,1665,492
2024-12-27,2374,24901,5166,5361,4726,592,878
2024-12-30,2374,25357,1920,1464,4873,279,426
2024-12-31,2374,25114,1296,1524,4731,618,476
2025-01-02,2374,24231,1950,2832,4130,764,164
2025-01-03,2374,22947,1802,3085,3581,903,357
2025-01-06,2374,23826,1823,914,3543,313,305
2025-01-07,2374,24848,3387,2363,3888,174,520
