date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-06-17,4541,2556,8,2,1,0,0
2024-06-18,4541,2516,13,53,1,0,0
2024-06-19,4541,2530,21,5,1,0,0
2024-06-20,4541,2523,14,19,1,0,0
2024-06-21,4541,2523,3,3,1,0,0
2024-06-24,4541,2578,92,37,3,2,0
2024-06-25,4541,2571,18,25,5,2,0
2024-06-26,4541,2567,5,9,7,4,2
2024-06-27,4541,2561,9,15,7,0,0
2024-06-28,4541,2553,2,10,3,0,4
2024-07-01,4541,2539,5,19,3,0,0
2024-07-02,4541,2528,14,25,7,4,0
2024-07-03,4541,2525,9,11,7,0,0
2024-07-04,4541,2512,7,20,7,0,0
2024-07-05,4541,2500,21,30,7,0,0
2024-07-08,4541,2537,10,4,7,0,0
2024-07-09,4541,2514,17,9,8,1,0
2024-07-10,4541,2504,12,17,4,0,4
2024-07-11,4541,2498,4,10,4,0,0
2024-07-12,4541,2517,22,3,4,0,0
2024-07-15,4541,2506,20,21,4,0,0
2024-07-16,4541,2511,10,5,4,0,0
2024-07-17,4541,2527,29,13,3,0,1
2024-07-18,4541,2543,71,55,3,0,0
2024-07-19,4541,2592,67,18,3,0,0
2024-07-22,4541,2542,14,64,4,1,0
2024-07-23,4541,2544,8,6,2,0,2
2024-07-26,4541,2524,11,22,2,0,0
2024-07-29,4541,2534,15,5,2,0,0
2024-07-30,4541,2514,4,24,2,0,0
2024-07-31,4541,2515,1,0,2,0,0
2024-08-01,4541,2521,29,23,2,0,0
2024-08-02,4541,2482,9,48,2,0,0
2024-08-05,4541,2196,31,311,2,0,0
2024-08-06,4541,2057,2,129,2,0,0
2024-08-07,4541,2041,4,20,2,0,0
2024-08-08,4541,2033,2,9,2,0,0
2024-08-09,4541,2034,5,4,2,0,0
2024-08-12,4541,2025,17,26,3,1,0
2024-08-13,4541,2027,8,6,3,0,0
2024-08-14,4541,2024,0,3,3,0,0
2024-08-15,4541,2008,8,13,11,8,0
2024-08-16,4541,2016,13,5,10,0,1
2024-08-19,4541,2008,4,12,10,0,0
2024-08-20,4541,2069,65,4,10,0,0
2024-08-21,4541,2071,38,36,10,0,0
2024-08-22,4541,2069,11,13,10,0,0
2024-08-23,4541,2070,3,2,9,0,1
2024-08-26,4541,2065,1,6,9,0,0
2024-08-27,4541,2049,0,14,9,0,0
2024-08-28,4541,2070,30,9,9,0,0
2024-08-29,4541,2123,89,36,9,0,0
2024-08-30,4541,2123,19,19,9,0,0
2024-09-02,4541,2120,0,3,9,0,0
2024-09-03,4541,2109,3,14,9,0,0
2024-09-04,4541,2111,15,13,9,0,0
2024-09-05,4541,2090,0,21,9,0,0
2024-09-06,4541,2082,1,9,9,0,0
2024-09-09,4541,2082,0,0,9,0,0
2024-09-10,4541,2081,5,6,9,0,0
2024-09-11,4541,2075,2,8,9,0,0
2024-09-12,4541,2074,0,1,10,1,0
2024-09-13,4541,2075,2,1,10,0,0
2024-09-16,4541,2077,2,0,10,0,0
2024-09-18,4541,2077,3,3,10,0,0
2024-09-19,4541,2067,4,12,10,0,0
2024-09-20,4541,2066,2,3,2,0,8
2024-09-23,4541,2099,38,5,2,0,0
2024-09-24,4541,2107,79,68,4,3,1
2024-09-25,4541,2061,23,66,2,0,2
2024-09-26,4541,2067,11,5,2,0,0
2024-09-27,4541,2076,13,3,2,0,0
2024-09-30,4541,2048,11,39,1,0,1
2024-10-01,4541,2052,5,1,1,0,0
2024-10-04,4541,2058,14,8,1,0,0
2024-10-07,4541,2038,1,10,1,0,0
2024-10-08,4541,2034,0,4,1,0,0
2024-10-09,4541,2013,89,109,2,1,0
2024-10-11,4541,2005,16,23,1,0,1
2024-10-14,4541,2050,100,51,1,0,0
2024-10-15,4541,2066,48,25,1,0,0
2024-10-16,4541,2137,109,38,1,0,0
2024-10-17,4541,2191,162,98,1,0,0
2024-10-18,4541,2230,91,52,1,0,0
2024-10-21,4541,2653,537,114,3,2,0
2024-10-22,4541,2671,290,272,7,4,0
2024-10-23,4541,2709,99,61,9,6,4
2024-10-24,4541,2683,90,116,10,1,0
2024-10-25,4541,2512,61,231,2,0,8
2024-10-28,4541,2251,81,342,2,0,0
2024-10-29,4541,2010,60,300,2,0,0
2024-10-30,4541,2005,8,13,2,0,0
2024-11-01,4541,1986,7,17,2,0,0
2024-11-04,4541,1934,21,60,2,0,0
2024-11-05,4541,1904,85,115,2,0,0
2024-11-06,4541,1889,72,79,2,0,0
2024-11-07,4541,1790,140,233,5,3,0
2024-11-08,4541,1667,53,165,7,3,1
2024-11-11,4541,1620,37,55,8,1,0
2024-11-12,4541,1669,102,42,7,1,2
2024-11-13,4541,1660,46,55,5,0,2
2024-11-14,4541,1610,41,90,3,1,3
2024-11-15,4541,1634,36,6,3,0,0
