date,stock_id,margin_balance,margin_buy,margin_sell,short_balance,short_buy,short_sell
2024-08-05,2762,0,0,0,0,0,0
2024-08-06,2762,43,43,0,0,0,0
2024-08-07,2762,40,13,16,0,0,0
2024-08-08,2762,46,7,1,0,0,0
2024-08-09,2762,66,21,1,0,0,0
2024-08-12,2762,78,14,2,0,0,0
2024-08-13,2762,71,2,9,0,0,0
2024-08-14,2762,91,30,10,0,0,0
2024-08-15,2762,96,7,2,0,0,0
2024-08-16,2762,96,1,1,0,0,0
2024-08-19,2762,102,9,3,0,0,0
2024-08-20,2762,109,7,0,0,0,0
2024-08-21,2762,110,2,1,0,0,0
2024-08-22,2762,113,3,0,0,0,0
2024-08-23,2762,113,0,0,0,0,0
2024-08-26,2762,119,7,1,0,0,0
2024-08-27,2762,145,36,8,0,0,0
2024-08-28,2762,213,82,14,0,0,0
2024-08-29,2762,268,96,41,0,0,0
2024-08-30,2762,289,40,19,0,0,0
2024-09-02,2762,310,37,16,0,0,0
2024-09-03,2762,366,116,60,0,0,0
2024-09-04,2762,355,46,57,0,0,0
2024-09-05,2762,339,12,28,0,0,0
2024-09-06,2762,391,79,27,0,0,0
2024-09-09,2762,383,7,15,0,0,0
2024-09-10,2762,342,6,47,1,0,1
2024-09-11,2762,333,6,15,1,0,0
2024-09-12,2762,328,7,12,1,0,0
2024-09-13,2762,323,4,9,1,0,0
2024-09-16,2762,323,5,5,1,0,0
2024-09-18,2762,322,4,5,1,0,0
2024-09-19,2762,323,17,16,2,0,1
2024-09-20,2762,291,2,34,1,1,0
2024-09-23,2762,296,6,1,1,0,0
2024-09-24,2762,298,3,1,1,0,0
2024-09-25,2762,273,18,43,1,0,0
2024-09-26,2762,272,6,7,1,0,0
2024-09-27,2762,267,0,5,1,0,0
2024-09-30,2762,268,3,2,1,0,0
2024-10-01,2762,267,3,4,1,0,0
2024-10-04,2762,269,2,0,1,0,0
2024-10-07,2762,257,0,12,1,0,0
2024-10-08,2762,258,1,0,1,0,0
2024-10-09,2762,254,0,4,0,1,0
2024-10-11,2762,255,1,0,0,0,0
2024-10-14,2762,255,0,0,0,0,0
2024-10-15,2762,254,0,1,0,0,0
2024-10-16,2762,253,0,1,0,0,0
2024-10-17,2762,258,6,1,0,0,0
2024-10-18,2762,265,9,2,0,0,0
2024-10-21,2762,263,4,6,0,0,0
2024-10-22,2762,261,3,5,0,0,0
2024-10-23,2762,262,1,0,0,0,0
2024-10-24,2762,262,5,5,0,0,0
2024-10-25,2762,269,16,9,0,0,0
2024-10-28,2762,320,82,31,2,0,2
2024-10-29,2762,355,113,78,8,0,6
2024-10-30,2762,608,356,103,8,0,0
2024-11-01,2762,578,106,136,6,3,1
2024-11-04,2762,542,75,111,4,3,1
2024-11-05,2762,539,24,27,4,0,0
2024-11-06,2762,516,14,37,4,0,0
2024-11-07,2762,521,38,33,6,0,2
2024-11-08,2762,449,19,90,6,2,2
2024-11-11,2762,436,11,24,7,0,1
2024-11-12,2762,414,16,38,14,1,8
2024-11-13,2762,436,67,45,11,3,0
2024-11-14,2762,430,13,19,5,6,0
2024-11-15,2762,431,17,14,5,0,0
2024-11-18,2762,427,3,7,5,0,0
2024-11-19,2762,416,0,11,5,0,0
2024-11-20,2762,387,8,37,0,5,0
2024-11-21,2762,388,4,3,0,0,0
2024-11-22,2762,387,5,6,0,0,0
2024-11-25,2762,389,14,12,0,0,0
2024-11-26,2762,380,2,11,0,0,0
2024-11-27,2762,361,2,21,0,0,0
2024-11-28,2762,359,6,8,0,0,0
2024-11-29,2762,352,2,9,0,0,0
2024-12-02,2762,349,6,9,0,0,0
2024-12-03,2762,346,7,8,0,0,0
2024-12-04,2762,339,0,7,0,0,0
2024-12-05,2762,335,1,5,0,0,0
2024-12-06,2762,331,1,5,0,0,0
2024-12-09,2762,353,30,8,0,0,0
2024-12-10,2762,382,31,2,0,0,0
2024-12-11,2762,362,3,23,0,0,0
2024-12-12,2762,359,4,7,0,0,0
2024-12-13,2762,356,1,4,0,0,0
2024-12-16,2762,352,0,4,0,0,0
2024-12-17,2762,351,1,2,0,0,0
2024-12-18,2762,351,0,0,0,0,0
2024-12-19,2762,348,1,1,0,0,0
2024-12-20,2762,349,1,0,0,0,0
2024-12-23,2762,350,4,3,0,0,0
2024-12-24,2762,347,3,6,0,0,0
2024-12-25,2762,345,0,1,0,0,0
2024-12-26,2762,347,3,1,0,0,0
2024-12-27,2762,345,0,2,0,0,0
2024-12-30,2762,346,1,0,0,0,0
2024-12-31,2762,346,0,0,0,0,0
2025-01-02,2762,343,1,4,0,0,0
2025-01-03,2762,345,3,1,0,0,0
2025-01-06,2762,352,9,2,0,0,0
2025-01-07,2762,355,5,2,0,0,0
2025-01-08,2762,402,57,10,0,0,0
2025-01-09,2762,388,29,43,0,0,0
2025-01-10,2762,368,6,26,0,0,0
2025-01-13,2762,330,3,41,0,0,0
2025-01-14,2762,328,0,2,0,0,0
2025-01-15,2762,331,3,0,0,0,0
2025-01-16,2762,326,0,3,0,0,0
2025-01-17,2762,325,0,1,0,0,0
2025-01-20,2762,294,0,31,0,0,0
2025-01-21,2762,290,2,6,0,0,0
2025-01-22,2762,293,5,2,1,0,1
2025-02-03,2762,285,0,8,1,0,0
2025-02-04,2762,284,0,1,1,0,0
2025-02-05,2762,287,4,1,1,0,0
2025-02-06,2762,288,1,0,1,0,0
2025-02-07,2762,288,1,1,0,1,0
2025-02-10,2762,286,0,2,0,0,0
2025-02-11,2762,282,2,6,3,0,3
2025-02-12,2762,284,4,2,3,0,0
2025-02-13,2762,283,0,1,3,0,0
2025-02-14,2762,287,4,0,3,0,0
2025-02-17,2762,289,2,0,3,0,0
2025-02-18,2762,285,4,8,3,0,0
2025-02-19,2762,285,1,1,3,0,0
2025-02-20,2762,286,1,0,3,0,0
2025-02-21,2762,289,6,1,3,0,0
2025-02-24,2762,276,10,23,3,0,0
2025-02-25,2762,273,0,3,3,0,0
2025-02-26,2762,272,1,2,3,0,0
2025-02-27,2762,271,2,3,3,0,0
2025-03-03,2762,286,37,20,9,0,6
2025-03-04,2762,287,15,14,9,0,0
2025-03-05,2762,288,2,1,9,0,0
2025-03-06,2762,282,1,7,9,0,0
2025-03-07,2762,275,2,8,9,0,0
2025-03-10,2762,278,3,0,6,3,0
2025-03-11,2762,268,4,14,0,6,0
2025-03-12,2762,263,2,7,0,0,0
2025-03-13,2762,262,0,1,0,0,0
2025-03-14,2762,264,2,0,0,0,0
2025-03-17,2762,264,0,0,0,0,0
2025-03-18,2762,264,1,1,0,0,0
2025-03-19,2762,283,21,2,0,0,0
2025-03-20,2762,282,1,2,0,0,0
2025-03-21,2762,282,0,0,0,0,0
2025-03-24,2762,281,0,1,0,0,0
2025-03-25,2762,281,0,0,0,0,0
2025-03-26,2762,277,0,4,0,0,0
2025-03-27,2762,275,0,2,0,0,0
2025-03-28,2762,266,1,10,0,0,0
2025-03-31,2762,238,0,28,0,0,0
2025-04-01,2762,237,0,1,0,0,0
2025-04-02,2762,237,0,0,0,0,0
2025-04-07,2762,229,0,7,0,0,0
2025-04-08,2762,216,7,20,1,0,1
2025-04-09,2762,205,1,12,0,1,0
2025-04-10,2762,363,161,3,5,0,5
2025-04-11,2762,362,3,3,0,5,0
2025-04-14,2762,351,3,14,0,0,0
2025-04-15,2762,344,0,7,0,0,0
2025-04-16,2762,297,0,47,0,0,0
2025-04-17,2762,278,3,22,0,0,0
2025-04-18,2762,254,1,25,0,0,0
2025-04-21,2762,247,1,8,0,0,0
2025-04-22,2762,204,0,1,0,0,0
2025-04-23,2762,205,2,1,0,0,0
2025-04-24,2762,205,0,0,0,0,0
2025-04-25,2762,206,1,0,0,0,0
2025-04-28,2762,220,16,2,0,0,0
2025-04-29,2762,227,7,0,0,0,0
2025-04-30,2762,224,5,8,0,0,0
2025-05-02,2762,228,4,0,0,0,0
2025-05-05,2762,228,2,2,0,0,0
2025-05-06,2762,233,5,0,0,0,0
2025-05-07,2762,234,2,1,0,0,0
2025-05-08,2762,225,0,9,0,0,0
2025-05-09,2762,239,14,0,0,0,0
2025-05-12,2762,235,0,4,0,0,0
2025-05-13,2762,237,2,0,0,0,0
2025-05-14,2762,241,4,0,0,0,0
2025-05-15,2762,242,3,2,0,0,0
2025-05-16,2762,240,1,2,0,0,0
2025-05-19,2762,216,2,2,0,0,0
2025-05-20,2762,203,0,0,0,0,0
2025-05-21,2762,201,1,3,0,0,0
2025-05-22,2762,205,4,0,0,0,0
2025-05-23,2762,212,8,1,0,0,0
2025-05-26,2762,224,15,3,0,0,0
2025-05-27,2762,224,5,5,0,0,0
2025-05-28,2762,233,16,7,0,0,0
2025-05-29,2762,234,1,0,0,0,0
2025-06-02,2762,232,0,2,0,0,0
2025-06-03,2762,233,1,0,0,0,0
2025-06-04,2762,234,3,2,0,0,0
2025-06-05,2762,233,2,3,0,0,0
2025-06-06,2762,231,1,3,0,0,0
2025-06-09,2762,226,5,10,0,0,0
2025-06-10,2762,222,0,4,0,0,0
2025-06-11,2762,222,1,1,0,0,0
2025-06-12,2762,224,3,1,0,0,0
2025-06-13,2762,221,1,4,0,0,0
2025-06-16,2762,220,0,1,0,0,0
2025-06-17,2762,220,0,0,0,0,0
2025-06-18,2762,221,1,0,0,0,0
2025-06-19,2762,221,0,0,0,0,0
2025-06-20,2762,203,1,19,0,0,0
2025-06-23,2762,204,1,0,0,0,0
2025-06-24,2762,207,3,0,0,0,0
2025-06-25,2762,207,0,0,0,0,0
2025-06-26,2762,208,1,0,0,0,0
2025-06-27,2762,207,0,1,0,0,0
2025-06-30,2762,207,0,0,0,0,0
2025-07-01,2762,204,1,4,0,0,0
2025-07-02,2762,204,0,0,0,0,0
2025-07-03,2762,205,1,0,0,0,0
2025-07-04,2762,205,0,0,0,0,0
2025-07-07,2762,207,2,0,0,0,0
2025-07-08,2762,207,0,0,0,0,0
2025-07-09,2762,208,1,0,0,0,0
2025-07-10,2762,212,4,0,0,0,0
2025-07-11,2762,213,1,0,0,0,0
2025-07-14,2762,213,0,0,0,0,0
2025-07-15,2762,213,1,1,0,0,0
2025-07-16,2762,224,11,0,0,0,0
2025-07-17,2762,230,6,0,0,0,0
2025-07-18,2762,231,1,0,0,0,0
2025-07-21,2762,229,1,2,0,0,0
2025-07-22,2762,229,0,0,0,0,0
2025-07-23,2762,232,6,3,0,0,0
2025-07-24,2762,232,0,0,0,0,0
2025-07-25,2762,242,10,0,0,0,0
2025-07-28,2762,243,1,0,0,0,0
2025-07-29,2762,243,0,0,0,0,0
2025-07-30,2762,243,0,0,0,0,0
2025-07-31,2762,243,0,0,0,0,0
2025-08-01,2762,244,1,0,0,0,0
2025-08-04,2762,244,1,1,0,0,0
2025-08-05,2762,246,3,1,0,0,0
2025-08-06,2762,248,2,0,0,0,0
2025-08-07,2762,249,1,0,0,0,0
2025-08-08,2762,249,1,1,0,0,0
2025-08-11,2762,250,1,0,0,0,0
2025-08-12,2762,251,2,1,0,0,0
2025-08-13,2762,251,0,0,0,0,0
2025-08-14,2762,247,0,4,0,0,0
2025-08-15,2762,245,0,2,0,0,0
2025-08-18,2762,245,0,0,0,0,0
2025-08-19,2762,246,1,0,0,0,0
2025-08-20,2762,246,0,0,0,0,0
2025-08-21,2762,246,0,0,0,0,0
2025-08-22,2762,253,7,0,0,0,0
2025-08-25,2762,251,0,2,0,0,0
2025-08-26,2762,251,0,0,0,0,0
2025-08-27,2762,232,0,19,0,0,0
2025-08-28,2762,230,0,2,0,0,0
2025-08-29,2762,230,2,2,0,0,0
2025-09-01,2762,229,0,1,0,0,0
2025-09-02,2762,228,0,1,0,0,0
2025-09-03,2762,228,0,0,0,0,0
2025-09-04,2762,236,17,9,0,0,0
2025-09-05,2762,237,1,0,0,0,0
2025-09-08,2762,229,0,8,0,0,0
2025-09-09,2762,199,5,35,0,0,0
2025-09-10,2762,199,0,0,0,0,0
2025-09-11,2762,200,1,0,0,0,0
2025-09-12,2762,200,0,0,0,0,0
2025-09-15,2762,200,0,0,4,0,4
2025-09-16,2762,152,3,51,13,0,9
2025-09-17,2762,151,1,2,13,0,0
2025-09-18,2762,151,0,0,13,0,0
2025-09-19,2762,155,5,1,13,0,0
2025-09-22,2762,155,0,0,13,0,0
2025-09-23,2762,156,1,0,17,0,4
2025-09-24,2762,157,1,0,17,0,0
2025-09-25,2762,158,1,0,17,0,0
2025-09-26,2762,158,0,0,17,0,0
2025-09-30,2762,160,2,0,17,0,0
2025-10-01,2762,183,32,9,20,0,3
